title,abstract,year,journal
Italian Deep-Sea Exploration in the Mediterranean,"AFTER some delay, beyond our control, the war-steamer of the Italian Royal Navy Washington, Capt. G. B. Magnanghi, R.N., left Maddalena on the 2nd inst. on her thallassographic mission. Under the able direction of Capt. Magnaghi, two days were devoted to preliminary dredgings and trawlings in depths from 200 to 1000 metres, principally for testing our apparatus, which works admirably. On the 4th inst. (yesterday afternoon) we did our first deep-sea dredging in 3000 metres; the dredge came up empty, but I had the pleasure of securing, attached to the hempen tangles, a magnificent specimen of that strange blind Crustacean discovered by the Challenger in the North Atlantic, and named WillemÃ¦sia leptodactyla; it is no doubt one of the most characteristic forms of the deep-sea fauna, and its discovery in the Mediterranean is of very great importance and interest, as all students of thalassography will be fully aware, after what Dr. Carpenter has written on the biological conditions of the deeper parts of that sea. Our specimen of WillemÃ¦sia is slightly smaller than the one dredged by the Challenger, and figured in Sir Wyville Thomson's â€œAtlantic,â€ vol. i. p. 189; but otherwise it differs only in one or two minor details, which may be sexual differences; it was dredged off the west coast of Sardinia.",1881,Nature
Identify optimal predictors of statistical downscaling of summer daily precipitation in China from three-dimensional large-scale variables,"Abstract Statistical downscaling (SD) of daily precipitation is a challenging task, and the identification of predictors is crucial for constructing SD models. This study focuses on identifying SD predictors for summer (Juneâ€“September) daily precipitation in China. Six large-scale variables (LSVs) in ERA-Interim reanalysis were used to select predictors for 177 sites. For each site, the predictor identification was conducted by searching the grid box having the best correlation to precipitation in a three-dimensional way: across different grid boxes and multiple pressure levels. The result indicates that correlations are often sensitive to the pressure levels. Adjacent sites share similar spatial patterns of correlations, indicating regionally different physical relations between LSVs and precipitation. The predictor selection reasonably reflects the regional circulations related to precipitation. Twelve candidate predictors were used to train generalized linear models by least absolute shrinkage and selection operator (LASSO) algorithm. The validation indicates the models have generally high performance, and also shows relatively poor performance for the sites in North China, Northwest China, and Yunnan when compared to that in the east of China. The downscaled outputs can roughly reflect the annual variations of summer total precipitation and rainy days. Two experiments on the stationarity assumption of the models under different climate conditions were conducted, indicating that no areas/sites were found significantly violated the stationarity assumption. This study presents guidance on how to select suitable predictors for downscaling daily precipitation in different areas of China.",2019,Atmospheric Research
Ãœber die gleichzeitige Entstehung der Zweierund Dreierkomplexe bei der Dipolassoziation,"Unter Zugrundelegung der Vorstellung, dass bei der Dipolassoziation gleichzeitig dipollose Zweierund Dreierkomplexe entstehen kÃ¶nnen, und dass bei solcher Assoziation das Massenwirkungsgesetz gilt, wird eine rechnerische Methode aufgestellt, nach der man aus den gewÃ¶hnlichen dielektrischen Daten die Gleichgewichtskonstante der beiden Arten der Assoziation finden kann. Bei den folgenden binÃ¤ren Gemischen wird gefunden, dass tatsÃ¤chlich Zweierund Dreierkomplexe gleichzeitig entstehen: Tetrachlorkohlenstoffâ€”Chlorbenzol, Tetrachlorkohlenstoff â€” Brombenzol, Benzolâ€”Nitrobenzol, Hexanâ€”Nitrobenzol und Benzolâ€”Chinolin. Aus der TemperaturabhÃ¤ngigkeit der Assoziationskonstante wird ferner die AssoziationswÃ¤rme berechnet. Es wird ferner eine kurze Erwiderung auf die Bemerkung von E. H E R T E L und E. D U M O N T ZU meiner letzten Abhandlung gegeben.",1935,Zeitschrift fÃ¼r Physikalische Chemie
Improving the prediction performance of the LASSO by subtracting the additive structural noises,It is shown that the prediction performance of the LASSO method is improved for high dimensional data sets by subtracting structural noises through a sparse additive partially linear model. A mild combination of the partial residual estimation method and the back-fitting algorithm by further implying the LASSO method to the predictors of the linear part is proposed to estimate the parameters. The method is applied to the riboflavin production data set and a simulation study is conducted to examine the performance of the proposed method.,2019,Computational Statistics
Verlasso Premium Farmed Salmon Will Be More Readily Available | Verlasso,"In November VerlassoÂ® Smoked Salmon varieties will be available nationally under Acmeâ€™s premium, all-natural Blue Hill BayÂ® Smoked Seafood brand.",2012,
"Desenvolvimento embrionÃ¡rio in vitro de embriÃµes bovinos apÃ³s a criopreservaÃ§Ã£o pelo mÃ©todo one step, utilizando o etilenoglicol associado com a sacarose","Foram utilizadas oito novilhas mesticas Holandes x Zebu como doadoras de embrioes, no intuito de avaliar a capa. cidade de desenvolvimento. embrionario apos o procedimento de reidratacao one step, utilizando o etilenoglicolassociado a sacarose como crioprotetores. Os embrioes, coletados entre o sexto e o setimo dia apos o estro, foramavaliados morfologicamente, distribuidos aleatoriamente em dois tratamentos. Os embrioes foram cultivados in vitroem monocamada de celulas da tuba uterina. Apos 48 horas de cultivo in vitro, os embrioes foram avaliados quantoao grau de desenvolvimento embrionario e numero de celulas. Nao foram observadas diferencas (p > 0,05} na taxade desenvolvimento embrionario e no numero de celulas entre os tratamentos. Estes resultados sugerem que acongelacao e descongelacao pelo metodo one step utilizando o etilenoglicol associado a sacarose, conforme procedimentosdefinidos no experimento, e um metodo viavel, e que poderia ser utilizado na rotina de tecnologia deembrioes.",1998,
Welche Faktoren beeinflussen die LÃ¤nge des Klinikaufenthaltes bei Patienten nach Bandscheibenoperationen,"ZusammenfassungAn einem Krankengut von 678 operativ behandelten FÃ¤llen mit lumbalem Bandscheibenvorfall wurden diejenigen Faktoren statistisch analysiert, die mÃ¶glicherweise EinfluÃŸ auf die postoperative Behandlungszeit im Krankenhaus hatten.Keinen EinfluÃŸ hatten folgende Faktoren: LÃ¤nge der Anamnese, Familienstand, StaatsangehÃ¶rigkeit, Perforation des Ligamentum longitudinale posterius durch den Prolaps, Vorhandensein einer Osteochondrose, Curettage des Intervertebralspaltes, HÃ¶henlokalisation des Prolapses.WÃ¤hrend der Beobachtungszeit (1957 bis 1965) hatte die Verweildauer eine fallende Tendenz. VerlÃ¤ngerte Verweildauer ergab sich nach Laminektomie, bei Patienten mit medialem Vorfall, bei Ã¤lteren Patienten, bei Frauen sowie bei versicherten Patienten. Faktoren, welche die Verweildauer verkÃ¼rzen, waren laterale Lokalisation des Bandscheibenvorfalles, mÃ¤nnliches Geschlecht und die NichtangehÃ¶rigkeit zur Sozialversicherung.SummaryIn a series of 678 operated patients with lumbar intervertebral disc protrusion those factors were statistically analysed which had a possible influence on the time spent under treatment in hospital post-operatively.The following factors had no influence: the lenght of the history, marital status, nationality, perforation of the posterior longitudinal ligament by the prolapse, presence of osteophytes, curettage of the intervertebral cleft, the level of the disc lesion.During the period of time studied (1957â€“1965) the length of hospital stay showed a tendency to fall. Increased hospital stay occurred after laminectomy in patients with a central prolaps, in older patients, in women and also in insured patients. Factors which shortened the post-operative stay were lateral disc protrusions, the male sex, and the absence of any social insurance.RÃ©sumÃ©Les auteurs ont analysÃ© 618 patients opÃ©rÃ©s pour hernie discale lombaire afin de dÃ©terminer les facteurs qui ont pu influencer la durÃ©e de l'hospitalisation aprÃ¨s la chirurgie.Les facteurs suivants n'ont eu aucune influence: la durÃ©e des symptomes, l'Ã©tat civil, la nationalitÃ©, la perforation du ligament longitudinal postÃ©rieur, la prÃ©sence d'ostÃ©ophytes, le curetage de l'espace intervertÃ©bral, le niveau de la lÃ©sion.L'Ã©tude a portÃ© sur la pÃ©riode s'Ã©tendant de 1957 Ã  1965 et on a constatÃ© une tendance Ã  la diminution de la durÃ©e de l'hospitalisation au cours des annÃ©es.La durÃ©e de l'hospitalisation fut plus longue chez ceux qui prÃ©sentaient une hernie discale centrale, chez les patients plus agÃ©s chez les femmes et chez les patients qui Ã©taient assurÃ©s. La durÃ©e de l'hospitalisation fut plus courte chez ceux qui prÃ©sentaient une hernie discale latÃ©rale, chez les hommes et chez ceux qui n'Ã©taient pas assurÃ©s.RiassuntoIn un materiale di 678 operati di ernia discale furono statisticamente analizzati quei fattori che possono avere un influsso sulla durata del tempo di degenza postoperatoria in clinica. Nessuna importanza hanno mostrato i seguenti fattori: durata della anamnesi, condizione familiare, cittadinanza, perforazione del legamento longitudinale posteriore, presenza di osteocondrosi, curettage degli spazi intervertebrali, sede del prolasso.Nel tempo di osservazione (1957â€“1965) la durata della degenza postoperatoria ebbe tendenza alla riduzione. Degenze piÃ¹ lunghe si ebbero dopo laminectomie in pazienti con ernie mediali, in anziani, in donne e ancora in pazienti assicurati. Fattori accorcianti la durata della degenza furono la localizzazione laterale dell'ernia discale, il sesso maschile e la non appartenenza alle assicurazioni sociali.ResumenEn 678 casos tratados quirurgicamente debido a hernia discal lumbar fueron analizados estadisticamente aquellos factores que posiblemente tuvieron influjo sobre la duraciÃ³n del tratamiento postoperatorio hospitalario.NingÃºn influjo tuvioron los siguientes factores: DuraciÃ³n de la anamnesis, estado civil, nacionalidad, perforaciÃ³n del ligamento longitudinal posterior por el prolapso, presencia de osteocondrose, curetaje del espacio intervertebral, localizaciÃ³n alta del prolapso.Durante el periodo de observaciÃ³n (1957â€“1965) la duraciÃ³n de la estancia en clÃ­nica mostrÃ³ una tendencia a disminuir. Prolongado tiempo de estancia se diÃ³ tras laminectomia, en pacientes con prolapso medio, en pacientes de edad avanzada, en mujeres y en pacientes aseguradas. Factores que acortan el tiempo se estancia fueron, localizaciÃ³n lateral del prolapso discal, sexo masculino y no pertenencia a un seguro social.",2005,Acta Neurochirurgica
Optimal Two-Step Prediction in Regression,"High-dimensional prediction typically comprises variable selection followed by least-squares refitting on the selected variables. However, the standard variable selection procedures, such as the lasso and thresholded ridge regression, hinge on tuning parameters that need to be calibrated. Cross-validation, the most popular calibration scheme, is computationally costly and does not provide theoretical guarantees for high-dimensional prediction. In this paper, we introduce an alternative scheme that is computationally more efficient than cross-validation and, in addition, provides optimal finite sample guarantees. While our scheme allows for a range of variable selection procedures, we provide explicit numerical and theoretical results for least-squares refitting on variables selected by the lasso and by thresholded ridge regression. These results demonstrate that our calibration scheme can outperform cross-validation in terms of speed, accuracy, and theoretical guarantees.",2014,arXiv: Methodology
[Therapeutic possibilities of venolymphatic disorders using thalassotherapy].,"Venolymphatic pathology of the lower extremities represents a major part of the recruiting of a specialized thalassotherapy center, such as ""Les Cures Marines de Trouville"". The various treatments are adjusted according to each clinical case. The main techniques which are prescribed, include alternatively: active rehabilitation in sea-water pool at 34 degrees C; underwater showers and manual massages of the connective tissue; shower sprays; microbubbles; algi baths. The temperature of the baths and showers ranges between 32 and 35 degrees C. An example of the treatments administered in Trouville consists in underwater lymphatic drainage, performed by the physical therapist in a large tank, at minimum pressure. It begins with a symmetrical drainage of the trunk (or basic protocol), then drainage of the lymphedema, always starting at the root of the limb. Hygiene-dietetic rules are discussed in detail during the consultation. A fitted elastic bandage is prescribed at the end of the treatment.",1988,Phlebologie
EM-type algorithms for non-convex and high-dimensional problems,"Todayâ€™s trend is to analyse high-dimensional datasets through convex optimization. A famous example is the Lasso for estimation and variable selection in the high-dimensional regression model. Another currently very popular example is the so-called matrix completion problem, where the goal is to recover missing entries in large low-rank matrices by solving a simple convex optimization program. The main advantages of convex problems are that they can be numerically solved very efficiently and that they have a unique solution which can be mathematically analysed using powerful tools from convex analysis. Despite the advantages of convex optimization problems, we believe that convex functions are often too limited to take into account the complex structure present in real data applications. In this thesis, we therefore move on and use more advanced and flexible modelling techniques to describe high-dimensional data. The resulting optimization problems are very challenging, far from being convex and may have several optimal solutions. However, we demonstrate that in a sparse context, where only a small number of the model parameters are nonzero, it is possible to solve such problems very efficiently. Furthermore, we will also show on real datasets that there is a considerable gain in terms of statistical performance over convex methods. In a first project, Chapter 2 in this thesis, we extend estimation and variable selection in a high-dimensional setup to a finite mixture of regressions (FMR) model, which can deal with a heterogeneous population consisting of different unknown subgroups. We propose a penalized maximum likelihood estimator using a novel parameterization, analyse its asymptotic properties and derive oracle inequalities. From a compu-",2010,
