title,abstract,year,journal
Bayesian two-step Lasso strategy for biomarker selection in personalized medicine development for time-to-event endpoints.,"Clinical trial designs for targeted therapy development are progressing toward the goal of personalized medicine. Motivated by the need of ongoing efforts to develop targeted agents for lung cancer patients, we propose a Bayesian two-step Lasso procedure for biomarker selection under the proportional hazards model. We seek to identify the key markers that are either prognostic or predictive with respect to treatment from a large number of biomarkers. In the first step of our two-step strategy, we use the Bayesian group Lasso to identify the important marker groups, wherein each group contains the main effect of a single marker and its interactions with treatments. Applying a loose selection criterion in the first step, the goal of first step is to screen out unimportant biomarkers. In the second step, we zoom in to select the individual markers and interactions between markers and treatments in order to identify prognostic or predictive markers using the Bayesian adaptive Lasso. Our strategy takes a full Bayesian approach and is built upon rapid advancement of Lasso methodologies with variable selection. The proposed method is generally applicable to the development of targeted therapies in clinical trials. Our simulation study demonstrates the good performance of the two-step Lasso: Important biomarkers can typically be selected with high probabilities, and unimportant markers can be effectively eliminated from the model.",2013,Contemporary clinical trials
Single channel reverberation suppression based on sparse linear prediction,"Reverberation degrades speech intelligibility in telecommunications as well as it increases the word error rate in automatic speech recognition tasks. Several dereverberation methods have been proposed recently in order to counter these effects. In the single microphone case, the dereverberation problem is underdetermined and reverberation suppression approaches are preferred. In this paper we propose a novel method for single channel reverberation suppression. Late reverberation is estimated in the time-frequency domain as a sparse linear combination of previous frames. The predictors associated to the model are determined in a Lasso framework and a spectral subtraction filter is designed to produce the enhanced signal. This model does not require any additional information about the room acoustics and it is well suited for real-time applications. The method has state-of-the-art performance in terms of both reverberation suppression and spectral distortion.",2014,"2014 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)"
The Inhabited Threshold. The Limits of Dialectics in Julio Cano Lassoâ€™s House,"Julio Canoâ€™s house-office in La Florida is studied in this text as a clear realization of a conception of the domestic phenomenon as a threshold that sequentially articulates the transit between public and private space. It also serves to illustrate the character of limit that architecture has as a discipline and as a mechanism of spatial production. Julio Cano Lassoâ€™s design tactic used in this building is based on the establishment of rites of passage and the limits of dialectics that link to the history of domestic architecture ranging from the traditional Japanese house to Wrightâ€™s Usonian houses. The exemplary character of the building resides in a lay out that shows quite literally a stratification which acts as a regulator of the relationship between the exterior and the interior of the house. This condition, simultaneously, subtly modulates both the degree of privacy of each room and the conditions of permeability among them.",2016,
The Factor-Lasso and K-Step Bootstrap Approach for Inference in High-Dimensional Economic Applications,"We consider inference about coefficients on a small number of variables of interest in a linear panel data model with additive unobserved individual and time specific effects and a large number of additional time-varying confounding variables. We allow the number of these additional confounding variables to be larger than the sample size, and suppose that, in addition to unrestricted time and individual specific effects, these confounding variables are generated by a small number of common factors and high-dimensional weakly-dependent disturbances. We allow that both the factors and the disturbances are related to the outcome variable and other variables of interest. To make informative inference feasible, we impose that the contribution of the part of the confounding variables not captured by time specific effects, individual specific effects, or the common factors can be captured by a relatively small number of terms whose identities are unknown. Within this framework, we provide a convenient computational algorithm based on factor extraction followed by lasso regression for inference about parameters of interest and show that the resulting procedure has good asymptotic properties. We also provide a simple k-step bootstrap procedure that may be used to construct inferential statements about parameters of interest and prove its asymptotic validity. The proposed bootstrap may be of substantive independent interest outside of the present context as the proposed bootstrap may readily be adapted to other contexts involving inference after lasso variable selection and the proof of its validity requires some new technical arguments. We also provide simulation evidence about performance of our procedure and illustrate its use in two empirical applications.",2016,arXiv: Methodology
Supersparse Linear Integer Models for Predictive Scoring Systems,"Scoring systems are classification models that make predictions using a sparse linear combination of variables with integer coefficients. Such systems are frequently used in medicine because they are interpretable; that is, they only require users to add, subtract and multiply a few meaningful numbers in order to make a prediction. See, for instance, these commonly used scoring systems: (Gage et al. 2001; Le Gall et al. 1984; Le Gall, Lemeshow, and Saulnier 1993; Knaus et al. 1985). Scoring systems strike a delicate balance between accuracy and interpretability that is difficult to replicate with existing machine learning algorithms. 
 
Current linear methods such as the lasso, elastic net and LARS are not designed to create scoring systems, since regularization is primarily used to improve accuracy as opposed to sparsity and interpretability (Tibshirani 1996; Zou and Hastie 2005; Efron et al. 2004). These methods can produce very sparse models through heavy regularization or feature selection methods (Guyon and Elisseeff 2003); however, feature selection often relies on greedy optimization and cannot guarantee an optimal balance between sparsity and accuracy. Moreover, the interpretability of scoring systems requires integer coefficients, which these methods do not produce. Existing approaches to interpretable modeling include decision trees and lists (Ruping 2006; Quinlan 1986; Rivest 1987; Letham et al. 2013). 
 
We introduce a formal approach for creating scoring systems, called Supersparse Linear Integer Models (SLIM). SLIM produces scoring systems that are accurate and interpretable using a mixed-integer program (MIP) whose objective penalizes the training error, L0-norm and L1-norm of its coefficients. SLIM can create scoring systems for datasets with thousands of training examples and tens to hundreds of features - larger than the sizes of most studies in medicine, where scoring systems are often used.",2013,
"New information on the postcranial skeleton of the Thalassodrominae (Pterosauria, Pterodactyloidea, Tapejaridae)","Abstract The clade Tapejaridae is composed by pterosaurs commonly found in fossiliferous deposits in northeastern Brazil. It is constituted by two less inclusive clades: the smaller-bodied Tapejarinae and the larger Thalassodrominae. Here we describe the specimen MN 6566-V, from the Lower Cretaceous Romualdo Formation of the Araripe Basin, Brazil. The specimen is overall well preserved tridimensionally, and consists of three posterior cervical vertebrae, incomplete right and left scapulocoracoids, and the proximal portion of a right humerus. Comparisons to specimens described in the literature enable its identification as a thalassodromine, whose postcranial material is still poorly known despite the large amount of pterosaurs known from this unit.",2018,Historical Biology
Pengembanganmodulfisika Topik Gejalagelombang Disekolah Menengah Atas (sma) Negeri3jayapura,"This research aimed at creating module physics with the topic waves phenomenathatwasrelevanttobeusedatschoolthatcarryoutasystemofsks.Themethod usedwasresearchanddevelopmentwithphases:preliminary study (define),programdesigning (design) anddevelopment(develop).The module designwasbasedonthe resultof the preliminary study.Thentheprogramwasjudgedby expertsandpilottestedonthirty studentsof XI classofSeniorHighschool3Jayapura,usingonegrouppretest-posttestdesign.Thenwider scale tryoutusinga non-equivalentgrouppretest-posttestquasiexperimentaldesign,andwas conductedÂ  on sixtyone students at theÂ  sameÂ  school. Conclusions ofÂ  theÂ  research were 1) characteristicsÂ  oftheÂ  modulephysics withÂ  the topicwavesÂ  phenomena,Â  amongothers,self instructional,selfcontained,standalone,adaptive,anduserfriendly. 2)theapplication ofphysics modulewavesphenomenainthelearningtopicscansignificantlyimprovestudents'masteryofconcepts,3)prominenceofwavesphenomena,amongothers,haveacompletemodulestructure,equipped withthelearnerworksheets,completewithmathematicalequations,andsmartsolution.4)alimitation of thismoduleis not equipped with an exercise problems. K e ywords : Research, physics module, students, phenomena.",2013,
Generalization Structure Analysis of Query Terms based on a Knowledge Base and its Application to Entity Retrieval,"Recently, entity retrieval for finding information on certain persons or places from the Web becomes a new challenge. Since the keyword is ambiguous, current keyword-based search engine will return various Web pages rather than that about the certain entity expected by a user. we propose methods for removing query-sense ambiguity and search results clustering based on the generalization structure analysis of query-term. The gener- alization structure analysis is based on the type and subClassOf relationships between entities in the well-known",2008,
Generalized grouped contributions for hierarchical fault diagnosis with group Lasso,"Abstract In process industries, it is necessary to conduct fault diagnosis after abnormality is found, with the aim to identify root cause variables and further provide instructive information for maintenance. Contribution plots along with multivariate statistical process monitoring are standard tools towards this goal, which, however, suffer from the smearing effect and high diagnostic complexity on large-scale processes. In fact, process variables tend to be naturally grouped, and in this work, a novel fault identification strategy based on group Lasso penalty along with a hierarchical fault diagnosis scheme is proposed by leveraging group information among variables. By introducing the group Lasso as a regularization approach, groups of irrelevant variables tend to yield exactly zero contributions collectively, which help find the exact root cause, alleviate the smearing effect, and furnish clear diagnostic information for process practitioners. For online computational convenience, an efficient numerical solution strategy is also presented. Besides, it turns out that the proposed approach also applies to dynamic monitoring models with lagged measurements augmented, thereby enjoying widespread generality. Its effectiveness is evaluated on both the Tennessee Eastman benchmark process and a pilot-scale experiment apparatus.",2019,Control Engineering Practice
Estimation and Variable Selection for Semiparametric Additive Partial Linear Models (SS-09-140).,"Semiparametric additive partial linear models, containing both linear and nonlinear additive components, are more flexible compared to linear models, and they are more efficient compared to general nonparametric regression models because they reduce the problem known as ""curse of dimensionality"". In this paper, we propose a new estimation approach for these models, in which we use polynomial splines to approximate the additive nonparametric components and we derive the asymptotic normality for the resulting estimators of the parameters. We also develop a variable selection procedure to identify significant linear components using the smoothly clipped absolute deviation penalty (SCAD), and we show that the SCAD-based estimators of non-zero linear components have an oracle property. Simulations are performed to examine the performance of our approach as compared to several other variable selection methods such as the Bayesian Information Criterion and Least Absolute Shrinkage and Selection Operator (LASSO). The proposed approach is also applied to real data from a nutritional epidemiology study, in which we explore the relationship between plasma beta-carotene levels and personal characteristics (e.g., age, gender, body mass index (BMI), etc.) as well as dietary factors (e.g., alcohol consumption, smoking status, intake of cholesterol, etc.).",2011,Statistica Sinica
Neutrophilic Asthma Asma neutrofÃ­lica,"The goal of systems or personalized medicine is to deliver the optimal drug to the right patient at the right time.1,2 A prerequisite for this is the correct identification of asthma clinical phenotypes that possess mechanisms that can be targeted by specific drugs. Eosinophilic asthma is one such phenotype which is characterized by elevated levels of circulating eosinophils. These patients have an underlying type 2 T-helper cell (Th2) mechanism, are more responsive to treatment with inhaled corticosteroids (ICS) but conversely appear more susceptible to exacerbations.1,2 The appreciation of the Th2-based driver mechanism of these patients has driven the use of biological therapies targeted Th2 cytokines. For example, anti-IL-5-directed drugs used to block eosinophil differentiation and activation are effective in patients with high blood eosinophils, severe and recurrent exacerbations already requiring high dose ICS and oral corticosteroids (OCS) 1,2. Unfortunately, only 40-50% of asthmatics have this phenotype and there is a need to define non-Th2 asthma along with their associated driver mechanisms. Neutrophilic asthma was first reported in bronchial biopsies 3but is more often defined as patients with high (40-70%) sputum neutrophil counts. Sputum neutrophilia is linked to severe asthma, a relative lack of response to corticosteroid therapy and chronic airflow obstruction, 3and is reported to occur in acute exacerbations3. A neutrophilic asthma phenotype may arise from the presence of enhanced levels of neutrophilic chemokines such as GRO , interleukin 8, CXCL10, and CCL2 which are all elevated in sputum of these patients.3 However, a number of clinical trials directed against neutrophilassociated mediators have not been successful in moderate to severe asthma. These studies include an antibody against TNF (golimumab), an anti-IL-17 receptor antibody (brodalumab) and with a CXCR2 antagonist.3 In the latter study, involving 640 patients with uncontrolled persistent asthma, treatment for 6 months with the CXCR2 antagonist AZD5069, that blocks the effects of interleukin 8, had no effect on the rate of severe exacerbations, asthma symptoms, or lung function compared with placebo despite significantly reducing mean blood neutrophil counts.4",2018,
glass melting furnace,"Die Erfindung betrifft einen Ofen zum Schmelzen von Glas mit einem Brenner, welcher einen in das Ofeninnere ausgerichteten Brennermund (3) aufweist. Der Ofen weist dabei eine von dem Brenner raumlich getrennte Lanze (4) zum Einbringen eines sauerstoffhaltigen Gases auf. Eine in das Ofeninnere ausgerichtete Auslassoffnung der Lanze (4) weist dabei in die gleiche Ebene wie die Ausrichtung des Brennermundes (3). Der durch die beiden Ausrichtungen definierte Winkel (Î±) liegt zwischen 5Â° und 40Â°.",2006,
Signature Selection for Grouped Features with a Case Study on Exon Microarrays,"When features are grouped, it is desirable to perform feature selection groupwise in addition to selecting individual features. It is typically the case in data obtained by modern high-throughput genomic profiling technologies such as exon microarrays, which measure the amount of gene expression in fine resolution. Exons are disjoint subsequences corresponding to coding regions in genes, and exon microarrays enable us to study the event of different usage of exons, called alternative splicing, which is presumed to contribute to development of diseases. To identify such events, all exons that belong to a relevant gene may have to be selected, perhaps with different weights assigned to them to detect most relevant ones. In this chapter we discuss feature selection methods to handle grouped features. A popular shrinkage method, lasso, and its variants will be our focus, that are based on regularized regression with generalized linear models. Data from exon microarrays will be used for a case study.",2015,
Serapan Karbon Lamun Thalassodendron ciliatum di Perairan Panrangluhu Kabupaten Bulukumba Propinsi Sulawesi Selatan,"Penelitian dilakukan pada bulan Mei 2019 untuk mengestimasi penyerapan karbon oleh jenis Thalassodendron ciliatum pada beberapa kedalaman perairan. Sampel lamun diambil utuh, kemudian daun lamun dibersihkan dari sedimen dan epifit. Metode perubahan oksigen digunakan untuk mengestimasi serapan karbon. Sebanyak 1 tunas T. ciliatum diinkubasi menggunakan botol kaca bening dan gelap dengan volume 270 ml. Inkubasi dilakukan pada jam 09.00-12.00 WITA pada kedalaman 50, 100 dan 150 cm dengan masing-masing 5 kali ulangan setiap kedalaman. Sebelum inkubasi, dilakukan pengukuran konsentrasi oksigen terlarut di perairan sebagai kandungan oksigen awal. Pengukuran oksigen di dalam botol beningdan gelap kembali dilakukan setelah inkubasi. Sebagai kontrol, inkubasi juga dilakukan pada air laut (mengandung fitoplankton) dengan 5 kali ulangan. Daun lamun yang telah digunakan untuk pengamatan serapan karbon diukur luasnya dengan cara men-scan daun lamun dan dianalisis menggunakan software Image-J. Selanjutnya dilakukan pengeringan menggunakan oven dan ditimbang untuk mengetahui biomassa keringnya. Hasil penelitian menunjukkan bahwa serapan karbon per tunas berkisar antara 3,84-6,52 mgCO 2 /tunas/jam, per biomassa berkisar 28,51-48,45 mgCO 2 /gbk/jam, dan per luas daun berkisar 0,08-0,13 mgCO 2 /cm 2 /jam. Serapan karbon tertinggi didapatkan pada kedalaman 150 cm, baik serapan karbon per tunas, biomass maupun luas daun. Berbeda dengan penyerapan karbon, pelepasan karbon relatif sama antar kedlaman. Pelepasan karbon per tegakan berkisar antara 3,18-3,91 mgO 2 /tegakan/jam, per biomassa daun berkisar 23,67-29,08 mgO 2 /g berat kering/jam dan per luas daun berkisar 0,30-0,034 mgO 2 /cm 2 /jam. Kata kunci: serapan karbon, lamun, Thalassodendron ciliatum, Panrangluhu Bulukumba, karbondiokasida, pemanasan global.",2019,
Forecasting college football game outcomes using modern modeling techniques,"There are many reasons why data scientists and fans of college football would want to forecast the outcome of games â€“ gambling, game preparation and academic research, for example. As advanced statistical methods become more readily accessible, so do the opportunities to develop robust forecasting models. Using data from the 2011 to 2014 seasons, we implemented a variety of advanced modeling techniques to determine which best forecasts the outcome of games. These methods included ridge regression, the lasso, the elastic net, neural networks, random forests, k-nearest neighbors, stochastic gradient boosting, and a Bayesian regression model. To evaluate the efficacy of the proposed models, we tested them on data from the 2015 season. The top performers â€“ lasso regression, a Bayesian regression with team-specific variances, stochastic gradient boosting, and random forests â€“ predicted the correct outcome over 70% of the time, and the lasso model proved most accurate at predicting win-loss outcomes in the 2015 test data set. 7",2020,Journal of Systems Architecture
The inferior vena cava: an exceptional source of atrial fibrillation.,"Mapping in a patient undergoing radiofrequency ablation for drug-refractory paroxysmal atrial fibrillation in the setting of repetitive, monomorphic atrial ectopic beats with negative p waves in the inferior leads revealed an arrhythmogenic focus located in the posteromedial inferior vena cava (IVC) 1 cm below the right atrium to IVC junction. The focus was mapped using a Lasso catheter with successful irrigated-tip catheter ablation at the site of earliest activity. This case demonstrates that, in rare cases, arrhythmogenic muscular sleeves can be found in the IVC and that the IVC can be electrically disconnected from the right atrium using radiofrequency energy.",2003,Journal of cardiovascular electrophysiology
New bandwidth selection criterion for Kernel PCA: Approach to dimensionality reduction and classification problems,"BackgroundDNA microarrays are potentially powerful technology for improving diagnostic classification, treatment selection, and prognostic assessment. The use of this technology to predict cancer outcome has a history of almost a decade. Disease class predictors can be designed for known disease cases and provide diagnostic confirmation or clarify abnormal cases. The main input to this class predictors are high dimensional data with many variables and few observations. Dimensionality reduction of these features set significantly speeds up the prediction task. Feature selection and feature transformation methods are well known preprocessing steps in the field of bioinformatics. Several prediction tools are available based on these techniques.ResultsStudies show that a well tuned Kernel PCA (KPCA) is an efficient preprocessing step for dimensionality reduction, but the available bandwidth selection method for KPCA was computationally expensive. In this paper, we propose a new data-driven bandwidth selection criterion for KPCA, which is related to least squares cross-validation for kernel density estimation. We propose a new prediction model with a well tuned KPCA and Least Squares Support Vector Machine (LS-SVM). We estimate the accuracy of the newly proposed model based on 9 case studies. Then, we compare its performances (in terms of test set Area Under the ROC Curve (AUC) and computational time) with other well known techniques such as whole data set + LS-SVM, PCA + LS-SVM, t-test + LS-SVM, Prediction Analysis of Microarrays (PAM) and Least Absolute Shrinkage and Selection Operator (Lasso). Finally, we assess the performance of the proposed strategy with an existing KPCA parameter tuning algorithm by means of two additional case studies.ConclusionWe propose, evaluate, and compare several mathematical/statistical techniques, which apply feature transformation/selection for subsequent classification, and consider its application in medical diagnostics. Both feature selection and feature transformation perform well on classification tasks. Due to the dynamic selection property of feature selection, it is hard to define significant features for the classifier, which predicts classes of future samples. Moreover, the proposed strategy enjoys a distinctive advantage with its relatively lesser time complexity.",2013,BMC Bioinformatics
Application d'un modÃ¨le de prÃ©vision de la santÃ© des enfants en relation avec les conditions environnementales,"La determination des risques de sante a l'enfance implique une tÃ¢che predictive importante. Identifier ces facteurs de risques permet d'intervenir rapidement et de reduire les consequences nefastes d'une mauvaise sante de l'enfant sur sa vie future. Bien que plusieurs determinants socioeconomiques aient deja ete montres comme causes importantes de mauvaise sante chez l'enfant, peu d'etudes utilisent des variables environnementales dans leur modele. C'est en ce sens que ce memoire s'interesse a l'apport de variables environnementales dans la prediction de la sante de l'enfant. Les donnees utilisees proviennent de l'echantillon d'enfants longitudinal de l'Enquete longitudinale nationale sur les enfants et les jeunes (ELNEJ) et de la Base de donnees pancanadienne sur la qualite de l'air (BDPQA). Les predictions sont faites avec differents modeles de regressions et de methodes en arbre a plusieurs stades de l'enfance, avec et sans variables environnementales. Les resultats revelent que les deux meilleures methodes de predictions sont la methode lasso avec forme fonctionnelle Logit, ainsi que la methode boosting. Les trois variables les plus predictives de la sante de l'enfant sont la sante de la mere a la naissance, la sante de l'enfant a la naissance et le revenu familial. L'ajout de variables environnementales dans la prediction semble surspecifier les modeles et ainsi, nuire a leur performance. 
______________________________________________________________________________ 
MOTS-CLES DE Lâ€™AUTEUR : sante, enfant, modeles de prediction, Logit, Probit, apprentissage automatique, ELNEJ, BDPQA",2018,
Single-snapshot DoA estimation using adaptive elastic net in the complex domain,"The elastic net (EN) is a popular regularization and variable selection method that overcomes the shortcomings of Lasso such as poor recovery in the face of high mutual coherence. In this paper, we develop an efficient algorithm to solve the weighted EN criterion for complex-valued measurements applying the cyclic coordinate descent approach. We illustrate that usage of smartly chosen adaptive (i.e., data-dependent) weights revamps the algorithm to overcome the shortcomings of naive (non-weighted) EN and enhances the exact recovery. Usefulness of the proposed algorithm is illustrated for compressed beamforming (CBF) with the single-snapshot DoA (direction-of-arrival) estimation, in a demanding multi-source scenario that contains closely spaced sources having large variation in source powers. Accurate DoA's estimation performance and error plummet by the proposed algorithm validates its application and advocates its potential usage in other signal processing problems.",2016,"2016 4th International Workshop on Compressed Sensing Theory and its Applications to Radar, Sonar and Remote Sensing (CoSeRa)"
The Antiquity of CA-SMI-1: A Multicomponent Site on San Miguel Island,"The rich archaeological record of San Miguel Island has attracted the attention of antiquarians, archaeologists, and relic collectors for over 100 years (Schumacher 1875; Glassow 1977), partly because severe erosion caused by overgrazing and sea cliff retreat has exposed the contents of many sites.",1991,Journal of California and Great Basin Anthropology
"[The ""necktie lasso"": a new technique for the simultaneous treatment of Wartenberg's sign and claw deformities in the hand due to ulnar nerve palsy].","The ""necktie lasso"" is a new technique that allows the simultaneous active treatment, of both Wartenberg's sign and claw deformity of the fifth and the fourth digits in the hand with ulnar nerve palsy. The flexor sublimis of the fourth digit is taken by a palmar approach. It is then divided into two strips up to the proximal part of the palm; The radial strip is used as a classical ""direct lasso"" to treat the claw deformity of the fourth digit; The ulnar strip is wound around the base of the fifth digit by a palmar and dorsal approaches at the level of the proximal phalanx, like a necktie, being medial to its radial pedicle, dorsal and superficial to its extensor apparatus, then lateral to its ulnar pedicle; It is then recovered in the palm and sutured to itself. From September 1998 to April 2003, this technique has been used in eight patients aged between 21 and 35 years old and suffering from post traumatic low ulnar nerve palsy. It was always very effective in dealing with Wartenberg's sign: the active adduction of the fifth digit appearing at the start of flexion. The claw deformity of the fourth and fifth digits was equally actively corrected. No complications are reported in this series. With a mean follow-up of 3 years there was no recurrence of any of the deformities.",2004,Chirurgie de la main
Syndicats : appel a la mobilisation contre le vie chere et pour les libertes democratiques et syndicales,"Appel a la mobilisation contre la vie chere et pour les libertes democratiques et syndicales par Le Collectif syndical CGT-B : CGT-B- SATB- SYNATEB- SYNATEL-SYNATIC- SYNTAS, Ouagadougou, le 25 fevrier 2008 Les 20, 21 et 22 fevrier 2008 certaines capitales regionales du Burkina, en l'occurrence Bobo Dioulasso, Ouahigouya et Banfora ont ete secouees par de violentes manifestations contre la vie chere que l'on pourrait qualifier de veritables emeutes de la faim, (...)",2008,
Beatriz de SÃ¡:: a improvÃ¡vel Elisa de Garcilaso de la Vega,"In the most recent biography of Gracilaso de la Vega, published in 2002, Maria del Carmen Vaquero Serrano puts forward the hypothesis that Elisa, whom the poet mourns in eclogues I and III may not have been Isabel Freire, as it has traditionally been accepted, but another Portuguese lady, D. Beatriz de Sa, the second wife of his brother Pedro Lasso. The author undertakes an analysis of the basis of this proposal and assess the viability of the new identification",2004,
Seawater nanofiltration for the elaboration of usable salty waters,"Abstract Our article deals with the possibilities to treat seawater using commercial nanofiltration polyamide membranes, denoted NF70 and NF 200, in order to elaborate usable salty aqueous solutions (from high concentrated solutions with total salinity around 70 g/L to isotonic solutions with total salinity in the range of 4 g/L). A theoretical part concerned a hydrodynamical model of mass transfer. This very simple model based on the permeate salt concentrations (using conductivity measurements) vs. the reverse of the permeate flux has been validated for the first time for seawater. This very interesting approach is able to quantify separately both parts of the mass transfer occurring in NF â€” convection and hydration-diffusion. This fundamental approach was developed in order to contribute to a better understanding of the selectivities observed between monovalent and divalent ions in NF operation. The experiments were conducted in Biarritz (south-west France) under coal pre-filter seawater, just after the Prestige's oil pollution, in order to elaborate personal body washing solutions using NF permeates. Concerning the concentrates we have contributed to the elaboration of hypertonic salty solutions for thalassotherapy centers or home bath applications. Indeed the possibilities of NF in reducing the overall salinity of seawater leads the way to potential applications in the field of human health (e.g., preparation of nasal sprays, medical dietetics, hot mineral springs). Furthermore our investigations conducted in the holy place of the Biarritz Seawater Museum have contributed to discovery of the possibilities of NF concentrates for coral growth studies.",2004,Desalination
A DOA Estimation Method of coherent and uncorrelated sources based on Nested Arrays,"This paper presents a novel way to estimate the DOA of coherent and uncorrelated sources for nested array. At first, by using the vectorization of the covariance matrix of the received data, the LASSO algorithm with a modified dictionary matrix based on compressed sensing is applied to estimate a vector containing all signal powers. Then, the estimated vector is reconstructed into the covariance matrix of coherent and uncorrelated sources. A peak searching to estimate DOAs can be performed by using the diagonal elements of this reconstructed matrix. In this presented method, the advantage of fully utilizing the degree of freedom of nested arrays is preserved. Theoretical analysis and simulation results show the effectiveness of the proposed algorithm.",2019,2019 Asia-Pacific Signal and Information Processing Association Annual Summit and Conference (APSIPA ASC)
On cross-validated Lasso,"In this paper, we derive a rate of convergence of the Lasso estimator when the penalty parameter ? for the estimator is chosen using K-fold cross-validation; in particular, we show that in the model with Gaussian noise and under fairly general assumptions on the candidate set of values of ?, the prediction norm of the estimation error of the cross-validated Lasso estimator is with high probability bounded from above up-to a constant by (s log p/n)1/2 (log7/8n) as long as p log n/n = o(1) and some other mild regularity conditions are satisfi ed where n is the sample size of available data, p is the number of covariates, and s is the number of non-zero coefficients in the model. Thus, the cross-validated Lasso estimator achieves the fastest possible rate of convergence up-to the logarithmic factor log7/8 n. In addition, we derive a sparsity bound for the cross-validated Lasso estimator; in particular, we show that under the same conditions as above, the number of non-zero coefficients of the estimator is with high probability bounded from above up-to a constant by s log5 n. Finally, we show that our proof technique generates non-trivial bounds on the prediction norm of the estimation error of the cross-validated Lasso estimator even if p is much larger than n and the assumption of Gaussian noise fails; in particular, the prediction norm of the estimation error is with high-probability bounded from above up-to a constant by (s log2(pn) / n)1/4 under mild regularity conditions.",2016,arXiv: Statistics Theory
Emergency medical services management of ST-elevation myocardial infarction.,"According todatapublishedby theAmericanHeartAssociation (AHA), the annual incidence of acutemyocardial infarction (AMI) in the United States approximates 850,000, resulting in over 150,000 deaths per year.1 The emergency medical services (EMS) system plays a significant role in the management of AMI with respect to caring for those who access the health care system via EMS and also in administering public educational programs to encourage early access via EMS. It is generally well accepted that early reperfusion is the primary goal of therapy for patients having an acute ST-segment-elevation myocardial infarction (STEMI).2,3 Because many patients access the health care system via EMS, EMS providers are well positioned to facilitate achieving the goal of early reperfusion throughout the community.4 Consequently, the NationalAssociationofEMSPhysicians (NAEMSP)has developed a position statement on the role of EMS in the management of the STEMI patient and the development of cardiovascular systems of care.5 The NAEMSP believes that advanced life support EMS providers should have the education, appropriate training, equipment, and protocols to facilitate early identification and the initial care of patients with STEMI. Theseprotocols should address the appropriate use of 12-lead electrocardiograms (ECGs) to facilitate early diagnosis of STEMI and initiation of pathways to ensure early definitive reperfusion. EMS systems",2008,Prehospital emergency care : official journal of the National Association of EMS Physicians and the National Association of State EMS Directors
Selection of cultivars for lightly processed fruits and vegetables,"Tatsumi, Y., A.E. Watada, and W.P. Wergin. 1991. Scanning electron microscopy of carrot stick surface to determine cause of white translucent appearance. J. Food Sci. 56:1357â€“1359. Torres, J.A. 1987. Microbial stabilization of intermediate moisture food surfaces, p. 329â€“368. In: L.B. Rockland and L.R. Beuchat (eds.). Water activity: Theory and applications to food. Marcel Dekker, New York. Torres, J.A. and M. Karel. 1985. Microbial stabilization of intermediate moisture food surfaces. III. Effects of surface preservative concentration and surface pH control on microbial stability of an intermediate moisture cheese analog. J. Food Processing Preservation 9:107â€“119. Torres, J.A., J.O. Bouzas, and M. Karel. 1985a. Microbial stabilization of intermediate moisture food surfaces. II. Control of surface pH. J. Food Processing Preservation 9:93â€“106. Torres, J.A., M. Motoki, and M. Karel. 1985b. Microbial stabilization of intermediate moisture food surfaces. I. Control of surface preservative concentration. J. Food Processing Preservation 9:75â€“92. Trout, S.H., E.G. Hall, R.N. Robertson, F.M.V. Hackney, and S.M. Sykes. 1942. Studies in the metabolism of apples. I. Preliminary investigations on internal gas composition and its relation to changes in stored Granny Smith apples. Austral. J. Expt. Biol. Med. Sci. 20:219â€“231. Vojdani, F. and J.A. Torres. 1990. Potassium sorbate permeability of methylcellulose and hydroxypropyl methylcellulose coatings: Effects of fatty acids. J. Food Sci. 55:841â€“846. Vojdani, F. and J.A. Torres. 1989. Potassium sorbate permeability of polysaccharide films, chitosan, methylcellulose and hydroxypropyl methylcellulose. J. Food Processing Eng. 12:33â€“48. Wells, J.M. 1971. Heated wax-emulsions with benomyl and 2,6-dichloro-4nitroaniline for control of postharvest decay of peaches and nectarines. Phytopathology 62:129â€“133. Wills, R.H., T.H. Lee, D. Graham, W.B. McGlasson, and E.G. Hall. 1981. Postharvest, an introduction to the physiology and handling of fruits and vegetables. AVI, Westport, Conn. Wong, D.W.S., W.M. Camirand, and A.E. Pavlath. 1994. Development of edible coatings for minimally processed fruits and vegetables, p. 65â€“88. In: J.M. Krochta, E.A. Baldwin, and M.O. Nisperos-Carriedo (eds.). Edible coatings and films to improve food quality. Technomic Publishing Co., Lancaster, Pa. Wong, D.W.S., F.A. Gastineau, K.S. Gregorski, S.J. Tillin, and A.E. Pavlath. 1992. Chitosanâ€“lipid films: Microstructure and surface energy. J. Agr. Food Chem. 40:540â€“544. Wong, D.W.S., S.J. Tillin, J.S. Hudson, and A.E. Pavlath. 1994. Gas exchange in cut apples with bilayer coatings. J. Agr. Food Chem. 42:2278â€“2285.",1995,Hortscience
Three Proofs of the Makeenkoâ€“Migdal Equation for Yangâ€“Mills Theory on the Plane,"We give three short proofs of the Makeenkoâ€“Migdal equation for the Yangâ€“Mills measure on the plane, two using the edge variables and one using the loop or lasso variables. Our proofs are significantly simpler than the earlier pioneering rigorous proofs given by LÃ©vy and by Dahlqvist. In particular, our proofs are â€œlocalâ€ in nature, in that they involve only derivatives with respect to variables adjacent to the crossing in question. In an accompanying paper with Gabriel, we show that two of our proofs can be adapted to the case of Yangâ€“Mills theory on any compact surface.",2017,Communications in Mathematical Physics
