title,abstract,year,journal
Subspecies of the Least Tern in Mexico,"Debate about the validity of the subspecies of the Least Tern (Sterna antillarum) has been contentious and confusing, and a recent paper by Garcia and Ceballos (1995) describing Least Terns nesting in Jalisco, Mexico, has further confused the issue. Although their article makes a valuable contribution in documenting nesting of the Least Tern in Jalisco (cf. Grant 1964), their taxonomic treatment is misleading. Not only did they extend the known breeding range of S. a. browni, the California Least Tern, hundreds of kilometers to the south of its described range (AOU 1957, and below), they called the subspecific status of S. a. browni ""well-defined,"" yet called S. a. mexicana and S. a. staebleri, the only two subspecies known to breed in mainland Mexico, ""uncertain"" (presumably with regard to taxonomy). We strongly question their taxonomic assignment of the breeding Least Terns in Jalisco, which seems to be based only on their dismissal of mexicana and staebleri as valid taxa. Based on known range, the Least Terns breeding in Jalisco are probably referable to S. a. mexicana and should be assumed to be such until a formal taxonomic revision is accomplished. Indeed, recent records of summering/breeding Least Terns in Nayarit (L. R. Hays and S. N. G. Howell, pers. comm.) and Colima (S. N. G. Howell, pers. comm.), along with earlier reports from Nayarit (Alden 1969) and Jalisco (Grant 1964), suggest that mexicana is distributed coastally from Sonora south through Colima. Without specimen evidence, we strongly question the taxonomic treatment employed by Garcia and Ceballos (1995) as unfortunately conflating the taxonomic status of several heretofore valid subspecies. The taxonomy of the Least Tern has had a storied history. The Least Tern was formerly considered conspecific with the Little Tern (S. albifrons) of the Old World, but analysis of morphology and especially vocalizations (Massey 1976) led to its treatment as a full species by the AOU (1983). Given that Massey analyzed only three taxa in the complex (4-7 species and up to 11 additional subspecies worldwide), we believe that her study was incomplete and that the significance of her results has been exaggerated regarding the distinctness of Little and Least Terns. To that end, the British Ornithologists' Union is currently evaluating records of the Least Tern in Britain and comparing vocalizations of the west African subspecies of the Little Tern S. a. guineae to those of nominate Little Tern and of the Least Tern (Scott and Dickson 1996). There are five described subspecies of the Least Tern: athalassos, antillarum, browni, mexicana, and staebleri. A brief synopsis of each follows, ordered by date of description. A summary of Old World forms of S. albifrons was presented by Cramp (1985). The character diagnoses we provide are based mainly on the original descriptions of the subspecies. No quantitative data exists that would allow assessment of reliability of these characters or their degree of overlap with other taxa. S. a. antillarum (Lesson). This coastal subspecies was originally described by Lesson (1847). It ranges as a breeder locally along the Atlantic Coast from Massachusetts south through the Caribbean to Venezuela, and westward along the Gulf of Mexico to Texas. It apparently winters coastally from eastern Mexico and Central America south through northern Brazil (Friedmann et al. 1950, Blake 1977). Least Terns recorded from Panama may be of this subspecies, S. a. athalassos, or S. a. browni (Wetmore 1965), or perhaps S. a. mexicana or S. a. staebleri. S. a. browni Mearns. This subspecies breeds along the Pacific Coast from central California through Baja California. Wilbur (1987) considered all Least Terns breeding in Baja California to be browni, although he provided no reasons or diagnosis; Palacios and Mellink (1996) considered the subspecific identity of terns breeding in the northern Gulf of California to be unclear. The winter range of browni is largely unknown, but the AOU (1957) suggested that this subspecies winters from the Gulf of California south to Guatemala, with definite records of banded birds from Colima and Guatemala (Massey 1981). Examples ofbrowni are said to differ from nominate birds in being smaller-bodied, with more black on the outer primaries, but are otherwise similar in plumage (Mearns 1916). Neither morphometric nor genetic differences could be found by Burleigh and Lowery (1942), Massey (1976), Thompson et al. (1992), or Olsen and Larsson (1995), leading the first three to question the validity of this subspecies. S. a. mexicana van Rossem and Hachisuka. This subspecies breeds from northern or central Sonora southward along the Pacific Coast of Mexico through at least Sinaloa (van Rossem and Hachisuka 1937, Friedmann et al. 1950), although birds in northwestern Sonora (Mellink and Palacios 1993) and northeastern and southern Baja California may pertain to this subspecies, and not to S. a. browni (Palacios and Mellink 1996); further taxonomic work is needed (either more specimens or a thorough reevaluation of existing material). Its winter range is unknown. Palacios and Mellink (1996) suggested that this subspecies be reassessed I Received 11 March 1996. Accepted 24 July 1996.",1996,The Condor
Kitchen Tools Every Home Chef Must Have | Verlasso,"To make cooking seafood easy and efficient, here are a 10 tools that every home chef should keep around the kitchen from Verlasso salmon.",2013,
On Analysis of the Trajectories of a Class of Fourth Order Nonlinear Systems Controlled by Output Feedback,"This paper introduces new theory on analysis of the trajectoriesofa classofsingleâ€“inputsingleâ€“output(SISO)fourth order nonlinear systems which is controlled by using output feedback. The studied system is written in terms of the tracking error, which is defined as the difference between the desired state trajectory and the actual trajectory, while the output is defined as the linear combination of the tracking error. Essentially, the main result is to prove that the asymptotic convergenceof the output implies that the error state trajectories are uniformly ultimately bounded (UUB). Our theoretical results are complemented with an application of the theory to the tracking control of a Furuta pendulum. Detailed numerical simulations are presented.",2013,
Pulse Wave Velocity and Machine Learning to Predict Cardiovascular Outcomes in Prediabetic and Diabetic Populations,"Few studies have addressed the predictive value of arterial stiffness determined by pulse wave velocity (PWV) in a high-risk population with no prevalent cardiovascular disease and with obesity, hypertension, hyperglycemia, and preserved kidney function. This longitudinal, retrospective study enrolled 88 high-risk patients and had a follow-up time of 12.4 years. We collected clinical and laboratory data, as well as information on arterial stiffness parameters using arterial tonometry and measurements from ambulatory blood pressure monitoring. We considered nonfatal, incident cardiovascular events as the primary outcome. Given the small size of our dataset, we used survival analysis (i.e., Cox proportional hazards model) combined with a machine learning-based algorithm/penalization method to evaluate the data. Our predictive model, calculated with Cox regression and least absolute shrinkage and selection operator (LASSO), included body mass index, diabetes mellitus, gender (male), and PWV. We recorded 16 nonfatal cardiovascular events (5 myocardial infarctions, 5 episodes of heart failure, and 6 strokes). The adjusted hazard ratio for PWV was 1.199 (95% confidence interval: 1.09â€“1.37, pâ€‰<â€‰0.001). Arterial stiffness was a predictor of cardiovascular disease development, as determined by PWV in a high-risk population. Thus, in obese, hypertensive, hyperglycemic patients with preserved kidney function, PWV can serve as a prognostic factor for major adverse cardiac events.",2019,Journal of Medical Systems
Selecting placental measures that have clinical implications in child development and diseases.,"INTRODUCTION
Placental morphological and histopathological measures can be numerous and it is very time-consuming to collect all the information. When planning a large birth cohort study, researchers often face the dilemma as to whether and what information to collect in a placenta. The aim of this study was (1) to systematically select placental measures that have significant clinical implications, and (2) to assess the accuracy of these measures.


METHODS
We used placental pathology information from the Collaborative Perinatal Project (CPP), in which 45,785 births had comprehensive information on placental morphology and pathology. We chose 20 major childhood diseases as outcomes. The statistical method of LASSO (least absolute shrinkage and selection operator) was used to select important placental measures that would have better predictability for outcomes.


RESULTS
LASSO selected 81 measures as candidates. After having consulted placental pathologists, we further narrowed down to the 38 and 23 most important measures to form two shortened evaluation systems that could be used in clinical practice and research. The sensitivity and specificity of these measures for composite child diseases were 68% and 34%, respectively, for the 38 measures and 48% and 53%, respectively, for the 23 measures.


CONCLUSIONS
We presented a potentially useful system for pathological characterization of the placenta. The use of these relatively simple and accessible characteristics as biomarkers may be considered in large birth cohort studies.",2014,Placenta
"Crossidium seriatum (Pottiaceae, Musci) New to Europe","Crossidium seriatum Crum & Steere is reported new to Europe on a specimen from Spain. The species is illustrated and notes are given on its ecology and distribution. Seven of the species of the genus Crossidium Jur. (Pottiaceae) have leaves with many or few papillae: Crossidium aberrans Holz. & Bartr., known from North America (Mexico, Arizona, British Columbia) (Delgadillo 1975; Holzinger & Bartram 1924; McIntosh 1989), Europe (France, Spain) (Pierrot 1986; Ros & Guerra 1986), Southwestern Asia (Saudi Arabia and Jordan) (Frey & Kiirschner 1988a); C. asirense Frey & Kiirschner, known from Saudi Arabia (Frey & Kiirschner 1984); C. davidai Catcheside, known from Australia (Catcheside 1980); C. rosei Williams, known from South America (Peru) (Williams 1915) and Canada (British Columbia) (McIntosh 1989) and probably conspecific with the former (McIntosh 1989); C. geheebii (Broth.) Broth., known from New Zealand, Australia (Delgadillo 1975), and Southwestern Asia (Sinai) (Frey & Kiirschner 1988a); C. deserti Frey & Kiirschner, known from Saudi Arabia (Frey & Kiirschner 1987), and C. seriatum Crum & Steere, known at the moment from California (Crum & Steere 1958) and Arizona (Zander 1977). While studying material of this genus with the aim of carrying out a revision of the taxa in the Mediterranean region, we collected a sample in Albacete (Spain) that, based on its foliar morphology, was identified as Crossidium seriatum. We have observed some morphological differences between the original description and the sample from Spain: plant size [stems 1.5(-2) mm in height]; cell size (upper lamina cells 8-20 Ocm in length; median cells 9-22 ~cm in length); and hyaline hair-point 0.16-0.88 mm in length (FIG. 1-12). Studied material.--SPAIN. ALBACETE. Murcia-Albacete road, crossroads on the way to Agramon, UTM: XH2060, 19.IV. 1991, Ros et al. (MUB 4265). We also studied isotypes of C. seriatum from DUKE, NY, and us. Habitat. -The sample collected in the Iberian Peninsula was found in very dry gypsiferous soil, with sparse nitrified grass vegetation, approximately 500 m above sea level. The major part of the taller vegetation of these soils consists of thickets with Helianthemum squamatum, Herniaria fruticosa, Lepidium graminifolium, Lygeum spartum, Ononis tridentata, and Teucrium libanitis. The average annual precipitation is approximately 300 mm and the average temperature 14.9*C, which corresponds to a semiarid ombroclimate (Alcaraz & SfanchezG6mez 1988). Crossidium seriatum appears in these areas associated with Aloina bifrons (De Not.) Delg., Crossidium crassinerve (De Not.) Jur., Didymodon aaronis (Lor.) Guerra, and Tortula revolvens (Schimp.) G. Roth. Distribution. Crossidium seriatum might be considered a very rare species. However, it may be more frequent than is known at present and perhaps only seems to be rare due to its small size, hardly visible during the dry season. There are only two localities known in the American continent (Crum & Steere 1958; Zander 1977) and one in Europe (Spain), that reported here (Fig. 13). This type of specific disjunction between the Mediterranean region and the arid zones of southwestern North America is common among xerophytic mosses of arid and semiarid zones (steppe climates) of the Northern Hemisphere (Schofield 1988). The majority of these species grow in the short periods of rainfall and are elusive during the dry period. Like C. seriatum, there are numerous species of arid circummediterranean zones that show this type of disjunction-Aloina bifrons (De Not.) Delg., Crossidium aberrans Holz. & Bartr., Desmatodon guepinii B. & S., Phascum vlassovii Laz., Pseudocrossidium revolutum (Brid.) Zander, and Pterygoneurum koslovii Laz.-and they all may be considered Triassic FIGURES 1-4. Crossidium seriatum. 1. Leaves. 2. Leaf cross sections, showing costal variation. 3. Median cells. 4. Basal cells. (MUB 4265.) 0007-2745/92/280-283$0.55/0 This content downloaded from 207.46.13.133 on Fri, 22 Jul 2016 05:03:27 UTC All use subject to http://about.jstor.org/terms 1992] CANO ET AL.: CROSSIDIUM SERIATUM IN EUROPE 281 S25pm 000 0 000 O00000 0 o",1992,The Bryologist
Exclusive feature selection and multi-view learning for Alzheimer's Disease,"Abstract In Alzheimerâ€™s Disease (AD) studies, high dimension and small sample size have been always an issue and it is common to apply a dimension reduction method to predict the early diagnosis of AD. In this paper, we propose a multi-view feature selection algorithm embedded with exclusive lasso learning and sparse learning. It extracts the feature subsets that best represent the symptoms of patients through feature selection, so as to reduce the dimension and achieve a better diagnosis rate. Firstly, in order to overcome the limitation of non-overlapping, the features under different view are clustered by fuzzy C-means clustering. Then , the exclusive group lasso learning is performed according to the clustering results and each view is sparsely learned through the l 2 , 1 - norm, resulting in better removal of redundant features. Finally, the results of each view are combined to obtain the final features subsets. This exclusive lasso learning combined through multiple views is novel in clinical practice and can effectively target AD. At the same time, the experimental results show that our method could achieve better results compared to its competing methods.",2019,J. Vis. Commun. Image Represent.
Experimental assessment of the accuracy of genomic selection in sugarcane,"Sugarcane cultivars are interspecific hybrids with an aneuploid, highly heterozygous polyploid genome. The complexity of the sugarcane genome is the main obstacle to the use of marker-assisted selection in sugarcane breeding. Given the promising results of recent studies of plant genomic selection, we explored the feasibility of genomic selection in this complex polyploid crop. Genetic values were predicted in two independent panels, each composed of 167 accessions representing sugarcane genetic diversity worldwide. Accessions were genotyped with 1,499 DArT markers. One panel was phenotyped in Reunion Island and the other in Guadeloupe. Ten traits concerning sugar and bagasse contents, digestibility and composition of the bagasse, plant morphology, and disease resistance were used. We used four statistical predictive models: bayesian LASSO, ridge regression, reproducing kernel Hilbert space, and partial least square regression. The accuracy of the predictions was assessed through the correlation between observed and predicted genetic values by cross validation within each panel and between the two panels. We observed equivalent accuracy among the four predictive models for a given trait, and marked differences were observed among traits. Depending on the trait concerned, within-panel cross validation yielded median correlations ranging from 0.29 to 0.62 in the Reunion Island panel and from 0.11 to 0.5 in the Guadeloupe panel. Cross validation between panels yielded correlations ranging from 0.13 for smut resistance to 0.55 for brix. This level of correlations is promising for future implementations. Our results provide the first validation of genomic selection in sugarcane.",2013,Theoretical and Applied Genetics
Predicting fatty acid profiles in blood based on food intake and the FADS1 rs174546 SNP.,"SCOPE
A high intake of n-3 PUFA provides health benefits via changes in the n-6/n-3 ratio in blood. In addition to such dietary PUFAs, variants in the fatty acid desaturase 1 (FADS1) gene are also associated with altered PUFA profiles.


METHODS AND RESULTS
We used mathematical modeling to predict levels of PUFA in whole blood, based on multiple hypothesis testing and bootstrapped LASSO selected food items, anthropometric and lifestyle factors, and the rs174546 genotypes in FADS1 from 1607 participants (Food4Me Study). The models were developed using data from the first reported time point (training set) and their predictive power was evaluated using data from the last reported time point (test set). Among other food items, fish, pizza, chicken, and cereals were identified as being associated with the PUFA profiles. Using these food items and the rs174546 genotypes as predictors, models explained 26-43% of the variability in PUFA concentrations in the training set and 22-33% in the test set.


CONCLUSION
Selecting food items using multiple hypothesis testing is a valuable contribution to determine predictors, as our models' predictive power is higher compared to analogue studies. As unique feature, we additionally confirmed our models' power based on a test set.",2015,Molecular nutrition & food research
An Alpha-Defensin Gene Single Nucleotide Polymorphism Modulates the Gut Microbiota and May Alter the Risk of Acute Graft-Versus-Host Disease,"Î±â€defensinâ€5 (HD5) accounts for 70% of the bactericidal peptide activity of Paneth cells and regulates gut microbial homeostasis. We previously reported that the G allele of rs4415345, a single nucleotide polymorphism (SNP) in the gene for HD5, was associated with approximately 40% lower risk of grade II-IV aGVHD (PMID: 30004111). Considering the role of microbiota disruptions in aGVHD, we hypothesized that rs4415345G may have a specific gut microbiota signature. First, we analyzed linked host-microbiota genetic data from 248 subjects in the Human Microbiome Project to test our hypothesis in healthy individuals. With the assumption that many microbial taxa have no association with a given SNP, we used 10-fold cross-validated Lasso regression as a test of association between rs4415345 and taxon relative abundance. A single taxon (Odoribacter splanchnicus) was retained in 99% of the simulations, always with a positive association with the G allele. Next, we evaluated whether O. splanchnicus is associated with less aGVHD in 226 patients with a 16S rRNA gene-sequenced research stool sample collected between days -30 and -6 of allo-HCT. O. splanchnicus was present in 65 (29%) patients. The univariate hazard ratio (HR) of O. splanchnicus detectability for grade II-IV aGVHD was 0.70, with a 95% confidence interval (95%CI) of 0.44-1.10 (Pâ€¯=â€¯0.12). Multivariable analysis, adjusted for anti-anaerobic antibiotic exposure between days -7 and +14 yielded a similar result (HR: 0.70, 95%CI: 0.44-1.11, Pâ€¯=â€¯0.13). In summary, the G allele of rs4610776 is associated with the higher relative abundance of O. splanchnicus in healthy individuals and less aGVHD in allo-HCT recipients. In an independent dataset, O. splanchnicus presence was associated with a 30% reduction in risk for aGVHD, though this association did not reach statistical significance. O. splanchnicus is a weakly butyrogenic bacterium also capable of producing indole, and depleted in patients with IBD. Both butyrate and indole can limit aGVHD. In addition, O. splanchnicus correlates with less TNFÎ± production in response to inflammatory stimuli. We propose that O. splanchnicus may reduce aGVHD risk in rs4415345G individuals.",2020,Biology of Blood and Marrow Transplantation
Preselection bias in high dimensional regression,"In this thesis, we have studied the preselection bias that can occur when the number of covariates in a high dimensional regression problem is reduced prior to a high dimensional regression analysis like the lasso. Datasets in genomics often include tenor hundred thousands, or even millions, of covariates and a few hundred or less patients. To reduce computations or to make the problem tractable, practitioners often rank the covariates according to univariate importance for the response, and preselect some thousand covariates from the top of the list for multivariate analysis via penalized regression. If the preselection of covariates is not done in a controlled way, this leads to preselection bias. We have studied the effect of preselection on estimation and prediction and the bias this might induce. With a small preselected dataset, the lasso in combination with cross validation tends to select many covariates, which together are able to explain the data at hand very well. However, for a new independent dataset, these covariates predict rather poorly. This is preselection bias. We have visualized the preselection bias through boxplots in several different datasets from genomics and in simulated data. We have also demonstrated that the problem of preselection bias is most evident in datasets where there is a lot of noise, and where there are heavy dependencies between covariates, as the univariate ranking will not be able to capture the structure of the complex relations in this case. To be able to trust predictions made from penalized regression on preselected covariates, the preselection should be coupled with some algorithm that controls how many covariates that should be included in order to avoid the bias. We have studied methods like â€œSAFEâ€, â€œstrongâ€ and â€œfreezingâ€ that all make preselection more safe, the word safe meaning that the lasso analysis for the preselected set of covariates should conclude with the same result as if all covariates were included.",2014,
Shrinkage averaging estimation,"We discuss the impact of tuning parameter selection uncertainty in the context of shrinkage estimation and propose a methodology to account for problems arising from this issue: Transferring established concepts from model averaging to shrinkage estimation yields the concept of shrinkage averaging estimation (SAE) which reflects the idea of using weighted combinations of shrinkage estimators with different tuning parameters to improve overall stability, predictive performance and standard errors of shrinkage estimators. Two distinct approaches for an appropriate weight choice, both of which are inspired by concepts from the recent literature of model averaging, are presented: The first approach relates to an optimal weight choice with regard to the predictive performance of the final weighted estimator and its implementation can be realized via quadratic programming. The second approach has a fairly different motivation and considers the construction of weights via a resampling experiment. Focusing on Ridge, Lasso and Random Lasso estimators, the properties of the proposed shrinkage averaging estimators resulting from these strategies are explored by means of Monte-Carlo studies and are compared to traditional approaches where the tuning parameter is simply selected via cross validation criteria. The results show that the proposed SAE methodology can improve an estimatorsâ€™ overall performance and reveal and incorporate tuning parameter uncertainty. As an illustration, selected methods are applied to some recent data from a study on leadership behavior in life science companies.",2012,Statistical Papers
