title,abstract,year,journal
Explanation of somatic symptoms by mental health and personality traits: application of Bayesian regularized quantile regression in a large population study,"BackgroundSomatic syndrome is one of the remarkably prevalent issues in primary health care and subspecialty settings. We aimed to elucidate multidimensional associations between somatic symptoms with major mental problems and personality traits in the framework of the quantile regression model with a Bayesian approach.MethodsA total of 4763 employees at Isfahan University of Medical Sciences and Health Services in Isfahan province, Iran, filled out four validated questionnaires including Hospital Anxiety and Depression Scale (HADS), NEO Questionnaire, General Health Questionnaire (GHQ) and PHQ-15 for somatic symptom severity. In addition, Functional Gastrointestinal Disorders (FGIDs) were determined using Rome IV criteria. Exploratory Factor Analysis (EFA) and Bayesian regularized quantile regression with adaptive LASSO penalization were applied for reduced dimension of somatic symptoms and variable selection and parameter estimation, respectively.ResultsThe 25 major somatic symptoms were grouped into four factors including general, upper gastrointestinal, lower gastrointestinal and respiratory by EFA. Stress, depression, and anxiety had significant effects on all of the four extracted factors. The effect of anxiety in each four extracted factors was more than stress and depression. Neuroticism and agreeableness had significant effects on all of the four extracted factors, generally (pâ€‰<â€‰0.05).ConclusionsGiven the high prevalence of somatic symptoms and psychosomatic complaints in correlation with the diverse range of mental co-morbidities, developing more detailed diagnostic tools and methods is crucial; nonetheless, it seems that providing better interdisciplinary approaches in general medical practice is groundwork.",2019,BMC Psychiatry
Evaluation of inflammatory response induced by different types of daily contact lenses,"Introduction: Contact lenses (CL) are biocompatible materials however, CL can also act as a vector for microorganisms to adhere and transfer to the ocular surface. Communal microorganisms that uneventfully cohabitate on lid margins and conjunctiva and potential pathogens that are found transiently on the ocular surface can adhere to CL in vivo. In the presence of reduced tissue resistance, these resident microorganisms or transient pathogens can invade and colonize the cornea or conjunctiva and produce inflammation or infection. Approximately two thirds of the isolated bacteria from CLassociated microbial keratitis are Gram-negative bacterial strains, most notably Pseudomonas aeruginosa but also some Serratia species, while one third comprises Gram-positive cocci, including Staphylococcus aureus and Staphylococcus epidermidi. Purpose: In order to access the inflammatory potential of daily disposable CL, the propose of this study was to evaluate the inflammatory response induced by different types of daily CL before and also after a normal daily wear. The inflammatory response can be measured by quantifying the Tumor Necrosis Factor alpha (TNF-Î±) produced by macrophages after contact with the CL. The microorganisms that are able to adhere to the CL are the major inducer of a possible inflammatory response, so microbiome of CL after the normal daily wear will also be evaluated. Methods: To establish the best incubation time to evaluate the pro-inflammatory potential of the daily weared CL (8 hours of wear), they were co-incubated with a macrophage cell culture for 3h, 8h and 14h and TNF-Î± in the supernatant of coincubation was quantified by ELISA. Macrophage cell viability after co-incubation with CL was also accessed by lactate dehydrogenase (LDH) leakage assay. Results: The results showed that after 3h of co-incubation, only the positive control (containing LPS) showed a significant increase in TNF-Î± values. After 8h, of coincubation the weared CL showed a significant increase of four times, while at 14h that increase was only of 2.5 times. Analysis of the LDH showed that at 14h of coincubation more than 50% of the macrophage cells were death, contrary to 3 and 8 hour of co-incubation that showed viability values above 85%. Conclusion: These results indicated that the best incubation time to test the inflammatory potential of the CL wear 8 hours of co-incubation.",2016,
Arnold Mendelssohn an GrÃ¤fin Sophie von Hatz-Feldt,"â€¦ Jâ€™ai su par une lettre de mon frere que notre ami L[assalle] est encore en prison3) et quâ€™il souffre dâ€™une maladie dont il se plaignait deja pendant ma presence a Dusseldorf. Ayez la bonte de lui faire passer le petit billet ci-joint. Je ferai de mon mieux, pour le consoler par mon humeur dâ€™autrefois, puisque je suis hors dâ€™etat de faire quelque chose dâ€™essentiel pour lui. Je lui conseille quâ€™il fasse, apres sa delivrance, un voyage en Italie, et quâ€™il vienne au printemps de 1851 a lâ€™orient pour me voir, le keph (la tranquillite) de lâ€™oriental qui fume son narguileh (la fameuse pipe a lâ€™eau) en se moquant de tout le monde, ou plutot en lâ€™ignorant, lui fera encore plus de bien quâ€™il ne mâ€™a fait a moi. Il a peche envers lui-meme et envers ses meilleurs amis (jâ€™en etais malheureusement pour lui et pour moi) par un excede dâ€™energie, une impatience dâ€™agir, qui nâ€™empÃ¢chait pas seulement son intelligence souveraine de se montrer telle quâ€™elle est en verite (parceque lâ€™impossible reste, impossible malgre toutes les passions et toutes les intelligences du monde), mais qui allait jusquâ€™a attaquer sa propre sante comme celle de ses amis en sâ€™adressant toujours aux sentiments les plus intimes, aux vraies sources de la vie, pour agir lui-meme, ou pour faire agir les autres. Quâ€™il vienne ici ou a Constantinople, je compte a y etre revenu jusquâ€™au printemps, quâ€™il goute un peu la tranquillite dâ€™un peuple qui ne jouit pas des bienfaits spirituels de la civilisation, mais qui mene une vie materielle qui savait plaire meme a votre ami blase Semilasso (le prince de Puckler), puisquâ€™il a dit que câ€™etait seulement ici ou lâ€™on savait vivre encore, tandis quâ€™a lâ€™occident on ne sait que travaillerâ€¦",1923,
Genomic Best Linear Unbiased Prediction Using Differential Evolution,"In this paper we proposed a method to improve the accuracy of prediction of genomic best linear unbiased prediction (GBLUP). In GBLUP a genomic relationship matrix (GRM) is used to define the variance-covariance relationship between individuals and is calculated from all available genotyped markers. Instead of using all markers to build the GRM, which is then used for trait prediction, we used an evolutionary algorithm (differential evolution â€“ DE) to subset the marker set and identify the markers that best capture the variance-covariance structure between individuals for specific traits. This subset of markers was then used to build a trait relationship matrix (TRM) that replaces the GRM in GBLUP (herein referred to as TBLUP). The predictive ability of TBLUP was compared against GBLUP and a Bayesian method (Bayesian LASSO) using simulated and real data. We found that TBLUP has better predictive ability than GBLUP and Bayesian LASSO in almost all scenarios.",2015,
ATP-induced dormant pulmonary veins originating from the carina region after circumferential pulmonary vein isolation of atrial fibrillation.,"INTRODUCTION
Elimination of transient pulmonary vein recurrences (dormant PVs) induced by an ATP injection and ablation at the PV carina region is an effective strategy for atrial fibrillation (AF) ablation. The relationship between dormant PVs and the PV carina region has not been evaluated.


METHODS
A total of 212 consecutive symptomatic AF patients underwent circumferential PV electrical isolation (CPVEI) with a double lasso technique. They were divided into 2 groups in a retrospective review; Group 1: those given an ATP injection during an intravenous isoproterenol infusion after the CPVEI (n = 106), and Group 2: those in which it was not given after the CPVEI (n = 106). Radiofrequency energy was applied at the earliest dormant PV activation site identified using a Lasso catheter on the CPVEI line and then PV carina region if it was ineffective.


RESULTS
After a successful PVEI, 54 patients (51%) in Group 1 had PV reconnections during an ATP injection. Acute PVEI sites were observed on the carina region within the CPVEI line in the right PVs (16%) and left PVs (10%). Dormant PVs were reisolated at the carina region in the right PVs (23%) and left PVs (26%). The distribution of the dormant PV sites, except for the RIPV, significantly differed from that of the acute PVEI sites (P < 0.05). Further, AF recurred significantly in the Group 2 patients as compared to those in Group 1 during 16 +/- 6.1 months of follow-up (P < 0.05).


CONCLUSION
PV carina region origins may partly be responsible for an acute PVEI and potential recurrences.",2010,Journal of cardiovascular electrophysiology
Bornes de risque amÃ©liorÃ©es pour le Lasso,"Although the Lasso has been extensively studied, the relationship between its prediction performance and the correlations of the covariates is not fully understood. In this document, we give new insights into this relationship in the context of multiple linear regression. We show, in particular, that the incorporation of a simple correlation measure into the tuning parameter leads to a nearly optimal prediction performance of the Lasso even for highly correlated covariates. However, we also reveal that for moderately correlated covariates, the prediction performance of the Lasso can be mediocre irrespective of the choice of the tuning parameter.",2014,
"DistribuciÃ³n, alimentaciÃ³n y reproducciÃ³n de tres especies de pavones Cichla spp. (Perciformes, Cichlidae) en la cuenca baja del rÃ­o Ventuari, Estado Amazonas, Venezuela","We studied aspects related to the distribution, diet and reproduction of three species of peacock bass (Cichla spp.) in the lower Ventuari River, Orinoco Basin, Amazonas State, Venezuela. The study included estimation of population structure according to size and weight frequencies. Two habitat were considered: main channel and creeks with connected lagoons. Three sympatric species were studied, C. temensis, C. orinocensis and C. intermedia. The first two were abundant and distributed in the majority of habitat examined (lagoons, main channel, and sand banks), but C. intermedia was restricted to habitat with high current in the main channel. Cichla temensis was the largest species in standard length and weight ( = 400 mm Â± 96, = 1535 g Â± 1240 g), followed by C. orinocensis ( = 301 mm Â± 56 and = 654 g Â± 390) and C. intermedia ( = 332 mm Â± 59; = 833 g Â± 420). We found nests of Cichla in rocks and sand banks during December, February and March, and adults with fry in the inundated floodplain at the end of May and in June. Although Cichla from the lower Ventuari River probably reproduce throughout the year, the peak reproductive period coincides with the arrival of the rainy season (end of March or April). Cichla is primarily a piscivore. The main food item found in Cichla stomach contents was fish, which confirms that the genus has preferences DistribuciÃ³n, alimentaciÃ³n y reproducciÃ³n de tres especies de pavones Cichla spp. (Perciformes, Cichlidae) en la cuenca baja del rÃ­o Ventuari, Estado Amazonas, Venezuela Carmen MontaÃ±a, Donald Taphorn, Craig Layman y Carlos A. Lasso",2006,
"The fishes of Ascension Island, central Atlantic Ocean â€“ new records and an annotated checklist","A checklist of the fishes of Ascension Island is presented. The species Rhincodon typus , Alopias superciliosus , Isurus oxyrinchus , Carcharhinus obscurus , Galeocerdo cuvier , Sphyrna lewini , Hexanchus griseus , Manta birostris , Gymnothorax vicinus , Hippocampus sp., Epinephelus itajara , Cookeolus japonicus , Apogon pseudomaculatus , Phaeoptyx pigmentaria , Remora albescens , Caranx bartholomaei , Carangoides ruber , Decapterus tabl , Seriola dumerili , Thalassoma sanctaehelenae , Cryptotomus sp., Ruvettus pretiosus , Acanthocybium solandri , Auxis rochei , Auxis thazard , Euthynnus alletteratus , Katsuwonus pelamis , Thunnus alalunga , Thunnus obesus , Xiphias gladius , Istiophorus platypterus , Kajikia albida , Makaira nigricans , Tetrapturus pfluegeri , Hyperoglyphe perciformis , Schedophilus sp., Cantherhines macrocerus , Sphoeroides pachygaster and Diodon eydouxii are recorded for the first time from Ascension Island. We have recognized two previous records as identification errors and indicate 11 other records as doubtful. Including the 40 new records, we now list 173 fish species from Ascension Island, of which 133 might be considered â€˜coastal fish speciesâ€™. Eleven of these (8.3%) appear to be endemic to the island and a further 16 species (12%) appear to be shared endemics with St Helena Island.",2017,Journal of the Marine Biological Association of the United Kingdom
Sparse one hidden layer MLPs,"We discuss how to build sparse one hidden layer MLP replac- ing the standard l2 weight decay penalty on all weights by an l1 penalty on the linear output weights. We will propose an iterative two step training procedure where the output weights are found using FISTA proximal op- timization algorithm to solve a Lasso-like problem and the hidden weights are computed by unconstrained minimization. As we shall discuss, the procedure has a complexity equivalent to that of standard MLP training, yields MLPs with similar performance and, as a by product, automatically selects the number of hidden units.",2014,
Lasso's Ritual Reading of De Rore's Scarco di doglia,"Despite the Council of Trent's supposed banning of the use of secular elements in the mass, many composers, including Orlando di Lasso, routinely based their masses and Magnificats on secular music...",2018,
Untersuchung zur PrÃ¤valenz von AntikÃ¶rpern gegen das extracellular matrix binding protein in Seren von Patienten mit Infektionen nach Gelenkersatz,"Nach wie vor ist die Diagnose einer S. epidermidis verursachten fremdmaterialassoziierten Infektion schwierig. Fur die definitive Diagnose sind, vor allem bei endoprothesenassoziierten Infektionen, invasive diagnostische Masnahmen wie eine Gelenkpunktion zum kulturellen Erregernachweis notwendig. Aus diesem Grund besteht ein hoher Bedarf an biologischen Markern, deren Nachweis im Serum schnell und sicher eine Infektion anzeigt oder aber ausschliest. Durch die detaillierte Kenntnis der an der Pathogenese von S. epidermidis Infektionen beteiligten bakteriellen Faktoren ist es jetzt moglich geworden den Nachweis von spezifischen, gegen definierte S. epidermidis Faktoren gerichteten Antikorpern als einen solchen Marker zu evaluieren. Das extracellular matrix binding protein Embp vermittelt die Bindung von S. epidermidis an Fibronektin und ist an der akkumulativen Phase der S. epidermidis Biofilmbildung beteiligt. Das Embp kodierende Gen ist in invasiven S. epidermidis Populationen weit verbreitet. Aus diesem Grund erscheint es sinnvoll, Embp als Zielstrukruktur diagnostischer Tests zu evaluieren. Vor diesem Hintergrund waren die Ziele dieser Arbeit: 
1. Aufbau eines auf einem rekombinat exprimierten Embp-Fragment basierendem Enzyme linked immuno sorbent assay (ELISA) Systems zum Nachweis von anti-Embp Antikorpern in humanen Serumproben. 
2. Bestimmung der Pravalenz und Titerhohen von anti-Embp Antikorpern in Seren von Patienten mit S. epidermidis und S. aureus Endoprotheseninfektionen sowie Kontrollpopulationen.",2014,
On LASSO for Predictive Regression,"A typical predictive regression employs a multitude of potential regressors with various degrees of persistence while their signal strength in explaining the dependent variable is often low. Variable selection in such context is of great importance. In this paper, we explore the pitfalls and possibilities of the LASSO methods in this predictive regression framework with mixed degrees of persistence. With the presence of stationary, unit root and cointegrated predictors, we show that the adaptive LASSO maintains the consistent variable selection and the oracle property due to its penalty scheme that accommodates the system of regressors. On the contrary, conventional LASSO does not have this desirable feature as the penalty is imposed according to the marginal behavior of each individual regressor. We demonstrate this theoretical property via extensive Monte Carlo simulations, and evaluate its empirical performance for short- and long-horizon stock return predictability.",2018,arXiv: Econometrics
"Thanatosis (death feigning) in the frog Rhinella crucifer ( Wied-Neuwied, 1821 )","against predators, including fleeing, immobility, and thanatosis (Toledo and Haddad, 2009). The latter, also known as death-feigning, occurs when the animal assumes a posture that makes it appear dead, perhaps when it is under attack by a predator. It differs from shrinking, a behaviour during which a frog remains motionless and, almost without exception, has its eyes closed, foreand hind limbs bent and close to the body, and in some instances including body arching and ventral flexing of the head (Toledo et al., 2010). Thanatosis has been reported for at least 16 families of frogs (Toledo et al., 2010), including the family Bufonidae, where it is primarily reported in the genera Rhinella, Osornophryne, and Dendrophryniscus (Toledo et al., 2010; Escobar-Lasso and GÃ³nzalez-Duran, 2012). Rhinella crucifer is a medium-sized (maximum snoutâ€“vent length 75.2 mm) nocturnal bufonid (Fig. 1A) that occurs in the Atlantic Forest remnants of eight Brazilian states (Bahia, CearÃ¡, EspÃ­rito Santo, Minas Gerais, ParaÃ­ba, Pernambuco, Rio de Janeiro, Sergipe; Frost, 2016). We here describe thanatosis in R. crucifer for the first time. Daily observations were made during field surveys (ca. 0900â€“1000 h) on 1â€“6 September 2016, in the wildlife reserve Reserva Particular do PatrimÃ´nio Natural Engenho GargaÃº, an area of Atlantic Forest in Santa Rita Municipality, ParaÃ­ba State, Brazil (ca. 7.1139o S, 34.9778o W; datum SAD 69). When manipulated, four individuals turned their ventral region up, with eyes Herpetology Notes, volume 10: 619-620 (2017) (published online on 10 November 2017)",2017,
