title,abstract,year,journal
Structures of thymidine kinase 1 of human and mycoplasmic origin.,"Cytosolic thymidine kinase 1, TK1, is a well known cell-cycle-regulated enzyme of importance in nucleotide metabolism as well as an activator of antiviral and anticancer drugs such as 3'-azido-3'-deoxythymidine (AZT). We have now determined the structures of the TK1 family, the human and Ureaplasma urealyticum enzymes, in complex with the feedback inhibitor dTTP. The TK1s have a tetrameric structure in which each subunit contains an alpha/beta-domain that is similar to ATPase domains of members of the RecA structural family and a domain containing a structural zinc. The zinc ion connects beta-structures at the root of a beta-ribbon that forms a stem that widens to a lasso-type loop. The thymidine of dTTP is hydrogen-bonded to main-chain atoms predominantly coming from the lasso loop. This binding is in contrast to other deoxyribonucleoside kinases where specific interactions occur with side chains. The TK1 structure differs fundamentally from the structures of the other deoxyribonucleoside kinases, indicating a different evolutionary origin.",2004,Proceedings of the National Academy of Sciences of the United States of America
Modeling Nonstationary Processes Through Dimension Expansion,"In this article, we propose a novel approach to modeling nonstationary spatial fields. The proposed method works by expanding the geographic plane over which these processes evolve into higher-dimensional spaces, transforming and clarifying complex patterns in the physical plane. By combining aspects of multidimensional scaling, group lasso, and latent variable models, a dimensionally sparse projection is found in which the originally nonstationary field exhibits stationarity. Following a comparison with existing methods in a simulated environment, dimension expansion is studied on a classic test-bed dataset historically used to study nonstationary models. Following this, we explore the use of dimension expansion in modeling air pollution in the United Kingdom, a process known to be strongly influenced by rural/urban effects, amongst others, which gives rise to a nonstationary field.",2010,Journal of the American Statistical Association
Covering Properties on H-spaces and Applications,"Several theorems on closed(resp.open)covering properties of H-spaces areobtained which improve and generalize the corresponding results of Sperner,Klee,Alexandroff-Pasynkoff,Berge,Ghouila-Houri,Danzer-Gr(?)nbaum-Klee,Ky Fan,Shih-Tan,Horvath and Lassonde.As application an almost fixed point theorem for lowersemi-continuous map in l.c.-spaces and a generalization of Tychonoffs fixed pointtheorem are proved in l.c.-spaces which improve those results of Ky Fan and Horvath.",1993,
The Asymmetries of Symmetrical Archaeology,"Alberti, B., S. Fowles, M. Holbraad, Y. Marshall and C. Witmore. 2011. â€œWorlds Otherwise. Archaeology, Anthropology and Ontological Difference.â€ Current Anthropology 52(6): 896â€“912. http://dx.doi.org/10.1086/662027 Aldred, O. 2012. â€œMobile Communities: The Gathering and Sorting of Sheep in SkÃºtustaÃ°arhreppur, Northeast Iceland.â€ International Journal of Historical Archaeology 16(3): 488â€“508. http://dx.doi.org/10.1007/s10761-012-0187-9 Andreassen, E., H. Bjerck and B. Olsen. 2010. Persistent Memories: Pyramiden, A Soviet Mining Town in the High Arctic. Trondheim, Norway: Tapir Academic Press. Bahn, P. 2000. Archaeology: A Very Short Introduction. Oxford: Oxford University Press. Barad, K. 2007. Meeting the Universe Halfway: Quantum Physics and the Entanglement of Matter. Durham, NC: Duke University Press. http://dx.doi.org/10.1215/9780822388128 Benjamin, W. 1968. â€œTheses on the Philosophy of History.â€ In Illuminations, by W. Benjamin, H. Arendt and H. Zohn. New York: Harcourt, Brace & World. Bennett, J. 2010. Vibrant Matter: A Political Ecology of Things. Durham, NC: Duke University Press. Benso, S. 2000. The Face of Things: A Different Side of Ethics. Albany, NY: State University of New York Press. Bogost, I. 2010. â€œMaterialisms: The Stuff of Things is Many.â€ In Ian Bogost â€“ Videogame Theory, Criticism, Design. Online at: http://www.bogost.com/blog/materialisms.shtml ____. 2012. Alien Phenomenology, or, What itâ€™s Like to Be a Thing. Minneapolis, MN: University of Minnesota Press. Braidwood, R. J. 1958. â€œVere Gordon Childe, 1892â€“1957.â€ American Anthropologist 60(4): 733â€“736. http://dx.doi.org/10.1525/aa.1958.60.4.02a00100 Brassier, R., I. H. Grant, G. Harman and Q. Meillassoux. 2007. â€œSpeculative Realism.â€ In Collapse III: Unknown Deleuze, edited by R. Mackay, 307â€“450. Oxford: Urbanomic. Bryant, L. 2011a. The Democracy of Objects. Ann Arbor, MI: Open Humanities Press. http://dx.doi.org/10.3998/ohp.9750134.0001.001 ____. 2011b. â€œConstruction and Materialism. Larvel Subjects.â€ In Larval Subjects. Online at: http://larvalsubjects.wordpress.com/2011/07/04/constructionand-materialism/ ____. 2012. â€œRelata do not Precede Relations.â€ In Larval Subjects. Online at: h ttp://larvalsubjects.wordpress.com/2012/09/27/relata-do-not-precederelations/ ____., N. Srnicek and G. Harman, 2011. The Speculative Turn: Continental Materialism and Realism. Melbourne: re.press. Cherry, J. F. 2003. â€œRegional Survey and its Future.â€ In Theory and practice in Mediterranean Archaeology: Old World and New World Perspectives, edited by J. K. Papadopoulos and R. M. Leventhal, 137â€“159. Los Angeles, CA: Cotsen Institute of Archaeology. Childe, V. G. 1944. Progress and Archaeology. London: Watts. Coole, D. H. and S. Frost. 2010. New Materialisms: Ontology, Agency, and Politics. Durham, NC: Duke University Press. http://dx.doi.org/10.1215/9780822392996",2015,Journal of Contemporary Archaeology
Macro-Invertebrates (Annelida; Oligochaeta) As Bio-Indicator of Water Quality under Temperate Climatic Conditions,"The present research work deals with the distribution of benthic macro-invertebrates (Annelida; Oligochaeta) in relation to water quality of Anchar lake. The qualitative and quantitative analysis of benthic macro-invertebrates showed the presence of three species viz. Limnodrilus hoffmeister, Erpobdella octoculata and Glassophonia complanata in the lake. Among the three species Limnodrilus hoffmeister belonged to class Oligochaeta whereas Erpobdella octoculata and Glassophonia complanata belonged to class Hirudinea. The occurrence of these species in higher number is due to the presence of organic rich waters and entry of sewage, which favours growth of these worms. The distribution of these organisms is generally influenced by Nitrogen (NO3 and NH4) along with phosphorus. The distribution of Limnodrilus sp showed positive correlation with NO3-N and NH4.-N (pâ‰¤0.05, r = 0.429) and (pâ‰¤0.05, r = 0.324) respectively. This indicates that both N & P are important factor for abundance and presence of Limnodrilus hoffmeister, Erpobdella octoculata and Glassophonia complanata. Dissolved Oxygen and free CO2 are also found to be an influential factor in affecting the distribution of Annelida especially Limnodrilus sp. Which showed strong negative correlation with dissolved oxygen (pâ‰¤0.01, r = 0.770) and strong positive correlation with free CO2 (pâ‰¤0.01, r = 0.741). The study reveals that macro-invertebrates especially Oligochaetes can be used as indicator of water quality because they are found in lake with contaminated water quality.",2018,International Journal of Pure & Applied Bioscience
Transzendentalphilosophie und Idealismus in der PhÃ¤nomenologie,"The treatment of the question of transcendental idealism mirrors the different self-understandings of phenomenology in the 21st century. While in the context of French phenomenology it has been announced that â€œidealism is overcomeâ€ (Tengelyi) by a phenomenology of meaning-events, in the context of philosophy of mind, Husserlâ€™s philosophy is appreciated as the most thought-out form of a â€œsupervenience-idealismâ€ (Meixner). It is clear that Husserlâ€™s anti-representational theory of intentionality is not to be confused with any other â€œgarden varietiesâ€ of idealism, but does that mean that we should better avoid the term altogether (Zahavi) and only talk about â€œthe transcendentalâ€? The paper wants to get clear about this question by sharply contrasting Kantâ€™s transcendental idealism with Husserlâ€™s transcendental idealism. The decisive difference is that for Kant appearance has its ground in something which is absolutely independent of experience, which makes him a â€œfundamental realistâ€ (Allais) apart from his empirical realism; Husserl, by contrast, who argues that transcendentally reduced consciousness has â€œno outsideâ€ anymore, insists that the â€œthing in itselfâ€ is a â€œcounter-sensicalâ€ thought.My thesis is thus that it is a misunderstanding to believe that in phenomenology there is a similar potential for drawing a limit againstÂ  metaphysics as there is in Kantâ€™s conception of the transcendental. Is such a limitation nevertheless necessary? And is it maybe implied in genetic phenomenology which claims that subjectivity develops in its interaction with the world and other subjects? While I do not agree that phenomenologyâ€™s idealistic constellation is tied to a â€œsovereign subjectâ€ and that relocating the constitutional force on other side of the correlation could solve the â€œproblem,â€ I believe that we have to take seriously the transcendental stakes in phenomenology, which, in the form of a â€œstrongÂ  correlationismâ€ (Meillassoux), is still the best line of defense against a naturalization of consciousness, the world and intersubjectivity .",2015,
Using Population-Size Estimation and Cross-sectional Survey Methods to Evaluate HIV Service Coverage Among Key Populations in Burkina Faso and Togo,"Objectives: The objective of our study was to measure progress toward the UNAIDS 90-90-90 HIV care targets among key populations in urban areas of 2 countries in West Africa: Burkina Faso and Togo. Methods: We recruited female sex workers (FSWs) and men who have sex with men (MSM) through respondent-driven sampling. From January to July 2013, 2738 participants were enrolled, tested for HIV, and completed interviewer-administered surveys. We used population-size estimation methods to calculate the number of people who were engaged in the HIV continuum of care. Results: HIV prevalence ranged from 0.6% (2 of 329) of MSM in Kara, Togo, to 32.9% (115 of 350) of FSWs in Bobo Dioulasso, Burkina Faso. Of those confirmed to be HIV infected, a range of 0.0% (0 of 2) of MSM in Kara to 55.7% (64 of 115) of FSWs in Bobo Dioulasso were using ART. Based on population estimates, the percentage gap between HIV-infected people who should be using ART (per the 90-90-90 targets) and those who reported using ART ranged from 31.5% among FSWs in Bobo Dioulasso to 100.0% among MSM in Kara. Conclusions: HIV service coverage among MSM and FSWs in Burkina Faso and Togo was low in 2013. Interventions for improving engagement of these at-risk populations in the HIV continuum of care should include frequent, routine HIV testing and linkage to evidence-based HIV treatment services. Population-size estimates can be used to inform governments, policy makers, and funding agencies about where elements of HIV service coverage are most needed.",2016,Public Health Reports
Symplectic Euler Method for Nonlinear High Order Schr Â¨ odinger Equation with a Trapped Term,"Abstract. In this paper, we establish a family of symplectic integrators for a classof high order Schrodinger equations with trapped terms. First, we ï¬nd its symplec-Â¨tic structure and reduce it to a ï¬nite dimensional Hamilton system via spatial dis-cretization. Then we apply the symplectic Euler method to the Hamiltonian system.It is demonstrated that the scheme not only preserves symplectic geometry struc-ture of the original system, but also does not require to resolve coupled nonlinearalgebraic equations which is different with the general implicit symplectic schemes.The linear stability of the symplectic Euler scheme and the errors of the numericalsolutions are investigated. It shows that the semi-explicit scheme is conditionallystable, ï¬rst order accurate in time and 2 l th order accuracy in space. Numerical testssuggest that the symplectic integrators are more effective than non-symplectic ones,such as backward Euler integrators. AMS subject classiï¬cations : 65M06, 65M12, 65Z05, 70H15",2009,Advances in Applied Mathematics and Mechanics
Computational Simulation of Adapter Length-Dependent LASSO Probe Capture Efficiency,"Multiplexed cloning of long DNA sequences is a valuable technique in many biotechnology applications, such as long-read genome sequencing and the creation of open reading frame (ORF) libraries. Long-adapter single-stranded oligonucleotide (LASSO) probes have shown promise as a tool to clone long DNA fragments. LASSO probes are molecular inversion probes (MIP) engineered with an adapter region of user-defined length, flanked between template-specific probe sequences. Herein, we demonstrate that the adapter length is a key feature of LASSO that influences the efficiency of gene capture and cloning. Furthermore, we applied a model based on Monte Carlo molecular simulation in order to study the relationship between the long-adapter length of LASSO and capture enrichment. Our results suggest that the adapter length is a factor that contributes to the free energy of target-probe interaction, thereby determining the efficiency of capture. The results indicate that LASSOs with extremely long adapters cannot capture the targets well. They also suggest that targets of different lengths may prefer adapters of different lengths.",2019,Biomolecules
On shakedown of elastic plastic solids,"SommarioFacendo riferimento a un solido elastico perfettamente plastico soggetto a carichi ciclici, si considera il problema del moltiplicatore dei carichi ad adattamento e si studiano le equazioni di Eulero-Lagrange ad esso associate. Si trova che la soluzione di queste equazioni descrive il gradiente, rispetto al moltiplicatore dei carichi, della risposta stazionaria del solido ai carichi ciclici al limite di adattamento, e che quindi essa consente di predire la natura del collasso incipiente, Questi risultati vengono quindi estesi al caso piÃ¹ generale di carichi variabili in un dato dominio.SummaryMaking reference to elastic perfectly plastic solids subjected to cyclic loads, the problem of the shakedown load factor is considered and the relevant Euler-Lagrange equations are discussed. It is proved that the solution to these equations describes the gradient, with respect to the load multiplier, of the steady-state response of the solid body to the cyclic loads at the shakedown limit, and that it thus enables one to predict the nature of the impending collapse. These results are then extended to the more general case of loads varying within a given load domain.",1988,Meccanica
Sparse inverse covariance estimation with the lasso,"We consider the problem of estimating sparse graphs by a lasso penalty applied to the inverse covariance matrix. Using a coordinate descent procedure for the lasso, we develop a simple algorithm| the Graphical Lasso| that is remarkably fast: it solves a 1000 node problem (Â» 500; 000 parameters) in at most a minute, and is 30 to 4000 times faster than competing methods. It also provides a conceptual link between the exact problem and the approximation suggested by Meinshausen & BËœ uhlmann (2006). We illustrate the method on some cell-signaling data from proteomics.",2007,arXiv: Methodology
Long-term survival of advanced triple- negative breast cancers with a dose-intense cyclophosphamide/anthracycline,"AP-HP, HoË†pital Saint-Louis, RadiologyDepartment, Paris 75475, FranceBackground: Triple-negative (TN) breast cancers exhibit major initial responses to neoadjuvant chemotherapy, but generally havea poor outcome. Because of the lack of validated drug targets, chemotherapy remains an important therapeutic tool in thesecancers.Methods: We report the survival of two consecutive series of 267 locally advanced breast cancers (LABC) treated with twodifferent neoadjuvant regimens, either a dose-dense and dose-intense cyclophosphamideâ€“anthracycline (AC) association(historicallycalled SIM)oraconventional sequentialassociation ofcyclophosphamideandanthracycline,followed bytaxanes(EC-T).We compared pathological responses and survival rates of these two groups and studied their association with tumours features.Results: Although the two regimens showed equivalent pathological complete response (pCR) in the whole population (16 and12%), the SIM regimen yielded a non-statistically higher pCR rate than EC-T (48% vs 24%, PÂ¼0.087) in TN tumours. In the SIMprotocol, DFS was statistically higher for TN than for non-TN patients (PÂ¼0.019), although we showed that the TN status wasassociated with an increased initial risk of recurrence in both regimens. This effect gradually decreased and after 2 years, TN wasassociated with a significantly decreased likelihood of relapse in SIM-treated LABC (hazard ratio (HR)Â¼0.25 (95% CI: 0.07â€“0.86),PÂ¼0.028).Conclusions: AC dose intensification treatment is associated with a very favourable long-term survival rate in TN breast cancers.These observations call for a prospective assessment of such dose-intense AC-based regimens in locally advanced TN tumours.Breast cancers represent a set of highly heterogeneous diseases(Weigelt et al, 2008; Sotiriou and Pusztai, 2009). Ongoing studies arepursuing the identification of the cell of origin as well as genetic andepigenetic changes or alterations in signalling pathways associatedwith each breast cancer subset. Currently, these molecularclassifications are not routinely used in clinical practice and breastcancers are still commonly classified according to oestrogen receptor(ER), progesterone receptor (PR) and HER2 status. However, triple-negative (TN) cancer is phenotypically defined by the lack ofexpression of ERA, PR and the absence of HER2 overexpression andamplification. There are not yet any specifically targeted treatmentsfor this type of breast cancer. Cytotoxic chemotherapy is therefore",2014,
