title,abstract,year,journal
Flow Experiences: From Mystery to Mechanism,"The lead guitarist of R.E.M, Peter Buck, once made the following observation about the bandâ€™s most famous song: 
When I think about Losing My Religion, I think about the process of writing and recording it, and how dream-like and effortless it was. The music was written in five minutes; the first time the band played it, it fell into place perfectly. Michael had lyrics within the hour, and while playing the song for the third or fourth time, I found myself incredibly moved to hear the vocals in conjunction with the music. To me, Losing My Religion feels like some kind of archetype that was floating around in space that we managed to lasso. If only all song writing was this easy.",2015,
Clear cell renal cell carcinoma: CT-based radiomics features for the prediction of Fuhrman grade.,"OBJECTIVES
To discriminate low grade (Fuhrman I/II) and high grade (Fuhrman III/IV) clear cell renal cell carcinoma (CCRCC) by using CT-based radiomic features.


METHODS
161 and 99 patients diagnosed with low and high grade CCRCCs from January 2011 to May 2018 were enrolled in this study. 1029 radiomic features were extracted from corticomedullary (CMP), and nephrographic phase (NP) CT images of all patients. We used interclass correlation coefficient (ICC) and the least absolute shrinkage and selection operator (LASSO) regression method to select features, then the selected features were constructed three classification models (CMP, NP and with their combination) to discriminate high and low grades CCRCC. These three models were built by logistic regression method using 5-fold cross validation strategy, evaluated with receiver operating characteristics curve (ROC) and compared using DeLong test.


RESULTS
We found 11 and 24 CMP and NP features were independently significantly associated with the Fuhrman grades. The model of CMP, NP and Combined model using radiomic feature set showed diagnostic accuracy of 0.719 (AUC [area under the curve], 0.766; 95% CI [confidence interval]: 0.709-0.816; sensitivity, 0.602; specificity, 0.838), 0.738 (AUC, 0.818; 95% CI:0.765-0.838; sensitivity, 0.693; specificity, 0.838), 0.777(AUC, 0.822; 95% CI: 0.769-0.866; sensitivity, 0.677; specificity, 0.839). There were significant differences in AUC between CMP model and Combined model (Pâ€‰=â€‰0.0208), meanwhile, the differences between CMP model and NP model, NP model and Combined model reached no significant (Pâ€‰=â€‰0.0844, 0.7915).


CONCLUSIONS
Radiomic features could be used as biomarker for the preoperative evaluation of the CCRCC Fuhrman grades.",2018,European journal of radiology
An Alignment-Free Regression Approach for Estimating Allele-Specific Expression Using RNA-Seq Data,"RNA-seq technology enables large-scale studies of allele-specific expression ASE, or the expression difference between maternal and paternal alleles. Here, we study ASE in animals for which parental RNA-seq data are available. While most methods for determining ASE rely on read alignment, read alignment either leads to reference bias or requires knowledge of genomic variants in each parental strain. When RNA-seq data are available for both parental strains of a hybrid animal, it is possible to infer ASE with minimal reference bias and without knowledge of parental genomic variants. Our approach first uses parental RNA-seq reads to discover maternal and paternal versions of transcript sequences. Using these alternative transcript sequences as features, we estimate abundance levels of transcripts in the hybrid animal using a modified lasso linear regression model. 
 
We tested our methods on synthetic data from the mouse transcriptome and compared our results with those of Trinity, a state-of-the-art de novo RNA-seq assembler. Our methods achieved high sensitivity and specificity in both identifying expressed transcripts and transcripts exhibiting ASE. We also ran our methods on real RNA-seq mouse data from two F1 samples with wild-derived parental strains and were able to validate known genes exhibiting ASE, as well as confirm the expected maternal contribution ratios in all genes and genes on the X chromosome.",2014,
Fast LASSO based DOA tracking,"In this paper, we propose a sequential, fast DOA tracking technique using the measurements of a uniform linear sensor array in the far field of a set of narrow band sources. Our approach is based on sparse approximation technique LASSO (Least Absolute Shrincage and Selection Operator), which has recently gained considerable interest for DOA and other estimation problems. Considering the LASSO optimization as a Bayesian estimation, we first define a class of prior distributions suitable for the sparse representation of the model and discuss its relation to the priors over DOAs and waveforms. Inspired by the Kalman filtering method, we introduce a nonlinear sequential filter on this family of distributions. We derive the filter for a simple random walk motion model of the DOAs. The method consists of consecutive implementation of weighted LASSO optimizations using each new measurement and updating the LASSO weights for the next step.",2011,2011 4th IEEE International Workshop on Computational Advances in Multi-Sensor Adaptive Processing (CAMSAP)
Multielectrode basket catheter: a new tool for curing atrial fibrillation?,"m s a d e d o e r S c N t r c p c s m c l b i l t t c r o Over the last decade, considerable advances have been ade in both the understanding and the curative treatment f atrial fibrillation (AF), with excellent results even in atients with persistent and permanent AF. Pulmonary vein PV) isolation as initially proposed by Haissaguerre et al as several disadvantages and a relatively low success rate, articularly in patients with long-lasting AF. PV isolation is uch less effective, particularly in patients with persistent F, because PV isolation alone affects only triggers of AF. herefore, it has become increasingly clear that to improve he clinical outcome of PV isolation strategy, elimination of V triggers alone may not be sufficient but must be comined with substrate modification. Success rates have mproved with the evolution and development of PV isolaion, but more extensive and deeper lesions have brought the pectra of important complications, such as atrio-esophaeal fistula and cardiac perforation. If PV isolation with ore extensive lesions can produce better outcomes, the rucial question is how extensive the lesions must be to aintain or even increase the success rate while minimizing isk and complications. PV disconnection has been guided y different mapping systems. More recently, circumferenial lesions around PV ostia have been reported in patients ith paroxysmal or persistent AF by using the Constellation ultielectrode basket catheter in combination with the Asronomer nonfluoroscopic three-dimensional navigation ystem. Isolation of PV antra guided by intracardiac echoardiography has been reported as an alternative approach or curing AF, but this technique has some technical limiations. Because the PV antrum has a large diameter, a tationary Lasso catheter located in just one position in rder to locate PV potentials cannot map its circumference. he oblique nature of the antralâ€“left atrium interface makes tabilization of the Lasso catheter difficult, particularly at hallenging sites such as anterior segments of the left PVs r septal segments of the right PVs. Therefore, in patients ndergoing PV antra isolation, catheter stability, although ime-consuming, should be considered a crucial endpoint. In",2006,Heart rhythm
mLASSO-Hum: A LASSO-based interpretable human-protein subcellular localization predictor.,"Knowing the subcellular compartments of human proteins is essential to shed light on the mechanisms of a broad range of human diseases. In computational methods for protein subcellular localization, knowledge-based methods (especially gene ontology (GO) based methods) are known to perform better than sequence-based methods. However, existing GO-based predictors often lack interpretability and suffer from overfitting due to the high dimensionality of feature vectors. To address these problems, this paper proposes an interpretable multi-label predictor, namely mLASSO-Hum, which can yield sparse and interpretable solutions for large-scale prediction of human protein subcellular localization. By using the one-vs-rest LASSO-based classifiers, 87 out of more than 8000 GO terms are found to play more significant roles in determining the subcellular localization. Based on these 87 essential GO terms, we can decide not only where a protein resides within a cell, but also why it is located there. To further exploit information from the remaining GO terms, a method based on the GO hierarchical information derived from the depth distance of GO terms is proposed. Experimental results show that mLASSO-Hum performs significantly better than state-of-the-art predictors. We also found that in addition to the GO terms from the cellular component category, GO terms from the other two categories also play important roles in the final classification decisions. For readers' convenience, the mLASSO-Hum server is available online at http://bioinfo.eie.polyu.edu.hk/mLASSOHumServer/.",2015,Journal of theoretical biology
Thresholding tests.,"We derive a new class of statistical tests for generalized linear models based on thresholding point estimators. These tests can be employed whether the model includes more parameters than observations or not. For linear models, our tests rely on pivotal statistics derived from model selection techniques. Affine lasso, a new extension of lasso, allows to unveil new tests and to develop in the same framework parametric and nonparametric tests. Our tests for generalized linear models are based on new asymptotically pivotal statistics. A composite thresholding test attempts to achieve uniformly most power under both sparse and dense alternatives with success. In a simulation, we compare the level and power of these tests under sparse and dense alternative hypotheses. The thresholding tests have a better control of the nominal level and higher power than existing tests.",2018,arXiv: Methodology
Fused LASSO penalized least absolute deviation estimator for high dimensional linear regression,"The least absolute shrinkage and selection operator (LASSO) has been playing an important role in variable selection and dimensionality reduction for high dimensional linear regression under the zero-mean or Gaussian assumptions of the noises. However, these assumptions may not hold in practice. In this case, the least absolute deviation is a popular and useful method. In this paper, we focus on the least absolute deviation via Fused LASSO, called Robust Fused LASSO, under the assumption that the unknown vector is sparsity for both the coefficients and its successive differences. Robust Fused LASSO estimator does not need any knowledge of standard deviation of the noises or any moment assumptions of the noises. We show that the Robust Fused LASSO estimator possesses near oracle performance, i.e. with large probability, the \begin{document} $\ell_2$ \end{document} norm of the estimation error is of order \begin{document} $O(\sqrt{k(\log p)/n})$ \end{document} . The result is true for a wide range of noise distributions, even for the Cauchy distribution. In addition, we apply the linearized alternating direction method of multipliers to find the Robust Fused LASSO estimator, which possesses the global convergence. Numerical results are reported to demonstrate the efficiency of our proposed method.",2018,"Numerical Algebra, Control and Optimization"
Significant EHR Feature-Driven T2D Inference: Predictive Machine Learning and Networks,"Background. Electronic Health Records (EHR) play an important role for the redefinition of phenotypes in view of the wealth and heterogeneity of information now available from disparate data sources. A recent cross-sectional retrospective study has described the potential of EHR toward type 2 diabetes mellitus (T2D) screening when ad hoc models are used. About 10,000 US patients have been analyzed through a variety of inference techniques applied to all records with a variable degree of completeness. The analyses conducted in the reference study have indicated that EHR phenotypes significantly improved T2D detection. Methods. With these US patients and the T2D data evidenced in the above study, we propose an integrative inference approach that leverages the prediction power of EHR features selected by two well-known methods, Random Forests and Lasso. The goal is twofold: reducing the big data redundancies potentially harmful to the predictive learning task and exploiting the inter-connectivity of EHR features. A mutual information (MI) network is the inference tool used to identify communities useful to prioritize significant T2D features underlying the similarity between patients. Results. Endowed with a different degree of granularity, the communities detected after the application of both methods were centered especially on T2D comorbidities and risk factors. As such, they appear very relevant for assessment of two main issues, T2D disease burden and prevention. Conclusions. Our analytical approach offers a solution for managing the EHR scale factor in a complex disease context. EHR are rich sources of phenotypic diversity through which novel stratifications of patients are expected. To enable these results, both pre-screening of variables and calibration of risk prediction methods become necessary steps in EHR analyses. We have presented networks identifying major T2D communities. The specific significance assigned to comorbidities and risk factors in relation to T2D can be inferred with accuracy from just a suitably reduced number of EHR features.",2019,
Machine Learning for Outcome Prediction in Electroencephalograph (EEG)-Monitored Children in the Intensive Care Unit,"The aim of this study was to evaluate the performance of models predicting in-hospital mortality in critically ill children undergoing continuous electroencephalography (cEEG) in the intensive care unit (ICU). We evaluated the performance of machine learning algorithms for predicting mortality in a database of 414 critically ill children undergoing cEEG in the ICU. The area under the receiver operating characteristic curve (AUC) in the test subset was highest for stepwise selection/elimination models (AUC = 0.82) followed by least absolute shrinkage and selection operator (LASSO) and support vector machine with linear kernel (AUC = 0.79), and random forest (AUC = 0.71). The explanatory models had the poorest discriminative performance (AUC = 0.63 for the model without considering etiology and AUC = 0.45 for the model considering etiology). Using few variables and a relatively small number of patients, machine learning techniques added information to explanatory models for prediction of in-hospital mortality.",2018,Journal of Child Neurology
Supplementing Claims Data with Electronic Medical Records to Improve Estimation and Classification of Rheumatoid Arthritis Disease Activity: A Machine Learning Approach,"Objective
Previous attempts to estimate rheumatoid arthritis (RA) disease activity using claims data only did not yield high performance. We aimed to assess whether supplementing claims data with readily available electronic medical record (EMR) data might result in improvement.


Methods
We used a subset of the Brigham and Women's Hospital Rheumatoid Arthritis Sequential Study (BRASS) that had linked Medicare claims. The disease activity score in 28 joints with C-reactive protein (DAS28-CRP) was considered the gold standard of measure. Variables in the linked Medicare claims, as well as EMR recorded in the preceding one-year period were used as potential explanatory variables. We constructed three models: ""Claims-Only,"" ""Claims + Medications,"" and ""Claims + Medications + Labs (laboratory data from EMR). We selected variables via adaptive LASSO. Model performance was measured with adjusted R2 for continuous DAS28-CRP and C-statistics for binary category classification (high/moderate vs low disease activity/remission).


Results
We identified 300 patients with laboratory data and linked Medicare claims. The mean age was 68 years and 80% were female. The mean (SD) DAS28-CRP was 3.6 (1.6) and 51% had high or moderate DAS28-CRP. For the continuous estimation, the adjusted R2 was 0.02 for Claims-Only, 0.09 for Claims + Medications, and 0.18 for Claims + Medications + Labs. The C-statistics for discriminating the binary categories were 0.61 for Claims-Only, 0.68 for Claims + Medications, and 0.76 for Claims + Medications + Labs.


Conclusion
Adding EMR-derived variables to claims-derived variables resulted in modest improvement. Even with EMR variables, we were unable to estimate continuous DAS28-CRP satisfactorily. However, in claims-EMR models, we were able to discriminate between binary categories of disease activity with reasonable accuracy.",2019,Acr Open Rheumatology
Analysis of the intersexual variation in Thalassophryne maculosa fish venoms.,"Gender related variation in the molecular composition of venoms and secretions have been described for some animal species, and there are some evidences that the difference in the toxin (s) profile among males and females may be related to different physiopathological effects caused by the envenomation by either gender. In order to investigate whether this same phenomenon occurs to the toadfish Thalassophryne maculosa, we have compared some biological and biochemical properties of female and male venoms. Twenty females and males were collected in deep waters of the La Restinga lagoon (Venezuela) and, after protein concentration assessed, the induction of toxic activities in mice and the biochemical properties were analyzed. Protein content is higher in males than in females, which may be associated to a higher size and weight of the male body. InÂ vivo studies showed that mice injected with male venoms presented higher nociception when compared to those injected with female venoms, and both venoms induced migration of macrophages into the paw of mice. On the other hand, mice injected with female venoms had more paw edema and extravasation of Evans blue in peritoneal cavity than mice injected with male venoms. We observed that the female venoms had more capacity for necrosis induction when compared with male venoms. The female samples present a higher proteolytic activity then the male venom when gelatin, casein and FRETs were used as substrates. Evaluation of the venoms of females and males by SDS-PAGE and chromatographic profile showed that, at least three components (present in two peaks) are only present in males. Although the severity of the lesion, characterized by necrosis development, is related with the poisoning by female specimens, the presence of exclusive toxins in the male venoms could be associated with the largest capacity of nociception induction by this sample.",2016,Toxicon : official journal of the International Society on Toxinology
