title,abstract,year,journal
Consistently accurate forecasts of temperature within buildings from sensor data using ridge and lasso regression,"Abstract A significant portion of all energy generated is used to heat and cool buildings. Some of that energy can be saved by using a temperature controller with access to an accurate forecast of a buildingâ€™s internal temperature. These forecasts depend on information gathered from sensors, including temperature, humidity, sunlight, and the electrical load of cooking and laundry appliances. Using publicly available data from two homes with a wide variety of sensors, we forecast internal temperature by modelling it as a linear function of recent sensor values. These models are built using techniques that improve upon standard least squares regression: forward stepwise, ridge and lasso regressions, using cross-validation. With lasso regression, we accurately forecast internal temperature every quarter hour over the next 48Â h within 1 . 8 Â° C in both houses. We also forecast temperature changes over each quarter-hour for the next two days, within 0 . 05 Â° C , which significantly improves on previous forecasts of temperature changes using the same data. We propose a business model for forecasting as a service, where guarantees of consistent accuracy are important for attracting clients and saving energy.",2018,Future Generation Computer Systems
Prediction of radiotherapy response with a 5â€microRNA signatureâ€based nomogram in head and neck squamous cell carcinoma,"Radiotherapy is unlikely to benefit all patients with head and neck squamous cell carcinoma (HNSCC). Therefore, novel method is warranted to predict the radiotherapy response. Our study aimed to construct a microRNA (miRNA)-based nomogram to predict clinical outcomes of patients with HNSCC receiving radiotherapy. We screened out 56 differential miRNAs by analyzing 44 paired tumor and adjacent normal samples miRNA expression profiles from The Cancer Genome Atlas (TCGA). A total of 307 patients with HNSCC receiving adjuvant radiotherapy were randomly divided into a training set (nÂ =Â 154) and a validation set (nÂ =Â 153). In the training set, we combined the differential miRNA profiles with clinical outcomes, and LASSO regression model was applied to establish a 5-miRNA signature. The prediction accuracy of the 5-miRNA signature was further validated. In addition, target genes of these miRNAs were predicted, and Gene Ontology (GO) analysis as well as KEGG pathway analysis was executed. A 5-miRNA signature including miR-99a, miR-31, miR-410, miR-424, and miR-495 was identified. With a cutoff value of 1.2201 from Youden's index, the training set was divided into high-risk and low-risk groups, and the 5-year overall survival was significantly different (30% vs. 73%, HR 3.65, CI 2.46-8.16; PÂ <Â 0.0001). Furthermore, our 5-miRNA signature revealed that only low-risk group would benefit from radiotherapy. Then, a nomogram combining 5-miRNA signature with clinical variables to predict radiotherapy response was constructed. The analysis of 108 target genes of these miRNAs revealed some potential mechanisms in HNSCC radiotherapy response for future investigations. In conclusion, the 5-miRNA signature-based nomogram is useful in predicting radiotherapy response in HNSCC and might become a promising tool to optimize radiation strategies.",2018,Cancer Medicine
TÃ©cnicas de regularizaÃ§Ã£o para mÃ¡quinas de aprendizado extremo,"Maquinas de Aprendizado Extremo (ELMs, do ingles Extreme Learning Machines) sao redes neurais com uma camada de entrada, uma camada intermediaria e uma camada de saida. Sua arquitetura e equivalente a do perceptron de multiplas camadas (MLP, do ingles Multilayer Perceptron), mas os pesos e o numero de neuronios da camada intermediaria em ELMs sao definidos arbitrariamente e a priori, enquanto os pesos da camada de saida sao os unicos parÃ¢metros ajustaveis durante o processo de treinamento supervisionado. O ajuste desses pesos da camada de saida leva a um problema de otimizacao linear, responsavel pelo fato de o treinamento de uma ELM ser ao menos uma ordem de magnitude mais rapido do que o treinamento de uma MLP. No entanto, o desempenho das ELMs e bastante influenciado pelo grau de regularizacao adotado no ajuste dos pesos da camada de saida. Alem disso, por serem definidos de forma arbitraria e nao estarem susceptiveis a treinamento, geralmente opera-se com um numero elevado de neuronios na camada intermediaria, sendo muito comum a presenca de neuronios redundantes e pouco funcionais, de modo que sua extracao nao compromete o desempenho da rede neural como um todo. Em vista desse cenario, esta dissertacao apresenta contribuicoes, junto a ELMs voltadas para tarefas de regressao, em duas frentes principais: (1) Definicao de um grau apropriado de regularizacao no calculo dos pesos da camada de saida de ELMs; e (2) Ajuste do numero de neuronios na camada intermediaria, pela extracao automatica de neuronios redundantes ou pouco funcionais. Mostra-se neste trabalho que, diferentemente do que e praticado na literatura, o grau de regularizacao mais indicado para uma ELM nao varia apenas entre problemas de regressao distintos, mas dentro do mesmo problema de regressao, ainda que se mantenha constante o numero de neuronios na camada intermediaria. Uma vez detectada a necessidade do ajuste do grau de regularizacao a cada configuracao de ELM, propoe-se aqui uma busca unidimensional mais refinada do que aquela ja existente na literatura. Quanto a proposta apresentada para definicao do numero de neuronios na camada intermediaria, faz-se uma analise do espaco de caracteristicas gerado pelos neuronios dessa camada e aplica-se poda de neuronios que pouco ou nada contribuem para gerar este espaco de caracteristicas. Alem disso, propoe-se o emprego de LASSO e Elastic Net como tecnicas de regularizacao, as quais promovem poda adicional de neuronios que nao contribuem para a tarefa de regressao. Para as duas contribuicoes do trabalho, sao apresentados resultados experimentais e comparacoes com outras propostas da literatura. Ha um aumento de custo computacional com as propostas deste trabalho, mas e expressivo o ganho em desempenho em alguns cenarios. 
Abstract",2014,
An Almost Ideal Demand System Incorporating Habits : An Analysis of Expenditures on Food and Aggregate Commodity Groups,"Breusch, T. S., and A. R. Pagan, ""The Lagrange Multiplier Test and Its Applications to Model Specification in Econometrics,"" The Review of Economic Studies 47 (Jan. 1980), 239-254. Eden, Benjamin, ""The Insurance-Buying Gambler,"" Economic Inquiry 18 (July 1980), 504-508. Henderson, Charles F., ""Estimation of Variance and Covariance Components,"" Biometrics 9 (June 1953), 226-252. Hill, Daniel H., Deborah A. Ott, Lester D. Taylor, and James M. Walker, ""Incentive Payments in Time-of-Day Electricity Pricing Experiments: The Arizona Experiment,"" this REVIEW 65 (Feb. 1983), 59-65. Maddala, G. S., and T. D. Mount, ""A Comparative Study of Alternative Estimators for Variance Components Models Used in Econometric Applications,"" Journal of the American StatisticalAssociation 68 (June 1973), 324-328. Selby, E. B., and W. Beranek, ""Sweepstakes Contests: Analysis, Strategies, and Survey,"" American Economic Review 71 (Mar. 1981), 189-195. Spence, Michael, and Richard Zeckhauser, ""The Effect of the Timing of Consumption Decisions and the Resolution of Lotteries on the Choice of Lotteries,"" Econometrica 40 (Mar. 1972), 401-403. Wallace, Thomas D., and Ashiq Hussain, ""The Use of Error Components Models in Combining Cross Section with Time Series Data,"" Econometrica 37 (Jan. 1969), 55-72. Winett, Richard A., and Michael T. Nietzel, ""Behavioral Ecology: Contingency Management of Consumer Energy Use,"" American Journal of Community Psychology 3 (June 1975), 123-133.",1983,The Review of Economics and Statistics
Biomechanical Performance of Hip Labral Repair Techniques.,"PURPOSE
To determine the strength of various suture techniques and the impact of suture passer size on cyclically loaded hip labra.


METHODS
We assigned 63 bovine hip labra to 9 simple knotless suture technique groups using OrthoCord suture: (1) penetrating grasper (2.6 mm)-placed horizontal mattress, (2) penetrating grasper-placed vertical mattress, (3) SutureLasso (1.8 mm)-placed vertical mattress, (4) penetrating grasper-placed oblique repair, (5) penetrating grasper-placed vertical mattress plus radiofrequency, (6) SutureLasso-placed horizontal mattress, (7) SutureLasso-placed oblique mattress, (8) SutureLasso-placed horizontal mattress plus radiofrequency, and (9) SutureLasso-placed oblique mattress plus radiofrequency. After 20 cycles of uniaxial tensile loading (5 to 80 N), destructive testing was performed.


RESULTS
Penetrating grasper-placed horizontal mattress sutures showed lower ultimate failure loads than vertical and oblique mattress sutures (P < .05). Penetrating grasper-placed vertical mattress sutures had higher peak-to-peak displacement than SutureLasso-placed vertical mattress sutures (PÂ = .04). SutureLasso-placed oblique mattress sutures had a higher ultimate load (P < .01) and stiffness (PÂ = .04) than SutureLasso-placed horizontal mattress sutures. SutureLasso-placed horizontal mattress sutures had lower cyclic elongation than penetrating grasper-placed horizontal mattress sutures (PÂ = .01) and lower ultimate load (P < .01) and stiffness than SutureLasso-placed vertical mattress sutures (P < .01). Horizontal mattress sutures with radiofrequency had a higher ultimate load (PÂ = .02), stiffness, and cyclic elongation (P < .01) than without radiofrequency.


CONCLUSIONS
A horizontal mattress hip labrum stitch shows a lower ultimate failure load than vertical or oblique mattress stitches. Smaller-diameter suture-passing devices show less cyclic displacement and elongation than larger-diameter devices. Radiofrequency labral treatment does not alter vertical stitch strength but does alter horizontal mattress stitch strength.


CLINICAL RELEVANCE
Vertical and oblique stitches are stronger than horizontal stitches. A 1.8-mm passing device shows a better cyclic loading performance than a 2.6-mm device.",2016,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association
Pass-back chain extension expands multi-modular assembly line biosynthesis,"Modular nonribosomal peptide synthetase (NRPS) and polyketide synthase (PKS) enzymatic assembly lines are large and dynamic protein machines that generally effect a linear sequence of catalytic cycles. Here, we report the heterologous reconstitution and comprehensive characterization of two hybrid NRPSâ€“PKS assembly lines that defy many standard rules of assembly line biosynthesis to generate a large combinatorial library of cyclic lipodepsipeptide protease inhibitors called thalassospiramides. We generate a series of precise domain-inactivating mutations in thalassospiramide assembly lines, and present evidence for an unprecedented biosynthetic model that invokes intermodule substrate activation and tailoring, module skipping and pass-back chain extension, whereby the ability to pass the growing chain back to a preceding module is flexible and substrate driven. Expanding bidirectional intermodule domain interactions could represent a viable mechanism for generating chemical diversity without increasing the size of biosynthetic assembly lines and challenges our understanding of the potential elasticity of multimodular megaenzymes.Rather than operating linearly like most NRPSâ€“PKS systems, biosynthesis of the thalassospiramide lipopeptides employs intermodule substrate activation and tailoring, module skipping and pass-back chain extension to generate chemical diversity.",2019,Nature chemical biology
Graphical lasso quadratic discriminant function and its application to character recognition,"Multivariate Gaussian distribution is a popular assumption in many pattern recognition tasks. The quadratic discriminant function (QDF) is an effective classification approach based on this assumption. An improved algorithm, called modified QDF (or MQDF in short) has achieved great success and is widely recognized as the state-of-the-art method in character recognition. However, because both of the two approaches estimate the mean and covariance by the maximum-likelihood estimation (MLE), they often lead to the loss of the classification accuracy when the number of the training samples is small. To attack this problem, in this paper, we engage the graphical lasso method to estimate the covariance and propose a new classification method called the graphical lasso quadratic discriminant function (GLQDF). By exploiting a coordinate descent procedure for the lasso, GLQDF can estimate the covariance matrix (and its inverse) more precisely. Experimental results demonstrate that the proposed method can perform better than the competitive methods on two artificial and nine real datasets (including both benchmark digit and Chinese character data).",2014,Neurocomputing
The effect of intrinsic loading and reconstruction upon grip capacity and finger extension kinematics.,"PURPOSE
To compare active and passive reconstructive procedures for tetraplegia and their ability to produce a powerful grip and allow appropriate finger extension in a cadaveric model.


METHODS
Seventeen fresh-frozen hands were used, which included 5 in intrinsic minus and intrinsic activation conditions, 6 with Zancolli-lasso tenodeses, and 6 with modified House tenodeses to simulate intrinsic function. To test grip, flexor digitorum profundus tendons were powered with a motor. Polyvinyl chloride cylinders of diameters 43, 51, 57, 70, or 89 mm and masses 250, 400, or 550 g were used. Grip was considered successful if the cylinder was grasped and resisted gravity. Finger extension was tested by powering the extensor tendons in the same hands.


RESULTS
No successful grasps were recorded in the intrinsic minus hands for larger diameter cylinders (â‰¥ 70 mm), whereas multiple successes were seen after intrinsic activation and after Zancolli-lasso and House procedures. Whereas active intrinsic and the House reconstruction reached near full extension, this was not true for the Zancolli-lasso group.


CONCLUSIONS
These data demonstrated that active and passive intrinsic reconstruction methods improved basic grasp and release kinematics in experimental cadaver hand models. Using our model and based on the more optimal kinematics and full extension of the House procedure, we suggest that this should be the preferred tenodesis-based intrinsic reconstruction method. Nevertheless, both procedures were equally successful at grasping objects of the sizes and masses studied.


CLINICAL RELEVANCE
Comparative clinical studies are indicated to corroborate the findings of this cadaveric hand model.",2015,The Journal of hand surgery
The Oxford book of Italian madrigals,"Dormendo un Giorno Il Bianco e Dolce Cigno Quando Sara Miai Quel Zonorno Mentre il Cuculo il suo Cucu Cantava Quest'io Tesseva e Quelle Tutte le Vecchie Son Maleciose Io Mi Son Giovinetta Cosi Soav'e l Foco Ingiustissimo Amor Due Rose Fresche I'vo Piangendo Tirsi Morir Volea Il Bel'Umore - Viver Lieto Voglio Il Premiato - Ove ne Vai Si in Fretta Languisco e Moro Luci Serene e Chiare Resta di Darmi Noia Cantai, or Piango Mia Benigna Fortuna S'io Esca Vivo Itene Mie Querele Che fa Oggi il Mio Sole Cruda Amarilli Fuggiro Tant', Amore Gia Torna a Rallegrar L'Aria Solo e Pensoso Ahi, Chi Mi Rompe il Sonno Fa Ch'io Riveggia Leggiadre Ninfe ah Dolente Partita Ecco Mormorar L'onde Quel Augellin Che Canta Si Ch'io Vorrei Morire Chi la Gagliarda, Donna, Vo Imparare Io Son Ferito, Ahi Lasso La Ver l'Aurora Vestiv Ma i Colli Ancor Che Col Partire Il'alto Signor Mia Benigna Fortuna Ne l'Aria in Questi di O Morte, Eterno Fin O Sonno Quest'Affannato Mio Doglioso Core Strane Rupi S'Udia un Pastor l'Altr'Hieri Dorment' un Giorno Italia Mia Chi Salira per Me Forsennata Gridava Mia Benigna Fortuna Augelli Amor mi fa Morire Cantai, or Piango Quanto Piu M'arde",1983,
Fast global convergence rates of gradient methods for high-dimensional statistical recovery,"Many statistical M-estimators are based on convex optimization problems formed by the weighted sum of a loss function with a norm-based regularizes We analyze the convergence rates of first-order gradient methods for solving such problems within a high-dimensional framework that allows the data dimension d to grow with (and possibly exceed) the sample size n. This high-dimensional structure precludes the usual global assumptionsâ€” namely, strong convexity and smoothness conditionsâ€”that underlie classical optimization analysis. We define appropriately restricted versions of these conditions, and show that they are satisfied with high probability for various statistical models. Under these conditions, our theory guarantees that Nesterov's first-order method [12] has a globally geometric rate of convergence up to the statistical precision of the model, meaning the typical Euclidean distance between the true unknown parameter Î¸* and the optimal solution ^Î¸. This globally linear rate is substantially faster than previous analyses of global convergence for specific methods that yielded only sublinear rates. Our analysis applies to a wide range of M-estimators and statistical models, including sparse linear regression using Lasso (l1-regularized regression), group Lasso, block sparsity, and low-rank matrix recovery using nuclear norm regularization. Overall, this result reveals an interesting connection between statistical precision and computational efficiency in high-dimensional estimation.",2010,
[Toxoplasma serology in HIV infected patients and suspected cerebral toxoplasmosis at the Central Hospital of Bobo-Dioulasso (Burkina Faso)].,"A study was conducted in the Internal Medicine unit of Bobo-Dioulasso Hospital. Of the 1828 HIV positive patients admitted in medical wards, 268 presented neurological symptoms. 25.4% had positive Toxoplasma gondii serology. Encephalitis was associated with 12.5% of this latter group and intracranial hypertension with focal neurological defects affected a further 47.5% of them. Presumptive treatment of toxoplasmosis led to significant clinical improvement in 60% of cases. Toxoplasma gondii serology should be part of the standard check-up for every HIV-infected patient, and toxoplasmosis chemoprophylaxis should be given to those with positive toxoplasma serology. Presumptive therapy of toxoplasmosis should be started for all HIV positive patients with focal neurological manifestations in the absence of a cerebral scanner.",2000,Bulletin de la Societe de pathologie exotique
Sparse representation classification via sequential Lasso screening,"The sparse representation of signals with respect to an over-complete dictionary has been of recent interest in a broad range of applications. One of the most used methods for obtaining sparse codes, the Lasso problem, becomes computationally costly for large dictionaries and this hinders the use of this approach to large-scale decision tasks. Recently, dictionary screening has been used to address this computational issue. In this spirit, we show how sequential Lasso screening can also facilitate faster completion of sparse representation decision tasks, such as classification, without affecting statistical accuracy. Moreover, the sequential screening process allows us to employ an early decision mechanism that can further accelerate classification, possibly at the cost of small decrease in accuracy.We demonstrate this empirically for several classification tasks. In particular, for clip-level music genre classification, using scattering features and a new voting scheme, we show that the proposed method yields improved clip classification accuracy and considerable computational speedup.",2013,2013 IEEE Global Conference on Signal and Information Processing
