title,abstract,year,journal
"ProspecciÃ³n EcolÃ³gica Del Manglar Y Praderas Marinas Como HÃ¡bitats De CrÃ­a Para Peces Arrecifales En San AndrÃ©s Isla, Caribe Insular Colombiano*","The structure of the ichthyofauna associated to an area of mangrove swamp and two areas of seagrass beds was evaluated in San Andres Island (Biosphere Reserve Seaflower) to determine the character of nursery of those ecosystems. The composition, abundance, and development state of fishes in each biotope was evaluated using visual censuses in band transects during the rainy season. A total abundance of 1908, mainly young (98%), specimens was counted. A richness of 27 species, 18 genus, and 13 families, a Shannon's index of 2.0, a dominance of 0.22 and an equitability of 0.61 were found. Richness was higher at the seagrass (20 species) than at the mangrove (13 species); abundance was higher in the mangrove (1.86 ind/m2); and the largest diversity was found in a meadow associated to mangroves (H = 2.23). The nature of the mangrove and seagrasses as nursery habitats was determined as well as their combined functionality when they are close to each other. The high potential as connecting species between nursery habitats and coral reefs of Abudefduf saxatilis, Acanthurus chirurgus, Chaetodon capistratus, Gerres cinereus, Haemulon flavolineatum, Haemulon sciurus, Halichoeres bivittatus, H. poeyi, Lutjanus apodus, Scarus iseri, Sparisoma viride, Thalassoma bifasciatum, of the species of genera Eucinostomus and Stegastes, and of two morphotypes of Clupeidae was determined, given their relatively high densities of juvenile in the swamp and seagrass beds. Depth changed moderately among habitats (about one meter) showing positive correlation with oxygen (0.84). pH and temperature were correlated negatively (0.93). Density of mangrove roots is low compared to other Caribbean localities (11.7 Â± 4.0 roots/m2). Length of Thalassia testudinum leaves varied significantly between seagrass beds and their covering was higher than other substrates in the seagrass beds. The remarkable diversity and density of economically important fish species, the particular configurations of the biotopes, and the status of interconnection or isolation between mangroves and seagrass beds, suggest the relevancy of the structural and functional protection of these habitats. The results agree with the literature and enrich it, and are input for the management of the resources in Seaflower.",2012,
Sparse approximate solution of fitting surface to scattered points by MLASSO model,"The goal of this paper is to achieve a computational model and corresponding efficient algorithm for obtaining a sparse representation of the fitting surface to the given scattered data. The basic idea of the model is to utilize the principal shift invariant (PSI) space and the l1 norm minimization. In order to obtain different sparsity of the approximation solution, the problem is represented as a multilevel LASSO (MLASSO) model with different regularization parameters. The MLASSO model can be solved efficiently by the alternating direction method of multipliers. Numerical experiments indicate that compared to the AGLASSO model and the basic MBA algorithm, the MLASSO model can provide an acceptable compromise between the minimization of the data mismatch term and the sparsity of the solution. Moreover, the solution by the MLASSO model can reflect the regions of the underlying surface where high gradients occur.",2017,Science China Mathematics
The discovery of deep-water seagrass meadows in a pristine Indian Ocean wilderness revealed by tracking green turtles,"Our understanding of global seagrass ecosystems comes largely from regions characterized by human impacts with limited data from habitats defined as notionally pristine. Seagrass assessments also largely focus on shallow-water coastal habitats with comparatively few studies on offshore deep-water seagrasses. We satellite tracked green turtles (Chelonia mydas), which are known to forage on seagrasses, to a remote, pristine deepwater environment in the Western Indian Ocean, the Great Chagos Bank, which lies in the heart of one of the world's largest marine protected areas (MPAs). Subsequently we used in-situ SCUBA and baited video surveys to survey the day-time sites occupied by turtles and discovered extensive monospecific seagrass meadows of Thalassodendron ciliatum. At three sites that extended over 128 km, mean seagrass cover was 74% (mean range 67â€“88% across the 3 sites at depths to 29m. The mean species richness of fish in seagrass meadows was 11 species per site (mean range 8â€“14 across the 3 sites). High fish abundance (e.g. Siganus sutor: mean MaxN.site= 38.0, SD=53.7, n=5) and large predatory shark (Carcharhinus amblyrhynchos) (mean MaxN.site= 1.5, SD=0.4, n=5) were recorded at all sites. Such observations of seagrass meadows with large top predators, are limited in the literature. Given that the Great Chagos Bank extends over approximately 12,500 km and many other large deep submerged banks exist across the world's oceans, our results suggest that deep-water seagrass may be far more abundant than previously suspected.",2018,
CT-based radiomic signatures for prediction of pathologic complete response in esophageal squamous cell carcinoma after neoadjuvant chemoradiotherapy,"The objective of this study was to build models to predict complete pathologic response (pCR) after neoadjuvant chemoradiotherapy (nCRT) in esophageal squamous cell carcinoma (ESCC) patients using radiomic features. A total of 55 consecutive patients pathologically diagnosed as having ESCC were included in this study. Patients were divided into a training cohort (44 patients) and a testing cohort (11 patients). The logistic regression analysis using likelihood ratio forward selection was performed to select the predictive clinical parameters for pCR, and the least absolute shrinkage and selection operator (LASSO) with logistic regression to select radiomic predictors in the training cohort. Model performance in the training and testing groups was evaluated using the area under the receiver operating characteristic curves (AUC). The multivariate logistic regression analysis identified no clinical predictors for pCR. Thus, only radiomic features selected by LASSO were used to build prediction models. Three logistic regression models for pCR prediction were developed in the training cohort, and they were able to predict pCR well in both the training (AUC, 0.84-0.86) and the testing cohorts (AUC, 0.71-0.79). There were no differences between these AUCs. We developed three predictive models for pCR after nCRT using radiomic parameters and they demonstrated good model performance.",2019,Journal of Radiation Research
Robustness of Bayesian multilocus association models to cryptic relatedness.,"Population-based association analyses are more powerful than within-family analyses in identifying genetic loci associated with a phenotype of interest. However, if the population or sample structure is omitted from the model, population stratification and cryptic relatedness may lead to false positive and negative signals caused by relatedness between individuals, rather than association due to close linkage of the marker and the trait loci. Therefore it is important to correct or account for these confounders in population-based association analyses. However, there is cumulative evidence that when fitting a multilocus association model, the genetic relationships between the individuals can be captured by the markers themselves, bringing about a possibility to use the models without an additional correction for the population or sample structure. In this work we have further investigated this possibility in the Bayesian multilocus association model context using the extended Bayesian LASSO and the indicator-based variable selection. In particular, we have studied whether these multilocus models benefit from an insertion of an additional polygenic term representing the genetic variation not captured by the markers and taking account of the residual dependencies between the individuals. We have found that although the models may benefit from the insertion of the polygenic component, omitting the component does not damage the model performance severely.",2012,Annals of human genetics
"Unexpected conformational conse- quences of weak hydrogen bonds on 1,3,7,9,13,15,19,21-octaazapenta- cyclo[19.3.1.1.1.1]octa- cosane monohydrate","Polyaza macrocyclic compounds with tetrahedrally arranged nitrogen lone-pair orbitals (LPOs) have been exploited for complexation with ions (Mazloum et al., 2002). Some of these compounds have attracted intense attention due to their molecular diamond lattice conformation. In fact, both theoretical (Galasso et al., 2001) and experimental studies (Dale et al., 1991, 1992) of the molecular structures and spectroscopic properties of this class of compounds have been reported. The results of these studies revealed that 1,3,7,9,13,15,19,21-octaazapentacyclo[19.3.1.1.1.1]octacosane exists in two conformations, one in which the eight N atoms are diequatorially substituted (D2d symmetry) and one with an equatorialâ€“axial substitution in each 1,3-diazane ring (S4 symmetry). Density functional theory (DFT) calculations (Galasso et al., 2001) showed that the S4 conformer is more stable than the D2d conformer by 2.6 kcal mol 1 (1 kcal mol 1 = 4.184 kJ mol ), due to dipoleâ€“dipole repulsion between the axial lone pairs of the N atoms. A previous X-ray structural investigation of a 1:1 complex of 1,3,7,9,13,15,19,21-octaazapentacyclo[19.3.1.1.1.1]octacosane and benzene showed that the 16-membered pentacyclooctaaza ring exists in a less symmetric but more stable conformation (Murray-Rust, 1975). However, the most favourable conformation is avoided when 1,3,7,9,13,15,19,21octaazapentacyclo[19.3.1.1.1.1]octacosane crystallizes as a 1:2 dichloromethane complex (Dale et al., 1991), where the D2d conformation exhibits a syn-axial orientation of the Natom lone pairs, showing the so-called rabbit-ear effect (Hutchins et al., 1968). Repulsion is avoided due to the presence of intermolecular interactions between the N atoms and the H atoms of the dichloromethane molecules (Dale et al., 1991).",2010,
Machine Learning Enabled Computational Screening of Inorganic Solid Electrolytes for Dendrite Suppression with Li Metal Anode,"Next generation batteries based on lithium (Li) metal anodes have been plagued by the dendritic electrodeposition of Li metal on the anode during cycling, resulting in short circuit and capacity loss. Suppression of dendritic growth through the use of solid electrolytes has emerged as one of the most promising strategies for enabling the use of Li metal anodes. We perform a computational screening of over 12,000 inorganic solids based on their ability to suppress dendrite initiation in contact with Li metal anode. Properties for mechanically isotropic and anisotropic interfaces that can be used in stability criteria for determining the propensity of dendrite initiation are 1 ar X iv :1 80 4. 04 65 1v 1 [ co nd -m at .m tr lsc i] 1 2 A pr 2 01 8 usually obtained from computationally expensive first-principles methods. In order to obtain a large dataset for screening, we use machine learning models to predict the mechanical properties of several new solid electrolytes. The machine learning models are trained on purely structural features of the material, which do not require any first-principles calculations. We train a convolutional neural network on the shear and bulk moduli because of the availability of a large training dataset that has low noise due to low uncertainty in their first-principles calculated values. We use AdaBoost, Lasso and Bayesian ridge regression to train the elastic constants, where the choice of the model depended on the size of the training data and the noise that it can handle. Our models give us direct interpretability by revealing the dominant structural features affecting the elastic constants. The stiffness is found to increase with a decrease in volume per atom, increase in minimum anion-anion separation, and increase in sublattice (all but Li) packing fraction. Cross-validation/test performance suggests our models generalize well. We predict over twenty mechanically anisotropic interfaces between Li metal and six solid electrolytes which can be used to suppress dendrite growth. Our screened candidates are generally soft and highly anisotropic, and present opportunities for simultaneously obtaining dendrite suppression and high ionic conductivity in solid electrolytes.",2018,ArXiv
"Sparta in modern thought : politics, history and culture","Introduction (Stephen Hodkinson and Ian Macgregor Morris) Part I. Medieval and Early Modern Europe 1. The lode-star of chivalry: Sparta and Spartans in the medieval imagination (Ian Macgregor Morris) 2. Sparta and Rome in early modern thought: a comparative approach (Kostas Vlassopoulos) Part II. Enlightenment to Post-Revolutionary France 3. Sparta and the French Enlightenment (Haydn Mason) 4. Spartans and savages: mirage and myth in eighteenth-century France (Michael Winston) 5. Spartan land tenure and French socialism from Mably to Fustel de Coulanges (Paul Christesen) Part III. Germany: From Pre-unification to National Socialism 6. Spartanic verses: the role of Sparta in German literary hellenism around 1800 (Uta Degner) 7. The Spartan tradition in Germany, 1870-1945 (Volker Losemann) 8. The role of Sparta in the educational ideology of the Adolf Hitler Schools (Helen Roche) Part IV. Cold War and Contemporary Political and Popular Culture 9. Sparta and the Soviet Union in U.S. Cold War foreign policy and intelligence analysis (Stephen Hodkinson) 10. The positive portrayal of Sparta in late twentieth-century fiction (Lynn Fotheringham) 11. ""This is Cake-Town!"": 300 (2006) and the death of allegory (Gideon Nisbet)",2012,
Dedicating Music: The Case of Philippus de Monteâ€™s Motet Prints,"The act of dedicating music books was a common practice in the sixteenth century. To date, dedicatory letters introducing printed music have been consulted for retrieving mainly biographical or circumstantial information. This article presents a close reading of the paratexts included in Philippus de Monteâ€™s motet prints. In addition to pointing out a hitherto insufficiently explored connection between the imperial chapel-master and the French court environment, it discusses the political possibilities of one of the editions through a comparison with Orlando di Lassoâ€™s 1571 Paris edition of five-voice motets. Furthermore, Monteâ€™s own awareness of the possibilities and functioning of the dedication medium is traced throughout the paratexts. The study also highlights Monteâ€™s unique treatment of secular motets with regard to both compositional practice and publication choices.",2011,
Group sparse reconstruction for image segmentation,"Abstract Image segmentation is a fundamental problem in computer vision and image analysis. Specially, the segmentation of medical images can assist doctors in making decisions. Due to the lack of distinctive features to describe the boundary of an organ and match function with high performance for features, medical image segmentation is difficult to be achieved with high accuracy. In this paper, an one-class classifier is proposed as the match function to decide whether the pixel belongs to the boundary or not. The proposed method is comprised of two steps. At first, a feature vector space is built with the gradient feature and its statistical information in the training stage. In the test image, a feature vector of one candidate probably being located on the boundary is reconstructed by sparse coding with the feature vector space. After reconstruction, the candidate is classified belonging to boundary or non-boundary via the reconstruction based one-class classifier. Then, in order to maintain the consistency between the candidates which are neighbors to each other, the neighboring candidates are coded using group lasso with the same dictionary. Compared to the traditional methods, the proposed one has three advantages. Firstly, it solves the non-Gaussian distribution problem of the positive samples. Secondly, it avoids large variation among the negative samples. Thirdly, the relationship of the neighboring candidates is considered and used in classification, which is ignored in other methods. The proposed method is validated on 52 MR images of prostate and outperforms Mahalanobis distance, which is considered as one of the state-of-the-art match functions. The experimental results show that the segmentation accuracy can be significantly improved by the proposed method with one-class classification.",2014,Neurocomputing
Dynamique de l'offre de soins modernes et attractivitÃ© des espaces urbains Ã  Bobo-Dioulasso (Burkina Faso),"Bobo-Dioulasso, la deuxieme ville du Burkina Faso, connait une croissance demographique et spatiale ayant engendre des difficultes de maitrise de l'amenagement urbain et de repartition de l'offre de soins modernes. L'analyse de l'influence de sa croissance spatiale sur la dynamique spatio-temporelle de son offre de soins montre qu'elle n'a pas un modele unique d'expansion et de gestion urbaine. Les tentatives d'organisation entreprises par les gouvernements successifs se sont toutes soldees par des echecs. La ville est toujours restee marquee par une organisation spatiale duale (zones loties et zones non loties) et des inegalites d'accessibilite physique aux structures de soins qui ont cree des sous-espaces attractifs et repulsifs par rapport l'installation de l'offre de soins moderne.",2018,
Vix et le mont Lassois. Les dÃ©couvertes rÃ©centes,"Haut lieu protohistorique, le mont Lassois a sans doute ete une residence de prestige pour de nobles celtes, peut-etre meme pour la fameuse Dame de Vix dont l'incroyable tombe fut decouverte en 1953 a proximite. Aujourd'hui, plusieurs equipes internationales fouillent cet ensemble immense et encore plein de surprises.",2011,
Un Caso Eccezionale Di < by Pass â‰« Ureterale,"G. N., donna di anni 1)1, coniugata, madre di 2 figIi , cntra nella Divisionc urologica dell'Ospedalc di Trcviso il 20.tUi7 con diagnosi di colica rcnalc dcstra in rene ptosico. L'anamncsi familiare, fisiologica c remota non rivclano nulla di significativo. Da 20 giorni la pazicntc accusa fchhrc, doloreal lianco destro COli irradiazionc verso I'inguinc. Nessun disturho minzionalc, L'csamc obicuivo dimostra UII soggCtlo in discrete condizioni gencrali. Si rilcvano aritmic cardiache di tipo cxtrasistolico, un fcgato lcggermentc debordante, un rene mohile dcstro, cistorcuocclc con discrete prolasso gcnitalc. L'azotemia e 0,620/00' la glicemia 1,040/00, l'csamc delle urine rileva cmazic e cilindri granulosi nel sedimento c modesta proteinuria. La cistoscopia, a parte un modico prolasso trigonalc, da un quadro normale c anche I'cllrninazionc dell'Indaco carminic e pcr intensita e tempo bilatcralmcnte normale,",1967,Urologia Journal
