title,abstract,year,journal
High-dimensional regression and classification under a class of convex loss functions,"The weighted L1 penalty was used to revise the traditional Lasso in the linear regression model under quadratic loss. We make use of this penalty to investigate the highdimensional regression and classification under a wide class of convex loss functions. We show that for the dimension growing nearly exponentially with the sample size, the penalized estimator possesses the oracle property for suitable weights, and its induced classifier is shown to be consistent to the optimal Bayes rule. Moreover, we propose two methods, called componentwise regression (CR) and penalized componentwise regression (PCR), for estimating weights. Both theories and simulation studies provide supporting evidence for the advantage of PCR over CR in high-dimensional regression and classification. The effectiveness of the proposed method is illustrated using real data sets.",2013,Statistics and Its Interface
A note on adaptive Lp regularization,"In this paper, the adaptive Lp regularization is proposed for parameter estimation and variable selection. In particular, we focus on the (0 <; p <; 1) case when the adaptive Lp regularizer has a nonconvex penalty. Besides some traditional properties for penalized linear regression model, such as unbiasedness and sparsity, we have shown that the adaptive Lp regularization also enjoy the oracle property. A modified iterative algorithm is utilized to solve the adaptive Lp. By comparing with ordinary least square, adaptive lasso and Lp, the numerical results show that the adaptive Lp is more accurate and sparse.",2012,The 2012 International Joint Conference on Neural Networks (IJCNN)
Competitive interactions and the availability of sleeping sites for a diurnal coral reef fish,"A field study was made to test whether the population size of a diurnal reef fish, the wrasse Thalassoma bifasciatum (Bloch), was limited by inter- or intraspecific competition for sleeping shelter. T. bifasciatum is often attacked at dusk by two small territorial damselfishes, Eupomacentrus dorsopunicans (Poey) and E. planifrons (Cuvier). Although these three species sleep in the same general habitats, there are qualitative differences in the types of holes they use and how they use them. Wrasse holes are usually in these damselfishes' territories, but damselfish attacks do not prevent wrasses entering holes. Wrasses infrequently defend their holes intraspecifically. They regularly change their holes, with little intra- or interspecific aggressive interaction. When its hole is removed, a wrasse is late in retiring but finds a hole near its old one with little aggressive interaction, and does not have a higher mortality rate. Empty wrasse holes are rarely refilled, and then only by conspecifics. Wrasses added to reefs find unoccupied holes and do not usurp other fishes' holes. Damselfish defend their eggs and food against the wrasse, but not their sleeping shelter, nor living space per se. Sleeping sites are not limiting the wrasse, but are present in a surplus. Intraspecific hole defense by a wrasse prevents a delay in its retiring that would increase the risk of crepuscular predation on it.",1979,Journal of Experimental Marine Biology and Ecology
Use of Reclaimed Mine Land by Disturbance-oriented Avian Species: Implications for Conservation and Management 1,"Human disturbed landscapes such as those in early stages of mine reclamation provide habitat for disturbance-oriented species. Disturbance- oriented birds that are uncommon or absent from the surrounding region may be concentrated at large-scale human disturbed sites such as surface mines. Implications for conservation and management of such species are important considerations, given the possibility one or more of those species may be federally protected. Recent expansion of the breeding range of Interior Least Terns (Sterna antillarum athalassos), a federally endangered species, in Texas has many implications for management on private lands. Interior Least Terns first nested on reclaimed mine spoil at Big Brown Mine in East-Central Texas in 1997. Management objectives for reclamation planning were subsequently established to provide suitable nesting and foraging habitat for terns while seeking to reduce the risk of interference with mining activities at Big Brown Mine. Since 1997, an average of 29 nests per year have occurred on artificial sites created for tern nesting, with average annual nest success 49%, hatching success 47%, and fledging success 46%. Average annual reproductive success (fledglings per female) is 0.40. We discuss colonization of reclaimed mine land by disturbance- oriented avian species and present research on the nesting and foraging ecology of Interior Least Terns in Texas as a case study. Implications for conservation and management of disturbance-oriented birds in reclamation are discussed.",2002,Journal of the American Society of Mining and Reclamation
Evaluating the HER-2 status of breast cancer using mammography radiomics features.,"PURPOSE
The aim of our study was to evaluate the HER-2 status in breast cancer patients using mammography (MG) radiomics features.


METHODS
A total of 306 Chinese female patients with invasive ductal carcinoma of no special type (IDC-NST) enrolled from January 2013 to July 2018 were divided into a training set (nâ€¯=â€¯244) and a testing set (nâ€¯=â€¯62). One hundred and eighty-six radiomics features were extracted from digital MG images based on the training set. The least absolute shrinkage and selection operator (LASSO) method was used to select the optimal predictive features for HER-2 status from the training set. Both support vector machine (SVM) and logistic regression models were employed based on the selected features. The area under the receiver operating characteristic (ROC) curves (AUCs) of the training set and testing set were used to evaluate the predictive performance of the models.


RESULTS
Compared with the SVM model, the performance of the logistic regression model using a combination of cranial caudal (CC) and mediolateral oblique (MLO) MG views was optimal. In the training set, the sensitivity, specificity, accuracy and area under the curve (AUC) values of the logistic regression model for evaluating HER-2 status based on quantitative radiomics features were 87.29%, 58.73%, 80.00% and 0.846 (95% confidence interval (CI), 0.800-0.887), respectively, and in the testing set, the values were 73.91%, 68.75%, 77.00% and 0.787 (95% CI, 0.673-0.885), respectively.


CONCLUSIONS
Radiomics features could be an efficient tool for the preoperative evaluation of HER-2 status in patients with breast cancer.",2019,European journal of radiology
"[Machine learning for predictive analyses in health: an example of an application to predict death in the elderly in SÃ£o Paulo, Brazil].","This study aims to present the stages related to the use of machine learning algorithms for predictive analyses in health. An application was performed in a database of elderly residents in the city of SÃ£o Paulo, Brazil, who participated in the Health, Well-Being, and Aging Study (SABE) (n = 2,808). The outcome variable was the occurrence of death within five years of the elder's entry into the study (n = 423), and the predictors were 37 variables related to the elder's demographic, socioeconomic, and health profile. The application was organized according to the following stages: division of data in training (70%) and testing (30%), pre-processing of the predictors, learning, and assessment of the models. The learning stage used 5 algorithms to adjust the models: logistic regression with and without penalization, neural networks, gradient boosted trees, and random forest. The algorithms' hyperparameters were optimized by 10-fold cross-validation to select those corresponding to the best models. For each algorithm, the best model was assessed in test data via area under the ROC curve (AUC) and related measures. All the models presented AUC ROC greater than 0.70. For the three models with the highest AUC ROC (neural networks and logistic regression with LASSO penalization and without penalization, respectively), quality measures of the predicted probability were also assessed. The expectation is that with the increased availability of data and trained human capital, it will be possible to develop predictive machine learning models with the potential to help health professionals make the best decisions.",2019,Cadernos de saude publica
Variance Reduced Three Operator Splitting,"Despite the rise to fame of incremental variance-reduced methods in recent years, their use in nonsmooth optimization is still limited to few simple cases. This is due to the fact that existing methods require to evaluate the proximity operator for the nonsmooth terms, which can be a costly operation for complex penalties. In this work we introduce two variance-reduced incremental methods based on SAGA and SVRG that can efficiently take into account complex penalties which can be expressed as a sum of proximal terms. This includes penalties such as total variation, group lasso with overlap and trend filtering, to name a few. Furthermore, we also develop sparse variants of the proposed algorithms which can take advantage of sparsity in the input data. Like other incremental methods, it only requires to evaluate the gradient of a single sample per iteration, and so is ideally suited for large scale applications. We provide a convergence rate analysis for the proposed methods and show that they converge with a fixed step-size, achieving in some cases the same asymptotic rate as their full gradient variants. Empirical benchmarks on 3 different datasets illustrate the practical advantages of the proposed methods.",2018,
Editorial Board,"ASSOCIATE EDITORS Gerd Bayer, University of Erlangen, Germany Sarah Lawson Welsh, University of York St. John, UK Lucienne Loh, University of Liverpool, UK Mark Mathuray, Royal Holloway, University of London Cristina Sandru, The University of Northampton, UK Alex Tickell, The Open University, UK Fiona Tolan, Liverpool John Moores University, UK MANAGING EDITORS Melanie Murray, The University of Northampton, UK Anastasia Valassopoulos, University of Manchester, UK (Special Issues)",2014,Journal of Postcolonial Writing
"Carbon substrate utilization, antibiotic sensitivity, and numerical taxonomy of bacterial isolates from the Great Salt Plains of Oklahoma","The current work extends the phenotypic characterization of a bacterial culture collection from the Great Salt Plains of Oklahoma. This barren expanse of mud flats is typically crusted with thalassohaline salt evaporites. The initial account of the aerobic heterotrophic bacteria from the Great Salt Plains described 105 halotolerant isolates that represented 47 phylotypes. Extensive phenotypic analyses were performed on 76 isolates representing 37 unique phylotypes. The current report extends these observations for 60 of the isolates by measuring a wider set of phenotypic characteristics. Utilization patterns for 45 carbon substrates were used to assign the isolates into seven coherent phenons, along with several singletons and a group of isolates that did not grow on single carbon substrates. Most of the isolates were able to utilize nearly all of the nitrogen sources tested, with nitrate being the least utilized. Little antibiotic resistance was seen in the collection as a whole; however, certain phenons were enriched for antibiotic-resistant organisms. A total of 81 phenotypic characteristics were used to generate dendrograms. The numerical taxonomy trees essentially agreed with those generated using 16S rRNA gene sequences. The pattern of carbon substrate utilization showed substantial changes at different salinities that may have relevance to the variable salinities microbes experience at the Salt Plains over time.",2006,Archives of Microbiology
Variable Selection and Outlier Detection in Regularized Survival Models: Application to Melanoma Gene Expression Data,"The importance of gene expression data analysis for oncological diagnosis and treatment has become widely accepted in recent years. One of the main associated challenges is the development of mathematical and statistical methods for data analysis to improve prognosis and guide treatment decisions. One of the difficulties that researchers face when dealing with gene expression datasets concerns their high-dimensionality. In this context, the goal of this work is to reduce the dimensionality of gene expression data using regularization techniques such as Lasso and Elastic net, complemented with DegreeCox, a network-based regularization method for survival analysis recently proposed. Also identification of long or short-term survivors (outliers) may lead to the detection of new prognostic factors, and the Rank Product test is used to identify those observations. An example based on the The Cancer Genome Atlas (TCGA) Melanoma dataset is presented, where the covariates are patientsâ€™ gene expression. The application of data reduction techniques to the Melanoma dataset enabled the selection of relevant genes over a range of parameters evaluated, with 5 in common between elastic net regularization and DegreeCox for one of the two models further evaluated. Moreover, a long term survivor was detected as outlier by the Rank Product test, being systematically highly ranked for the martingale residuals of the models evaluated.",2018,
State-space model estimation of EEG time series for classifying active brain sources,"Electroencephalography (EEG) signals are known to be generated from the current source signals occurring inside human brains and these sources may or may not be active concurrently at a certain time. This paper aims to classify active and inactive sources from the information that can be inferred from parameters of a dynamical model that captures characteristics of EEG time series. We propose a state-space model for explaining coupled dynamics of the source and EEG signals where EEG is a linear combination of sources according to the characteristics of volume conduction. Our model has a structure that the sparsity pattern of the model output matrix can indicate the position of active and inactive sources. With this assumption, the proposed estimation method consists of two steps. Firstly, a subspace identification method is performed to estimate the dynamic matrix of the model and the mapping matrix from the state variable to EEG output. Secondly, the estimation of the output matrix in the state-space model from the mapping matrix is solved by a group lasso problem to promote a sparsity pattern. As a result, nonzero rows of the output matrix represent active source that corresponding to EEG data. We verify the performance of our method on randomly generated data sets that represent realistic human brain activities in a fair setting. An acceptable accuracy of 95 â€“ 98% is obtained with a suitable selection of a problem parameter and a thresholding process to discard small magnitudes of the output matrix.",2018,2018 11th Biomedical Engineering International Conference (BMEiCON)
BehÃ¤lter zur aufnahme eines fluids und sauggerÃ¤t mit einem derartigen behÃ¤lter,"Die Erfindung betrifft einen Behalter (10) zur Aufnahme von mittels Unterdruck in diesen eingesaugtem, insbesondere feststoffhaltigem Fluid, mit einer Einlass- und einer Auslassoffnung (17, 18) fur das Fluid und mit einer Absaugoffnung (23) zum Absaugen des Behalters (10) und einer Beluftungsoffnung (25) zum Beluften des Behalters (10), wobei der Auslassoffnung (18) eine Auslassventileinheit (20) und der Beluftungsoffnung (25) eine von einem Schwimmer (28) betatigbare Beluftungsventileinheit (26) zugeordnet ist und die beiden Ventileinheiten (20, 26) in Abhangigkeit vom Fullstand des Behalters (10) selbsttatig offnenbar und schliesbar sind. Um den Behalter derart weiterzubilden, dass er praktisch vollstandig entleert und die mechanische Belastung der Auslass- und der Beluftungsventileinheit (20, 26) reduziert werden kann, wird erfindungsgemas vorgeschlagen, dass der Schwimmer (28) in Abhangigkeit vom Fullstand des Behalters mit einer der Auftriebskraft des Schwimmers (28) entgegenwirkenden Ruckhaltekraft beaufschlagbar ist.",2006,
EEG signal analysis using sparse approximations,"Electroencephalogram (EEG) is physiological signal generated in the brain. Electroencephalography is a method to record the electrical activity of the brain in order to detect the abnormalities of the brain. However, EEG also detects the signals which are not originated from the brain called artifacts. This paper deals with the analysis and extraction of EEG signals in sparse representation using sparse algorithms Orthogonal Matching Pursuit (OMP) and LASSO. OMP is an iterative greedy algorithm which replaces optimization problem in each step of Matching Pursuit(MP), an earlier algorithm for solving sparse approximation problems by least squares minimization. LASSO is an optimization technique which involves regression analysis concepts. Sparse approximations are used in practical applications like feature extraction, Denoising, Inpainting etc.",2017,"2017 Third International Conference on Biosignals, Images and Instrumentation (ICBSII)"
A Space-Time Trellis Code Design Method for OFDM Systems,"We introduce a new design method for space-time trelliscodes (STTC's) in orthogonal frequency-division multiplexing(OFDM) systems with frequency-selective fading. First, byanalyzing the pairwise error probability (PEP), we conclude thatlarge effective length and random interleaving are twocritical principles in designing robust space-time codes (STC's)for OFDM systems. Then, based on the analogy between the proposedSTC design principles for multiple-antenna OFDM systems and thetrellis-coded modulation (TCM) code design criteria forsingle-antenna flat-fading channels, we develop a new STTC designmethod. At each trellis stage, this method converts the singleoutput code symbol of a traditional TCM code into several STTCcode symbols, which are to be simultaneously transmitted frommultiple transmitter-antennas, and hence results in a new class ofSTTC's. In this way, the effective lengths that have beenoptimized for traditional TCM codes are preserved in the resultingSTTC's; together with a random interleaver, the proposed new classof STTC's can robustly and efficiently exploit both the spatialand the frequency-selective fading diversity resources inmultiple-antenna OFDM systems. Finally, the excellent performanceof the proposed STTC's are demonstrated through computersimulations.",2003,Wireless Personal Communications
Riorganizzazioni d'impresa tra benefici immediati e differiti: il caso della Banca di Credito Cooperativo dei Comuni Cilentani,"Riorganizzazioni dâ€™impresa tra benefici immediati e differiti: il caso della Banca di Credito Cooperativo dei Comuni Cilentani (by Antonio Botti, Salvatore Angione) - ABSTRACT: Un processo di riorganizzazione sovente nasconde una serie di criticita derivanti dal verificarsi di situazioni difformi da quelle ipotizzate. Nella valutazione ex-ante del progetto spesso ci si sofferma piu sui vantaggi dellâ€™operazione, che sui rischi derivanti dalla medesima. E questo il punto di partenza del presente lavoro, che studia un caso di fusione tra quattro Casse Rurali per riflettere sulle problematiche derivanti da un processo di riorganizzazione aziendale e verificare se i vantaggi prefigurati dal piano industriale si sono realizzati ed in che lasso di tempo cio e accaduto. Il contributo parte dallâ€™individuazione delle motivazioni che hanno spinto i partecipanti alla fusione, analizzando le condizioni competitive ed enucleando gli obiettivi dellâ€™operazione. Tali obiettivi sono confrontati con le finalita che la dottrina associa a questa operazione per inquadrare la stessa da un punto di vista teorico. Il caso analizzato puo essere inquadrato in un processo di turnaround, inteso in senso ampio, infatti i partecipanti cercano di fronteggiare il declino delle performance intervenendo sulle strategie, sullâ€™organizzazione, sui processi e sulla cultura. Nel lavoro sono, quindi, discussi i vantaggi collegati alla generazione di sinergie ed alla disponibilita di specifiche risorse e si evidenzia come tali vantaggi possono realizzarsi solo al raggiungimento di una certa dimensione minima di massa critica, la quale assume pero una duplice dimensione. Infatti, la massa critica presenta una dimensione quantitativa, rappresentata dalla semÂ¬plice sommatoria di fattori patrimoniali, ed una qualitativa, che si manifesta nelle problematiche derivanti dallâ€™integrazione di risorse diverse. Nel caso analizzato il diverso estrinsecarsi della massa critica e chiaramente testimoniato dal tempo entro il quale i benefici attesi si sono realizzati e dalla loro dimensione. Infatti, i benefici connessi a dimensioni strutturali della massa critica si sono realizzati in un tempo relativamente breve, come evidenziano alcuni indicatori gestionali. I benefici non correlati alla dimensione strutturale si sono concretizzati in un tempo piu lungo, in quanto hanno richiesto ulteriori azioni funzionali allâ€™integrazione delle diverse riÂ¬sorse. Lâ€™analisi evidenzia come in un processo di integrazione non ci si puo soffermare solamente alla valutazione dellâ€™aspetto dimensionale, ma altre variabili, come lâ€™organizzazione, la cultura, la comunicazione, assumono unâ€™elevata criticita nel determinare le probabilita di successo dellâ€™operazione.",2007,
Estimasi Rapat Spektral Daya Berbasiskan Compressive Sampling,"This paper focus on spectrum sensing based on power spectral density (PSD) reconstruction from sub-Nyquistrate samples. In the existing works on PSD reconstruction from sub-Nyquist-rate samples, the resulting system of linear equations (SLE) is generally overdetermined, which allows the PSD reconstruction using least-squares (LS). Note that there is a lower bound for the achievable sampling rate ensuring that the resulting SLE is overdetermined. This paper aims for a further sampling rate reduction, which results in an underdetermined SLE. However, when the resulting SLE is underdetermined, the LS method cannot be used to reconstruct PSD and additional constraints are required. Under this circumstance, a sparsity assumption (which is applicable for some applications) can be applied on the PSD. The use of the orthogonal matching pursuit (OMP) and the least absolute shrinkage and selection operator (LASSO) algorithms to reconstruct the PSD for the case of underdetermined SLE is examined. The simulation study shows that if an appropriate regularization parameter is used, the quality of the PSD reconstructed using LASSO is only slightly below the one produced using Nyquist-rate sampling. From the detection point of view, the PSD reconstructed using LASSO can accurately locate the occupied frequency band when the user signal power is sufficiently high compared to the noise power. Meanwhile, OMP can be used only in the noiseless scenario. These results indicate that the sampling rate alleviation up to a very low rate is possible while maintaining the quality of the spectrum sensing results at the acceptable level.",2018,
Development and validation of a brain maturation index using longitudinal neuroanatomical scans,"BACKGROUND
Major psychiatric disorders are increasingly being conceptualized as 'neurodevelopmental', because they are associated with aberrant brain maturation. Several studies have hypothesized that a brain maturation index integrating patterns of neuroanatomical measurements may reliably identify individual subjects deviating from a normative neurodevelopmental trajectory. However, while recent studies have shown great promise in developing accurate brain maturation indices using neuroimaging data and multivariate machine learning techniques, this approach has not been validated using a large sample of longitudinal data from children and adolescents.


METHODS
T1-weighted scans from 303 healthy subjects aged 4.88 to 18.35years were acquired from the National Institute of Health (NIH) pediatric repository (http://www.pediatricmri.nih.gov). Out of the 303 subjects, 115 subjects were re-scanned after 2years. The least absolute shrinkage and selection operator algorithm (LASSO) was 'trained' to integrate neuroanatomical changes across chronological age and predict each individual's brain maturity. The resulting brain maturation index was developed using first-visit scans only, and was validated using second-visit scans.


RESULTS
We report a high correlation between the first-visit chronological age and brain maturation index (r=0.82, mean absolute error or MAE=1.69years), and a high correlation between the second-visit chronological age and brain maturation index (r=0.83, MAE=1.71years). The brain maturation index captured neuroanatomical volume changes between the first and second visits with an MAE of 0.27years.


CONCLUSIONS
The brain maturation index developed in this study accurately predicted individual subjects' brain maturation longitudinally. Due to its strong clinical potentials in identifying individuals with an abnormal brain maturation trajectory, the brain maturation index may allow timely clinical interventions for individuals at risk for psychiatric disorders.",2015,NeuroImage
Chapter 4 Feature Selection in Feature Network Models : Finding Predictive Subsets of Features with the Positive Lasso 1,"A set of features is the basis for the network representation of proximity data achieved by Feature Network Models (FNM). Features are binary variables that characterize the objects in an experiment, with some measure of proximity as response variable. Sometimes features are provided by theory and play an important role in the construction of the experimental conditions. In some research settings, the features are not known a priori. This paper shows how to generate features in this situation and how to select an adequate subset of features that takes into account a good compromise between model fit and model complexity, using a new version of Least Angle Regression that restricts coefficients to be nonnegative, called the Positive Lasso. It will be shown that features can be generated efficiently with Gray codes that are naturally linked to the FNM. The model selection strategy makes use of the fact that FNM can be considered as a univariate multiple regression model. A simulation study shows that the proposed strategy leads to satisfactory results if the number of objects ! 22. If the number of objects is larger than 22, the number of features selected by our method exceeds the true number of features in some conditions.",2006,
