title,abstract,year,journal
"How many species of the aquatic sloth Thalassocnus (Xenarthra: Megatheriidae) were in Chile?: new evidences from the BahÃ­a Inglesa Formation, with a reappraisal of their biochronological affinities","The aquatic sloth, Thalassocnus, is one of the most intriguing lineage of mammal known from the southern pacific coast of South America during the late Neogene. It was initially recognized in Peru, but recent paleontological surveys also recorded its presence in Chile. However, the determination of how many species of Thalassocnus were actually present in Chile remains as an open question. Here, we provide a detailed morphological description of an isolated distal fragment of humerus recovered at the Mina Fosforita member (ca. 7 Ma), Bahia Inglesa Formation (Atacama Region, northern Chile), which is referred to Thalassocnus. Morphological comparisons with others forms from Chile and Peru allow us to attribute the CPUC/C/557 specimen to Thalassocnus cf. T. natans, though some degree of intraspecific variation is acknowledged. The assessment of the stratigraphic provenance of the materials with previously assigned to Thalassocnus from the Bahia Inglesa, Horcon and Coquimbo formations, permits us to propose that the taxonomic diversity of Thalassocnus in Chile is unequivocal conformed by T. carolomartini, and T. natans. We also admitted the likely presence of T. antiquus and probably T. yaucensis. Futures discoveries of more complete specimens, and/or the detailed analysis of undescribed specimens from Chile will undoubtedly contribute to illustrate the evolutionary history of the Thalassocnus radiation in Chile.",2019,Andean Geology
Intrinsic reconstruction in a tetraplegic grip/extension model--the challenge of extrapolating from the cadaver to the patient.,"There is inadequate evidence-based practice in tetraplegic hand reconstruction because of limited subject numbers and heterogeneity between patients. These limitations increase the potential value of models to better understand the functioning of the tetraplegic hand. The cadaveric model illustrated in the article under discussion provides information regarding the impact of intrinsic loading or absence on simulated grip functioning and the impact of two different reconstructions to reduce the deformity observed in intrinsic minus hands. Although the described model provides valuable information regarding the potential impact of â€œintrinsic reconstructionâ€ in the tetraplegic patient population, the limitation of themodel precludes direct comparison to the clinical situation. One critical limitation is the lack of wrist motion in the model. Tenodesis provides rudimentary grip for most mid-level tetraplegic patients and is an essential component in the functioning of the static Zancolli-lasso procedure for these patients. The authors have attempted to address this consideration by using a 40 fixed metacarpophalangeal (MCP) joint position to mimic the position of the MCP joint when the wrist is in functional position. This may be a reasonable compromise given the limitations of the model, but it fails to reflect the potential MCP motion experienced by patients with tetraplegia using wrist motion relatedetenodesis. A more important consideration is the method the authors used to determine the force and excursion for their model. The authors thoughtfully selected experimental variables to maximize the value of the data from this model. Specifically, the values selected were based on what works for the model, not what is available clinically. Unfortunately, it is unclear if these findings can be reasonably generalized to reflect the anticipated clinical results of patients with tetraplegia. For example,",2015,The Journal of hand surgery
Sub-regional pattern analysis of heterogeneous PET tracer distribution employed for disease assessment,"The mean value of the non-displaceable binding potential (BPND) within a region of interest (ROI) is the traditionally-employed metric in neurological image analysis. The ability of the mean value to accurately track clinical disease progression may be limited since it does not capture the spatial pattern of tracer distribution. In this work, we employ the principal component analysis (PCA) to quantify the clinically-relevant tracer binding patterns ([11C]dihydrotetrabenazine) in high-resolution PET images of 37 Parkinson's disease subjects. The principal component (PC) scores that correspond to different binding patterns in the putamen ROIs are combined with the mean BPND and used as the input to several linear models that aim to predict the clinical severity of the disease (disease duration). Multiple regression analysis and LASSO (least absolute shrinkage and selection operator) with cross-validation are used to evaluate the contributions of the PC scores to the accuracy of the tested models. With multiple regression analysis, the value of the adjusted R2 was 0.57 when the mean BPND alone was used as the model input. When the PC scores were included as additional input variables, the value of the adjusted R2 increased to 0.70. The terms of the model representing the PC scores were statistically significant (p<0.01). In LASSO analysis, the cross-validated accuracy improved by 25% when the PC scores were added to the input (compared to using the mean BPND alone). These results demonstrate that a) the disease- and tracer-specific binding patterns can be identified in sub-cortical brain structures from high-resolution PET images, and b) such patterns may facilitate better models of the clinical disease metrics.",2016,"2016 IEEE Nuclear Science Symposium, Medical Imaging Conference and Room-Temperature Semiconductor Detector Workshop (NSS/MIC/RTSD)"
Is hemodiafiltration medically superior to hemodialysis?,"Over the past few years, data generated by pro-spective randomized trials (RCT) have becomeavailable on the subject mentioned in the title ofthis contribution. The rationale for these trials camefrom observational studies and small clinical trialssuggesting that on-line hemodiaï¬ltration (olHDF)offers a better renal replacement treatment thanstandard hemodialysis (HD) (1). The mechanisticrationale to this superiority of olHDF is the possi-ble relevance of enhanced clearance of larger molec-ular weight uremic toxins as a result of combiningdiffusion and convective transport (1).The ï¬rst study was a RCT in which patients wererandomized to a hemoï¬ltration-based therapy orstandard HD. Better hemodynamic stability wasreported in patients randomized to hemoï¬ltration(2). Three subsequent studies addressed the hypoth-esis that olHDF is associated with a superior clini-cal outcome assessed as overall mortality inaddition to improvement in other major clinicalevents (3â€“5). All three had a more or less similardesign: patients were randomized to either continua-tion of HD or switched to olHDF. Both groupswere â€œdialyzedâ€ for 4 hours thrice weekly.In the ï¬rst two studies, there was no difference inthe primary endpoint of survival (3,4), while in thethird study, survival was improved in patients ran-domized to the olHDF arm: 30% lower risk of all-cause mortality, 33% lower risk of cardiovascularmortality, and 55% lower risk of infection-relatedmortality (5). However, when secondary analyseswere carried out in the ï¬rst two studies looking atdose and survival, it was concluded that whenachieving what appeared to be a threshold hemoï¬l-tration dose component of 22â€“23 liters/treatment,olHDF now also demonstrated improved survivalcompared with HD (3â€“6). This dose:survivalresponse relationship was similarly found in thethird study and thus appears to be a robust ï¬nding.This improved survival effect of olHDF remainedpresent after extensive correction for possible con-founders. These data make it hard to not concludethat olHDF is the superior therapy (6).In each of these studies, there were variablehemoï¬ltration volumes delivered and some haveposited that healthier patients, because of theirhealthier status, received larger hemoï¬ltrationvolumes, implying that the improved survivalassociated with higher hemoï¬ltration volumes wasbiased. To further elucidate this, the CONTRASTgroup carried out an analysis some years ago, andreported that treatment time and blood ï¬‚ow ratethrough the extracorporeal circuit are the mostimportant, potentially modiï¬able, factors that deter-mined hemoï¬ltration volume, not a patientâ€™s generalhealth (7). Using these data, the CONTRASTgroup argued that it should be possible to actuallyachieve these â€œhigherâ€ levels of convection volumein most patients in everyday clinical practice (8),and that treatment policy rather than patientcharacteristics determines convection volume inolHDF (9).Before deï¬nitely endorsing olHDF as a preferredtherapy, the question of downsides to olHDF mustbe considered. An often-heard concern is that ofsafety. Given the fact that large amounts of on-lineprepared ï¬‚uids are infused directly into patients, thequality of the ï¬‚uid must meet the highest standardswith respect to both chemical and microbiologicalvariables. These issues are discussed in great detailelsewhere (10). Earlier, the CONTRAST groupaddressed an aspect of the safety by measuringmicrobiological quality of the dialysate/infusate in alarge sample size (11). The overall conclusion wasthat it is indeed possible to obtain adequate qualityover a prolonged period of time. In yet anotherreport, the CONTRAST group assessed CRP andinterleukin-6 levels over time in a subset of thestudy (12). In both the olHDF and the HD groups,levels of these variables increased slightly over time,but the rate of increase was less pronounced in theHDF group compared with the HD group.Thus, there was no indication that the infusion oflarge amounts of ï¬‚uid into the patients of the HDFgroup induced an inï¬‚ammatory state. If anything, itwas the contrary. There is also the logical concernthat valuable larger molecular substances are beingremoved by HDF. In the CONTRAST trial, albu-min was measured over time and no differences",2014,Seminars in dialysis
Le Mappe Rilassometriche Nello Studio Della Cartilagine Del Ginocchio Con Apparecchiature Di Rm a Basso Campo,"I sistemi dedicati (RM a basso campo), oltre a presentare enormi vantaggi sul piano dei costi e della maggior compliance che incontrano da parte dei pazienti, sono in grado di fornire informazioni precise sullo stato della cartilagine articolare in particolare del ginocchio, anche attraverso lo sviluppo di protocolli innovativi come la formazione di mappe rilassometriche (T2 mapping). Lâ€™utilizzo di apparecchiature a basso campo nello studio dell'articolazione del ginocchio ha permesso di evidenziare una correlazione positiva e statisticamente significativa tra danno cartilagineo ed eta dei pazienti esaminati. 
Eâ€™ inoltre da sottolineare come lâ€™aggiunta del mappaggio T2 ad un protocollo routinario di RM del ginocchio migliori la sensibilita nella scoperta di lesioni cartilaginee nellâ€™articolazione del ginocchio con soltanto una piccola riduzione della specificita.",2013,
Using longitudinal metamorphosis to examine ischemic stroke lesion dynamics on perfusion-weighted and relation to final outcome on T2-w images,"We extend the image-to-image metamorphosis into constrained longitudinal metamorphosis. We apply it to estimate an evolution scenario, in patients with acute ischemic stroke, of both scattered and solitary ischemic lesions visible on serial MR perfusion weighted imaging from acute to subacute stages. We then estimate a patient-specific residual map that enables us to capture the most relevant shape and intensity changes, continuously, as the lesion evolves from acute through subacute to chronic timepoints until merging into the final image. We detect areas with high residuals (ie. high dynamics) and identify areas that became part of the final T2-w lesion obtained at â‰¥ 1 month after stroke. This allows the investigation of the dynamic influence of perfusion values on the final lesion outcome as seen on T2-w imaging. The model provides detailed insights into stroke lesion dynamic evolution in space and time that will help identify factors that determine final outcome and identify targets for interventions to improve outcome. Email addresses: islem.rekik@gmail.com (Islem Rekik), stephanie.allassonniere@polytechnique.edu (StÃ©phanie AllassonniÃ¨re), trevor.carpenter@ed.ac.uk (Trevor K. Carpenter), joanna.wardlaw@ed.ac.uk (Joanna M. Wardlaw) Preprint submitted to NeuroImage July 22, 2014",2014,
Linear and nonlinear variable selection in competing risks data.,Subdistribution hazard model for competing risks data has been applied extensively in clinical researches. Variable selection methods of linear effects for competing risks data have been studied in the past decade. There is no existing work on selection of potential nonlinear effects for subdistribution hazard model. We propose a two-stage procedure to select the linear and nonlinear covariate(s) simultaneously and estimate the selected covariate effect(s). We use spectral decomposition approach to distinguish the linear and nonlinear parts of each covariate and adaptive LASSO to select each of the 2 components. Extensive numerical studies are conducted to demonstrate that the proposed procedure can achieve good selection accuracy in the first stage and small estimation biases in the second stage. The proposed method is applied to analyze a cardiovascular disease data set with competing death causes.,2018,Statistics in medicine
Incorporating gene annotation information into fine-mapping quantitative trait loci in genome-wide association studies: a hier- archical generalized l inear model approach,"Genomic evaluation models estimated by e.g. GBLUP and Bayesian methods are used in genome-wide association (GWA) studies for taking all the genetic markers into account. Other shrinkage methods like LASSO are also applied to select massive variables in GWA. However, these methods do shrinkage only from genotypic information. They cannot solve problems like effectively fine-mapping causal genes in a complex associated region since plenty of known gene annotation information is not used. This paper introduces a HGLM approach for fine-mapping QTL, incorporating annotation information into structured random effect dispersion. Using a real GWA dataset, we tested five candidate genes with their corresponding phenotypes. P-values of the likelihood ratio test for these genes varied with the lengths of the surrounded SNP regions, and simulations showed that the test has a reliable false positive rate. We showed that the proposed method is capable of fine-mapping highly significant signals. âˆ—Email: v10yumxi@du.se",2011,
"Wert, Giaches de","Ebenso wie z. B. Lasso und wahrscheinlich auch de Rore kam auch G. de W. schon in seiner Kindheit nach Italien. Niederlandische Sangerknaben waren in Italien auserordentlich gesucht und wurden regelrecht importiert. Abgesehen vom fruhen Unterricht als Chorknabe erhielt de W. seine Ausbildung also in Italien. Allerdings spricht einiges dafur, das de W., als er wegen des Stimmbruchs aus dem Dienst in der Kapelle der Marchesa Maria di Cardona ausscheiden muste, 1550 nach Ferrara zog, um bis 1553 bei de Rore in die Lehre zu gehen. 1561 bis 1563 arbeiteten de W. und Rore in Parma eng zusammen: de W. als Mitglied, de Rore als Leiter der Sangerkapelle Ottavio Farneses. W. stunde somit uber Rore und dessen Lehrer Willaert doch noch in der niederlandischen Komponistentradition; es darf daruber jedoch keineswegs vergessen werden, das der Kompositionsstil der Italo-Flamen mittlerweile deutlich von der Setzweise der nordlich der Alpen verbliebenen Verwandten abwich und in der Auseinandersetzung mit der Musik und den soziokulturellen Gegebenheiten Italiens eine eigene charakteristische Auspragung erfahren hatte. De W.s fruher Madrigalstil bis etwa zur Mitte der sechziger Jahre ist noch stark von de Rore und dem spaten Willaert beeinflust: Die Stucke sind gekennzeichnet durch z.T. abrupte Tonartenwechsel, ausgepragt dissonierende Zusammenklange und â€” in Verbindung damit â€” ungewohnliche Stimmfuhrungen und Intervallfortschreitungen. Wie schon de Rore benutzt auch W. diese Mittel ausschlieslich zur Textdarstellung. War de W.s Textwahl bis zur Mitte der siebziger Jahre noch stark durch den Petrarkismus (â†’Arcadelt) sowie die Werke Luigi Tansillos und Ludovico Ariostos gepragt, so erlangen in der Folge die Vertonungen von Gedichten Torquato Tassos und nicht zuletzt Giambattista Guarinis ein gewisses Ubergewicht.",1992,
Online Learning for Group Lasso,"We develop a novel online learning algorithm for the group lasso in order to efficiently find the important explanatory factors in a grouped manner. Different from traditional batch-mode group lasso algorithms, which suffer from the inefficiency and poor scalability, our proposed algorithm performs in an online mode and scales well: at each iteration one can update the weight vector according to a closed-form solution based on the average of previous subgradients. Therefore, the proposed online algorithm can be very efficient and scalable. This is guaranteed by its low worst-case time complexity and memory cost both in the order of O(d), where d is the number of dimensions. Moreover, in order to achieve more sparsity in both the group level and the individual feature level, we successively extend our online system to efficiently solve a number of variants of sparse group lasso models. We also show that the online system is applicable to other group lasso models, such as the group lasso with overlap and graph lasso. Finally, we demonstrate the merits of our algorithm by experimenting with both synthetic and real-world datasets.",2010,
The spikeâ€andâ€slab lasso Cox model for survival prediction and associated genes detection,"Motivation: Largeâ€scale molecular profiling data have offered extraordinary opportunities to improve survival prediction of cancers and other diseases and to detect disease associated genes. However, there are considerable challenges in analyzing largeâ€scale molecular data. Results: We propose new Bayesian hierarchical Cox proportional hazards models, called the spikeâ€andâ€slab lasso Cox, for predicting survival outcomes and detecting associated genes. We also develop an efficient algorithm to fit the proposed models by incorporating Expectationâ€Maximization steps into the extremely fast cyclic coordinate descent algorithm. The performance of the proposed method is assessed via extensive simulations and compared with the lasso Cox regression. We demonstrate the proposed procedure on two cancer datasets with censored survival outcomes and thousands of molecular features. Our analyses suggest that the proposed procedure can generate powerful prognostic models for predicting cancer survival and can detect associated genes. Availability and implementation: The methods have been implemented in a freely available R package BhGLM (http://www.ssg.uab.edu/bhglm/). Contact: nyi@uab.edu Supplementary information: Supplementary data are available at Bioinformatics online.",2017,Bioinformatics
