title,abstract,year,journal
P.1. Supraventricular Arrhythmias,"Objectives We report the first clinical experiences with the CARTO-Merge (Biosense-Webster, Diamond Bar, CA, USA) combined with intracardiac ultrasound (ICE) (Acuson, Mountain View, CA, USA) both used for navigation and catheter ablation of atrial fibrillation (AF).

Methods 18 patients (15 men, 61Â±10 years) underwent pulmonary vein antrum isolation for symptomatic, drug-resistant AF using Lasso catheter, ICE and CARTO-Merge. The latter system integrated 3D CTA images of the left atrium and pulmonary veins with virtual CARTO maps. Firstly, 3-4 points (Landmarks) were registered on CTA scan according to the real-time position on the electroanatomical map, than 20-40 surface points of the CARTO map were added to finish the registration of the CT scan. Subsequently, the 3D CT anatomical map was used for catheter navigation. Correlation between this reconstruction, ICE and fluoroscopy was documented. Accuracy of the system was evaluated by the software statistical analysis.

Results The mean surface inaccuracy was: 2.1Â±1.6 mm and the mean Landmarks inaccuracy was 8.9Â±3.0 mm, which reaches the recommended range.

Conclusion This novel system appears to have a reliable correlation between CTA and real-time CARTO maps.",2005,Europace
Thalassocracies in Bronze Age eastern Mediterranean trade: Making and breaking a myth,"Abstract Interpretations of economic preâ€eminence, ethnicity and directionality in Bronze Age eastern Mediterranean trade â€ e.g. Minoan or Canaanite thalassocracies, Egyptian supremacy â€ were formulated earlier in the twentieth century and remain intact despite accumulating evidence against such unilateral explanations. This paper examines critically such approaches, documents the existence of alternative trade mechanisms (local control, freelance trade, gift exchange) and presents another perspective intended to advance understanding of Mediterranean Bronze Age political and economic processes.",1993,World Archaeology
One-step estimator paths for concave regularization,"ABSTRACTThe statistics literature of the past 15 years has established many favorable properties for sparse diminishing-bias regularization: techniques that can roughly be understood as providing estimation under penalty functions spanning the range of concavity between l0 and l1 norms. However, lasso l1-regularized estimation remains the standard tool for industrial Big Data applications because of its minimal computational cost and the presence of easy-to-apply rules for penalty selection. In response, this article proposes a simple new algorithm framework that requires no more computation than a lasso path: the path of one-step estimators (POSE) does l1 penalized regression estimation on a grid of decreasing penalties, but adapts coefficient-specific weights to decrease as a function of the coefficient estimated in the previous path step. This provides sparse diminishing-bias regularization at no extra cost over the fastest lasso algorithms. Moreover, our gamma lasso implementation of POSE is accompani...",2013,Journal of Computational and Graphical Statistics
Growth of Meningopneumonitis Virus in the Chick Embryo.,"A number of reports have been published concerning the infectivity of meningopneumonitis virus in which the number of virus particles per infectious unit has been determined (Crocker, 1954; Manire and Smith, 1959; Manire and Galasso, 1959). The results have varied somewhat according to the source and treatment of the virus and the techniques used to measure infectivity, with values ranging from approximately 10 to 1,000 particles per yolk sac LD,0 being reported. The rate of growth of this virus has also been the subject of various studies. Weiss (1949) reported that the initial growth cycle was about 48 hr. Sigel, Girardi, and Allen (1951) reported similar findings, with new virus appearing in the allantoic fluid of inoculated embryos after 48 hr incubation, and an increase in infectivity titer occurring within the membranes after 24 hr. Virus titration in these studies, however, was based on infectivity tests, and the actual number of virus particles produced was not determined. The growth of various members of the psittacosis-lymphogranuloma venereum group has been reviewed in detail by Weiss (1955) and Wenner (1958). The experiments reported here were initiated to solve a practical problem of obtaining maximal yields of virus for use in antigen studies. Growth curves were determined by counting virus particles either free in egg fluids or in egg tissues, and this technique was used to study rates of virus growth in allantoic membranes and yolk sacs.",1961,Journal of bacteriology
"ModÃ¨les de mÃ©lange pour la rÃ©gression en grande dimension, application aux donnÃ©es fonctionnelles","Les modeles de melange pour la regression sont utilises pour modeliser la relation entre la reponse et les predicteurs, pour des donnees issues de differentes sous-populations. Dans cette these, on etudie des predicteurs de grande dimension et une reponse de grande dimension. Tout dâ€™abord, on obtient une inegalite oracle l1 satisfaite par lâ€™estimateur du Lasso. On sâ€™interesse a cet estimateur pour ses proprietes de regularisation l1. On propose aussi deux procedures pour pallier ce probleme de classification en grande dimension. La premiere procedure utilise lâ€™estimateur du maximum de vraisemblance pour estimer la densite conditionnelle inconnue, en se restreignant aux variables actives selectionnees par un estimateur de type Lasso. La seconde procedure considere la selection de variables et la reduction de rang pour diminuer la dimension. Pour chaque procedure, on obtient une inegalite oracle, qui explicite la penalite necessaire pour selectionner un modele proche de lâ€™oracle. On etend ces procedures au cas des donnees fonctionnelles, ou les predicteurs et la reponse peuvent etre des fonctions. Dans ce but, on utilise une approche par ondelettes. Pour chaque procedure, on fournit des algorithmes, et on applique et evalue nos methodes sur des simulations et des donnees reelles. En particulier, on illustre la premiere methode par des donnees de consommation electrique.",2015,
Benchmarking bacterial genome-wide association study methods using simulated genomes and phenotypes.,"Genome-wide association studies (GWASs) have the potential to reveal the genetics of microbial phenotypes such as antibiotic resistance and virulence. Capitalizing on the growing wealth of bacterial sequence data, microbial GWAS methods aim to identify causal genetic variants while ignoring spurious associations. Bacteria reproduce clonally, leading to strong population structure and genome-wide linkage, making it challenging to separate true 'hits' (i.e. mutations that cause a phenotype) from non-causal linked mutations. GWAS methods attempt to correct for population structure in different ways, but their performance has not yet been systematically and comprehensively evaluated under a range of evolutionary scenarios. Here, we developed a bacterial GWAS simulator (BacGWASim) to generate bacterial genomes with varying rates of mutation, recombination and other evolutionary parameters, along with a subset of causal mutations underlying a phenotype of interest. We assessed the performance (recall and precision) of three widely used single-locus GWAS approaches (cluster-based, dimensionality-reduction and linear mixed models, implemented in plink, pyseer and gemma) and one relatively new multi-locus model implemented in pyseer, across a range of simulated sample sizes, recombination rates and causal mutation effect sizes. As expected, all methods performed better with larger sample sizes and effect sizes. The performance of clustering and dimensionality reduction approaches to correct for population structure were considerably variable according to the choice of parameters. Notably, the multi-locus elastic net (lasso) approach was consistently amongst the highest-performing methods, and had the highest power in detecting causal variants with both low and high effect sizes. Most methods reached the level of good performance (recall >0.75) for identifying causal mutations of strong effect size [log odds ratio (OR) â‰¥2] with a sample size of 2000 genomes. However, only elastic nets reached the level of reasonable performance (recall=0.35) for detecting markers with weaker effects (log OR ~1) in smaller samples. Elastic nets also showed superior precision and recall in controlling for genome-wide linkage, relative to single-locus models. However, all methods performed relatively poorly on highly clonal (low-recombining) genomes, suggesting room for improvement in method development. These findings show the potential for multi-locus models to improve bacterial GWAS performance. BacGWASim code and simulated data are publicly available to enable further comparisons and benchmarking of new methods.",2020,Microbial genomics
Definition of a novel vascular invasion-associated multi-gene signature for predicting survival in patients with hepatocellular carcinoma,"The aim of the present study was to identify a vascular invasion-associated gene signature for predicting prognosis in patients with hepatocellular carcinoma (HCC). Using RNA-sequencing data of 292 HCC samples from The Cancer Genome Atlas (TCGA), the present study screened differentially expressed genes (DEGs) between patients with and without vascular invasion. Feature genes were selected from the DEGs by support vector machine (SVM)-based recursive feature elimination (RFE-SVM) algorithm to build a classifier. A multi-gene signature was selected by L1 penalized (LASSO) Cox proportional hazards (PH) regression model from the feature genes selected by the RFE-SVM to develop a prognostic scoring model. TCGA set was defined as the training set and was divided by the gene signature into a high-risk group and a low-risk group. Involvement of the DEGs between the two risk groups in pathways was also investigated. The presence and absence of vascular invasion between patients of training set was 175 DEGs. A classification model of 42 genes performed well in differentiating patients with and without vascular invasion on the training set and the validation set. A 14-gene prognostic model was built that could divide the training set or the validation set into two risk groups with significantly different survival outcomes. A total of 762 DEGs in the two risk groups of the training set were revealed to be significantly associated with a number of signaling pathways. The present study provided a 42-gene classifier for predicting vascular invasion, and identified a vascular invasion-associated 14-gene signature for predicting prognosis in patients with HCC. Several genes and pathways in HCC development are characterized and may be potential therapeutic targets for this type of cancer.",2020,Oncology Letters
Nationales Programm fÃ¼r Versorgungs-Leitlinien bei der BundesÃ¤rztekammer - Methoden-Report,"ABSTRACT The National Programme for DiseaseManagement Guidelines underthe Auspices of the German MedicalAssociation â€“ AMethod ReportIn March 2002, the German Medical Association established a National Pro-gramme for Disease Management Gui-delines (DMG). This programme focus-ses on the development and implementa-tion of consented key recommendationsof German guidelines and evidence-based treatment recommendations forspecific prioritised problems of healthcare issued by various organisations.Among other things, the aim is to ensure(1) that guidelines within a frameworkof structured care should not assume thecharacter of directives; (2) that the evi-dence-based principles for structured ca-re programmes be both scientifically ac-counted for and practicable and considerguidelines that have already proved towork; (3) that a consensus be obtainedbetween the institutions of the medicalself-governing bodies, the Associationof the Scientific Medical Societies inGermany (AWMF) and the relevant me-dical societies concerning the identifica-tion, updating and implementation of thekey topics of structured care program-mes; (4) that the outcomes of the Ger-man Guideline Clearinghouse be takeninto consideration. The methodological foundations of thisprogramme for disease managementguidelines are outlined in the followingmethod report.Key Words: Guideline, Disease Ma-nagement, Evidence based Medicine,Germany, Health Plans",2002,
Variable selection in a flexible parametric mixture cure model with intervalâ€censored data,"In standard survival analysis, it is generally assumed that every individual will experience someday the event of interest. However, this is not always the case, as some individuals may not be susceptible to this event. Also, in medical studies, it is frequent that patients come to scheduled interviews and that the time to the event is only known to occur between two visits. That is, the data are interval-censored with a cure fraction. Variable selection in such a setting is of outstanding interest. Covariates impacting the survival are not necessarily the same as those impacting the probability to experience the event. The objective of this paper is to develop a parametric but flexible statistical model to analyze data that are interval-censored and include a fraction of cured individuals when the number of potential covariates may be large. We use the parametric mixture cure model with an accelerated failure time regression model for the survival, along with the extended generalized gamma for the error term. To overcome the issue of non-stable and non-continuous variable selection procedures, we extend the adaptive LASSO to our model. By means of simulation studies, we show good performance of our method and discuss the behavior of estimates with varying cure and censoring proportion. Lastly, our proposed method is illustrated with a real dataset studying the time until conversion to mild cognitive impairment, a possible precursor of Alzheimer's disease.",2016,Statistics in Medicine
Democratization in Eastern Europe: Domestic and International Perspectives,"Introduction, Geoffrey Pridham and Tatu Vanhanen, Part One: Political Change in Historical and Structural Perspective 1. Democractic transitions in theory and practice: Southern European lessons for eastern Europe, Geoffrey Pridham 2. Groups, parties and political change in eastern Europe from 1977, Michael Waller 3. Predicting and explaining democratization in eastern Europe, Tatu Vanhanen and Richard Kimber Part Two: Emerging Party Systems and Institutions 4. Building party systems after the dictatorship: the east European cases in a comparative perspective, Maurizio Cotta 5. The founding electoral systems in Eastern Europe, 1989-1991, Kimmo Kuusela, 6. The emergence of multi-party systems in east-central Europe: a comparative analysis, Paul Lewis, Bill Lomax and Gordon Wightman^M, Part Three: The External Dimension 7. The Soviet Union and eastern Europe, 1988-89: interactions between domestic change and foreign policy, Tomas Niklasson 8. Democratization in eastern Europe: the external dimension, Adrian Hyde-Price Conclusion Geoffrey Pridham and Tatu Vanhanen",1994,
Tail behavior of dependent V-statistics and its applications,"We establish exponential inequalities and Cramer-type moderate deviation theorems for a class of V-statistics under strong mixing conditions. Our theory is developed via kernel expansion based on random Fourier features. This type of expansion is new and useful for handling many notorious classes of kernels. While the developed theory has a number of applications, we apply it to lasso-type semiparametric regression estimation and high-dimensional multiple hypothesis testing.",2019,arXiv: Statistics Theory
The development of a practical and uncomplicated predictive equation to determine liver volume from simple linear ultrasound measurements of the liver,"This study sought to develop a practical and uncomplicated predictive equation that could accurately calculate liver volumes, using multiple simple linear ultrasound measurements combined with measurements of body size. Penalized (lasso) regression was used to develop a new model and compare it to the ultrasonic linear measurements currently used clinically. A Blandâ€“Altman analysis showed that the large limits of agreement of the new model render it too inaccurate to be of clinical use for estimating liver volume per se, but it holds value in tracking disease progress or response to treatment over time in individuals, and is certainly substantially better as an indicator of overall liver size than the ultrasonic linear measurements currently being used clinically.",2016,Radiography
"Bayesian LASSO, Scale Space and Decision Making in Association Genetics","BACKGROUND
LASSO is a penalized regression method that facilitates model fitting in situations where there are as many, or even more explanatory variables than observations, and only a few variables are relevant in explaining the data. We focus on the Bayesian version of LASSO and consider four problems that need special attention: (i) controlling false positives, (ii) multiple comparisons, (iii) collinearity among explanatory variables, and (iv) the choice of the tuning parameter that controls the amount of shrinkage and the sparsity of the estimates. The particular application considered is association genetics, where LASSO regression can be used to find links between chromosome locations and phenotypic traits in a biological organism. However, the proposed techniques are relevant also in other contexts where LASSO is used for variable selection.


RESULTS
We separate the true associations from false positives using the posterior distribution of the effects (regression coefficients) provided by Bayesian LASSO. We propose to solve the multiple comparisons problem by using simultaneous inference based on the joint posterior distribution of the effects. Bayesian LASSO also tends to distribute an effect among collinear variables, making detection of an association difficult. We propose to solve this problem by considering not only individual effects but also their functionals (i.e. sums and differences). Finally, whereas in Bayesian LASSO the tuning parameter is often regarded as a random variable, we adopt a scale space view and consider a whole range of fixed tuning parameters, instead. The effect estimates and the associated inference are considered for all tuning parameters in the selected range and the results are visualized with color maps that provide useful insights into data and the association problem considered. The methods are illustrated using two sets of artificial data and one real data set, all representing typical settings in association genetics.",2015,PLoS ONE
Feature Selection and Classification Reveal Key lncRNAs for Multiple Cancers,"Long noncoding RNA (lncRNA) plays key roles in tumorigenesis. Misexpression of lncRNA can lead to changes in expression profiles of various target genes, which are involved in cancer initiation and progression. So, identifying key lncRNAs for a cancer would help develop the cancer therapy. Usually, to identify key lncRNAs for a cancer, expression profiles of lncRNAs for normal and cancer samples are required. But, this kind of data are not available for all cancers. In the present study, a computational framework is developed to identify cancer specific key lncRNAs using the lncRNA expression of cancer patients only. The framework consists of two state-of-the-art feature selection techniques - Recursive Feature Elimination (RFE) and Least Absolute Shrinkage and Selection Operator (LASSO); and five machine learning models - Naive Bayes, K-Nearest Neighbor, Random Forest, Support Vector Machine, and Deep Neural Network. For experiment, expression values of lncRNAs for 8 cancers - BLCA, CESC, COAD, HNSC, KIRP, LGG, LIHC, and LUAD - from TCGA are used. The combined dataset consists of 3,656 patients with expression values of 12,309 lncRNAs. Important features or key lncRNAs are identified by using feature selection algorithms RFE and LASSO. Capability of these key lncRNAs in classifying 8 different cancers is checked by the performance of five classification models. This study identified 37 key lncRNAs that can classify 8 different cancer types with an accuracy ranging from 94% to 97%. Finally, survival analysis supports that the discovered key lncRNAs are capable of differentiating between high-risk and low-risk patients.",2019,2019 IEEE International Conference on Bioinformatics and Biomedicine (BIBM)
The Sparse Matrix Transform for Covariance Estimation and Analysis of High Dimensional Signals,"Covariance estimation for high dimensional signals is a classically difficult problem in statistical signal analysis and machine learning. In this paper, we propose a maximum likelihood (ML) approach to covariance estimation, which employs a novel non-linear sparsity constraint. More specifically, the covariance is constrained to have an eigen decomposition which can be represented as a sparse matrix transform (SMT). The SMT is formed by a product of pairwise coordinate rotations known as Givens rotations. Using this framework, the covariance can be efficiently estimated using greedy optimization of the log-likelihood function, and the number of Givens rotations can be efficiently computed using a cross-validation procedure. The resulting estimator is generally positive definite and well-conditioned, even when the sample size is limited. Experiments on a combination of simulated data, standard hyperspectral data, and face image sets show that the SMT-based covariance estimates are consistently more accurate than both traditional shrinkage estimates and recently proposed graphical lasso estimates for a variety of different classes and sample sizes. An important property of the new covariance estimate is that it naturally yields a fast implementation of the estimated eigen-transformation using the SMT representation. In fact, the SMT can be viewed as a generalization of the classical fast Fourier transform (FFT) in that it uses â€œbutterfliesâ€ to represent an orthonormal transform. However, unlike the FFT, the SMT can be used for fast eigen-signal analysis of general non-stationary signals.",2011,IEEE Transactions on Image Processing
"L'Ã©thique, ou comment s'orienter dans l'existence","The project of our thesis is to demonstrate certain absolutely valid ethical principles which would enable every man to orient himself in the existence and every community to organise itself in the most just and egalitarian manner possible. We accomplish this demonstration by grounding it in the factual ontology as developed by Quentin Meillassoux. More precisely, we ground the ethical principles in his demonstration of the absolute necessity of contingency from which we derive itâ€™s ethical implications whose absolute validity is thereby also demonstrated.The demonstration of the absolute ethical principles and their application to the empirical facts of the existing world make it possible to determine clearly the just rules that should be respected by every community in the existing world.The determination of these rules brings us to the conclusion that the most just form of society in our world would be a world-wide communist state whose rules of production and distribution of goods would be very similar to those that governed the communist states of the 20th century. We show that there are some essential differences between these two forms of communist states among which especially the following one : the fundamental principles of the organisation of a communist state are now for the first time clearly demonstrated and thereby comprehensible to everyone. Consequently, the legitimisation of these (communist) principles no longer needs any blind faith in the figure of the Chief or that of the Party which were supposed to be above our clear comprehension in the communist states of the 20th century.",2016,
On the linear convergence of the alternating direction method of multipliers,"We analyze the convergence rate of the alternating direction method of multipliers (ADMM) for minimizing the sum of two or more nonsmooth convex separable functions subject to linear constraints. Previous analysis of the ADMM typically assumes that the objective function is the sum of only two convex functions defined on two separable blocks of variables even though the algorithm works well in numerical experiments for three or more blocks. Moreover, there has been no rate of convergence analysis for the ADMM without strong convexity in the objective function. In this paper we establish the global R-linear convergence of the ADMM for minimizing the sum of any number of convex separable functions, assuming that a certain error bound condition holds true and the dual stepsize is sufficiently small. Such an error bound condition is satisfied for example when the feasible set is a compact polyhedron and the objective function consists of a smooth strictly convex function composed with a linear mapping, and a nonsmooth $$\ell _1$$â„“1 regularizer. This result implies the linear convergence of the ADMM for contemporary applications such as LASSO without assuming strong convexity of the objective function.",2017,Mathematical Programming
