title,abstract,year,journal
A parameter-free MAP image reconstruction algorithm for impulse-based UWB ground penetrating radar,"In this paper, we propose a parameter-free image reconstruction algorithm that is based on the maximum a posteriori (MAP) estimation method and so called ""integrate-out"" approach for determining the prior distribution. The resulting objective function is minimized using the majorize-minimize optimization technique. The proposed algorithm avoids the computational burden associated with using cross-validation methods for choosing the penalty parameter in the popular least absolute shrinkage and selector operator (LASSO) method. We tested the algorithm on synthetic data obtained from the U.S Army Research Laboratory (ARL) in Adelphi, MD. As compared to the image reconstructed using the delay-and-sum algorithm, the reconstructed images is more sparse, with suppressed side lobes and background noise.",2015,2015 IEEE Global Conference on Signal and Information Processing (GlobalSIP)
B-05 PrÃ©vention des risques dâ€™exposition aux infections des praticiens de santÃ© au Burkina Faso : Ã©tude Ã  propos de 200 agents de santÃ©,"Methode Etude transversale descriptive sur lâ€™incidence des infections au sein des agents de sante a Ouagadougou et dans deux autres villes du pays a savoir Bobo-Dioulasso et Ouahigouya. Resultats Lâ€™Ã¢ge moyen des agents etait de 33,6 Â± 6,6 ans avec des extremes de 23 ans et 58 ans avec 83 (41,5 %) femmes et 117 (58,5 %) hommes, experience professionnelle en moyenne de 6,7 ans, majoritairement infirmiers (45,5 %). 181 agents de sante (93,3 %) etaient regulierement en contact avec le sang ou des liquides biologiques, realisant dans 92,7 % (165 agents) des cas des actes invasifs reguliers. 96 agents de sante portait toujours des gants lors des prelevements veineux. 141 agents de sante (71,60 %) nâ€™avaient jamais ete formes sur les AES. 59,5 % nâ€™etait pas vaccines contre le virus de lâ€™hepatite B. 92 (47,2 %) ont ete victimes dâ€™un AES, en moyenne 1 fois ces 6 derniers mois. 56,8 % des victimes dâ€™AES avait une experience professionnelle inferieure a 5 ans. Les agents de plus de 40 ans etaient moins victime dâ€™AES qui etaient plus frequents chez les agents entre 30 et 39 ans. Lâ€™incidence des AES etait de 0,92 AES/agent/an. Le taux de piqure en cas de gestes invasifs etait estime a 47-57/100 000 gestes. La majorite des agents (58,4 %) nâ€™avait pas consulte un medecin apres lâ€™accident. La plupart des services (63,3 %) disposaient dâ€™un circuit permettant une prise en charge des accidents. Le traitement dans ces services etait facilement disponible en urgence pour 90 agents. Concernant le VIH, la plupart des agents ne savait pas estimer le risque apres piqure avec une aiguille souillee (85 agents). 21 % des agents estimait que lâ€™identification des prelevements des patients seropositifs (par une etiquette rouge) etait une mesure de prevention des AES.",2008,Medecine Et Maladies Infectieuses
Controlling false discoveries in Bayesian gene networks with lasso regression p-values,"Motivation Bayesian networks can represent directed gene regulations and therefore are favored over co-expression networks. However, hardly any Bayesian network study concerns the false discovery control (FDC) of network edges, leading to low accuracies due to systematic biases from inconsistent false discovery levels in the same study. Results We design four empirical tests to examine the FDC of Bayesian networks from three p-value based lasso regression variable selections â€” two existing and one we originate. Our method, lassopv, computes p-values for the critical regularization strength at which a predictor starts to contribute to lasso regression. Using null and Geuvadis datasets, we find that lassopv obtains optimal FDC in Bayesian gene networks, whilst existing methods have defective p-values. The FDC concept and tests extend to most network inference scenarios and will guide the design and improvement of new and existing methods. Our novel variable selection method with lasso regression also allows FDC on other datasets and questions, even beyond network inference and computational biology. Availability Lassopv is implemented in R and freely available at https://github.com/lingfeiwang/lassopv and https://cran.r-project.org/package=lassopv. Contact Lingfei.Wang@roslin.ed.ac.uk Supplementary information Supplementary data are available at Bioinformatics online.",2017,bioRxiv
"Knowledge, Attitudes and Practices of Heath Traditional Practitioners (TP) Deal with Viral Hepatitis in Bobo-Dioulasso in Burkina Faso","Viral hepatitis is a major public health problem worldwide and in Burkina Faso. Traditional healers are widely involved in its therapeutic management. The aim of our study was to investigate the knowledge attitudes and practices of traditional healers on viral hepatitis. This is a descriptive cross-acted study of February the 1st to April the 30th, 2015 with 100 traditional practitioners affiliated to the two associations of traditional practitioners in Bobo Dioulasso. The knowledge on viral hepatitis appeared generally unsufficient in 95%. We recorded a good level of knowledge on the definition in 57% of viral etiology in 8.8%, on the kinds of viral hepatitis in 3.5%. The main routes of contamination pathways namely sexual and blood were known to 44.4% and 11.1% respectively. The mother-child transmission was known only 5.5%. Regarding the clinical, jaundice and fever were known only to 14,03% and 3.5% respectively. Vaccination was only known to only 26.4%. Literacy has been associated with a good overall knowledge of viral hepatitis (p=0.01) as opposed to ancienty in practice (0.16). The plants are central to the therapeutic arsenal for 91.5% of TP. Most cited were Chrysantheliumamericana, Combretummicranthum, Cochlespermumtinctorium, Anogeissusleiocarpus, Terminaliamacropter. The leaves were the most used (62.5%). The form of the most common presentation was decoction (82.6%). The route of administration the most recommended was oral (91.3). Medical Analyses were the main reason for reference to modern medicine (62.5%). This study demonstrated a knowledge of TP deficiency on viral hepatitis. The knowledge was associated with literacy. The plants dominate in the armamentarium of the TP, some found in our study should be the subject of pharmacological studies.",2016,
A cooling arrangement for a power supply of a generator-motor for operating a vehicle,"Kuhlanordnung fur eine Spannungsversorgung eines Generatormotors zum Betreiben eines Fahrzeugs, wobei die Spannungsversorgung ein Gehause (70) aufweist, in dem ein Batteriegehause (20), das Batterien (5) enthalt, ein Wechselrichter (7) und ein DC/DC-Wandler (8) angeordnet sind, wobei das Gehause (70) mit einem Einlasskanal (10), der eine Lufteinlassoffnung (11) aufweist, und einem Auslasskanal (40), der eine Luftausslassoffnung (41) aufweist, stromungstechnisch verbunden ist, und wobei mittels eines Ventilators (60) eine Luftstromung durch die Kanale (10, 40) und das Gehause (70) erzeugt wird, wobei im Einlasskanal (10) ein Ventil (13) angeordnet ist, das durch die Luftstromung betatigt wird, so dass wahrend des Betriebs des Ventilators (60) Luft in dem Einlasskanal (10) stromt, wobei das Ventil (13) aus einem elastischen Material besteht oder um eine Drehachse drehbar angeordnet ist, und wobei die Luft dem Gehause (70) von oben zugefuhrt wird, das Batteriegehause (20) von oben nach unten durchstromt, um die Batterien...",2002,
The prediction of academic achievement of girl students of high school based on coping strategies and self-regulation in district 14,"The present study aimed to determine the relationship between coping strategies and self-regulation with academic achievement of girl students of high school in district 14 of Tehran in academic year 2012-2013. The study method is correlationalassociational. Based on scientific principles, 300 people were selected as sample size and they were determined by Morgan random sampling method. For data collection, two measures were used: a) Coping strategies survey of Endler , Parker (1990) with 48 questions, and five items in three components (task-oriented, emotion-oriented and avoidance-oriented coping strategies) and b) self-regulation questionnaire (Pintrich and Digort, 1990) with 26 questions and 5 items and three components (cognitive, metacognition and resources management). Results: The results of the study showed that there was a significant association between coping strategies and academic achievement of girl high school students. Among coping strategies subscales, task-oriented style subscale had more impact on academic achievement of girl high school students compared to other subscales. There is a significant association between self-regulation and academic achievement of girl high school students and among subscales of self-regulation, cognition subscales compared to other subscales of self-regulation had more impact on academic achievement of girl high school students of district 14 of Tehran city.",2014,
Application Researches on Lasson Steel Sheet Pile Based on Foundation Pit Support Close to Railway Bridge,"As a lightweight, fast, airtight, flexible foundation pit supporting structure, lasson steel sheet pile has obvious advantages of short-cycle and low-cost during the construction of double track railway abutment. However, the influence of insertion and extraction of steel sheet pile to original lines is also very big. Therefore, timely backfill grouting, settlement displacement observation and propermaintenance are needed.",2011,Applied Mechanics and Materials
Double Ã©pidÃ©mie de rougeole et de mÃ©ningite Ã  Bobo-Dioulasso (B.F.) au 1er semestre 1996 : donnÃ©es hospitaliÃ¨res pÃ©diatriques,"Resume Au cours du 1er semestre 1996, une double epidemie de rougeole et de meningite cerebro-spinale a eclate au Burkina Faso :. 528 cas de rougeoles graves et 241 meningites purulentes ont ete hospitalisees entre le 1er janvier et le 30 juin dans le Service de Pediatrie du Centre Hospitalier National Souro Sanou (CHNSS) de Bobo-Dioulasso. Les pics des deux epidemies ont eu lieu au mois de mars, mois le plus chaud et le plus sec de l'annee. Cent trente deux enfants sont decedes de rougeole (28,3% de letalite) en rapport avec les complications broncho-pulmonaires, la malnutrition, l'hyperthermie majeure et la deshydratation. 20% des rougeoles ont ete admises a la phase de desquamation et 82% des deces ont eu licu au cours des 72 premieres heures, traduisant a la fois la gravite des tableaux cliniques et le retard a la prise en charge. La rougeole demeure une affection du jeune enfant : 73,6% des patients avaient moins de 4 ans. Une vaccination ou une revaccination a l'Ã¢ge scolaire ne parait pas justifiee. Parmi les enfants hospitalises pour meningites, 54 enfants sont decedes sur les 232 dont le statut a la sortie etait connu, soit une letalite de 23,3%. Plus d'un tiers des meningites purulentes (36,6%) etaient dues au meningocoque. Nous n'avons note que 2 cas de co-infection rougeole-meningite a meningocoque. Il n' y a donc pas de correlation entre les deux epidemies. Un programme de vaccination contre ces deux affections doit etre regulierement mis en oeuvre. Des mesures simples de prevention des complications doivent etre diffusees aussi bien dans les structures sanitaires que dans la communaute, pour reduire la mortalite.",1997,Medecine Et Maladies Infectieuses
Homotopy Parametric Simplex Method for Sparse Learning,"High dimensional sparse learning has imposed a great computational challenge to large scale data analysis. In this paper, we are interested in a broad class of sparse learning approaches formulated as linear programs parametrized by a {\em regularization factor}, and solve them by the parametric simplex method (PSM). Our parametric simplex method offers significant advantages over other competing methods: (1) PSM naturally obtains the complete solution path for all values of the regularization parameter; (2) PSM provides a high precision dual certificate stopping criterion; (3) PSM yields sparse solutions through very few iterations, and the solution sparsity significantly reduces the computational cost per iteration. Particularly, we demonstrate the superiority of PSM over various sparse learning approaches, including Dantzig selector for sparse linear regression, LAD-Lasso for sparse robust linear regression, CLIME for sparse precision matrix estimation, sparse differential network estimation, and sparse Linear Programming Discriminant (LPD) analysis. We then provide sufficient conditions under which PSM always outputs sparse solutions such that its computational performance can be significantly boosted. Thorough numerical experiments are provided to demonstrate the outstanding performance of the PSM method.",2017,ArXiv
Vacations and Thalassotherapy,"To the Editor:â€” The special article inThe JournalApril 15 entitled ""Thalassotherapy"" has come to my attention. It may be that the scientific material presented in this article is valid and correct, but it should be pointed out that any effort to evaluate the value of a vacation in any place must include some consideration of who is having the vacation, with whom he is having it, why he needs it and what he does while he is on it. The authors of this article must be aware of the fact that there are some individuals who live in the region the article is written about and are continually exposed to the air, water and sun you mention, and that in spite of these things these individuals find it necessary to take vacations elsewhere. There are some individuals for whom a vacation at the seashore is undoubtedly injurious since,",1944,JAMA
Slope meets Lasso: improved oracle bounds and optimality,"We show that two polynomial time methods, a Lasso estimator with adaptively chosen tuning parameter and a Slope estimator, adaptively achieve the exact minimax prediction and $\ell_2$ estimation rate $(s/n)\log (p/s)$ in high-dimensional linear regression on the class of $s$-sparse target vectors in $\mathbb R^p$. This is done under the Restricted Eigenvalue (RE) condition for the Lasso and under a slightly more constraining assumption on the design for the Slope. The main results have the form of sharp oracle inequalities accounting for the model misspecification error. The minimax optimal bounds are also obtained for the $\ell_q$ estimation errors with $1\le q\le 2$ when the model is well-specified. The results are non-asymptotic, and hold both in probability and in expectation. The assumptions that we impose on the design are satisfied with high probability for a large class of random matrices with independent and possibly anisotropically distributed rows. We give a comparative analysis of conditions, under which oracle bounds for the Lasso and Slope estimators can be obtained. In particular, we show that several known conditions, such as the RE condition and the sparse eigenvalue condition are equivalent if the $\ell_2$-norms of regressors are uniformly bounded.",2016,arXiv: Statistics Theory
A model and regularization scheme for ultrasonic beamforming clutter reduction,"Acoustic clutter produced by off-axis and multipath scattering is known to cause image degradation, and in some cases these sources may be the prime determinants of in vivo image quality. We have previously shown some success addressing these sources of image degradation by modeling the aperture domain signal from different sources of clutter, and then decomposing aperture domain data using the modeled sources. Our previous model had some shortcomings including model mismatch and failure to recover B-Mode speckle statistics. These shortcomings are addressed here by developing a better model and by using a general regularization approach appropriate for the model and data. We present results with L1 (lasso), L2 (ridge), and L1/L2 combined (elastic-net) regularization methods. We call our new method aperture domain model image reconstruction (ADMIRE). Our results demonstrate that ADMIRE with L1 regularization, or weighted toward L1 in the case of elastic-net regularization, have improved image quality. L1 by itself works well, but additional improvements are seen with elastic-net regularization over the pure L1 constraint. On in vivo example cases, L1 regularization showed mean contrast improvements of 4.6 and 6.8 dB on fundamental and harmonic images, respectively. Elastic net regularization (Î± = 0.9) showed mean contrast improvements of 17.8 dB on fundamental images and 11.8 dB on harmonic images. We also demonstrate that in uncluttered Field II simulations the de-cluttering algorithm produces the same contrast, contrast-to-noise ratio, and speckle SNR as normal B-mode imaging, demonstrating that ADMIRE preserves typical image features.",2015,"IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control"
A Bayesian Markov-switching Model for Sparse Dynamic Network Estimation,"Inferring Dynamic Bayesian Networks (DBNs) from multivariate time series data is a key step towards the understanding of complex systems as it reveals important dependency relationship underlying such systems. Most of the traditional approaches assume a â€œstaticâ€ DBN. Yet in many relevant applications, such as those arising in biology and social sciences, the dependency structures may vary over time. In this paper, we introduce a sparse Markov-switching vector autoregressive model to capture the structural changes in the dependency relationships over time. Our approach accounts for such structural changes via a set of latent state variables, which are modeled by a discrete-time discretestate Markov process. Assuming that the underlying structures are sparse, we estimate the networks at each state through the hierarchical Bayesian group Lasso, so as to efficiently capture dependencies with lags greater than one time unit. For computation, we develop an efficient algorithm based on the Expectation-Maximization method. We demonstrate the strength of our approach through simulation studies and a real data set concerning climate change.",2012,
"Knowing, Counting, Being: Meillassoux, Heidegger, and the Possibility of Science","In his book After Finitude, Quentin Meillassoux criticizes post-Kantian philosophy for its inability to explain how science is able to describe a world without human beings. This article addresses that challenge through a consideration of Heideggerâ€™s thought and his thinking about science. It is argued that the disagreement between Meillassoux and Heidegger comes down to a question of first philosophy and the priority of logic or ontology in philosophy. Ultimately, Heideggerâ€™s emphasis on ontology in philosophy is superior in its ability to give a more comprehensive account of science and thinking about things themselves.",2014,The Journal of Speculative Philosophy
Regularized Pre-image Estimation for Kernel PCA De-noising,"The main challenge in de-noising by kernel Principal Component Analysis (PCA) is the mapping of de-noised feature space points back into input space, also referred to as â€œthe pre-image problemâ€. Since the feature space mapping is typically not bijective, pre-image estimation is inherently illposed. As a consequence the most widely used estimation schemes lack stability. A common way to stabilize such estimates is by augmenting the cost function by a suitable constraint on the solution values. For de-noising applications we here propose Tikhonov input space distance regularization as a stabilizer for pre-image estimation, or sparse reconstruction by Lasso regularization in cases where the main objective is to improve the visual simplicity. We perform extensive experiments on the USPS digit modeling problem to evaluate the stability of three widely used pre-image estimators. We show that the previous methods lack stability in the is non-linear regime, however, by applying our proposed input space distance regularizer the estimates are stabilized with a limited sacrifice in terms of de-noising efficiency. Furthermore, we show how sparse reconstruction can lead to improved visual quality of the estimated pre-image.",2011,Journal of Signal Processing Systems
Sparse Regression: Scalable algorithms and empirical performance,"In this paper, we review state-of-the-art methods for feature selection in statistics with an application-oriented eye. Indeed, sparsity is a valuable property and the profusion of research on the topic might have provided little guidance to practitioners. We demonstrate empirically how noise and correlation impact both the accuracy - the number of correct features selected - and the false detection - the number of incorrect features selected - for five methods: the cardinality-constrained formulation, its Boolean relaxation, $\ell_1$ regularization and two methods with non-convex penalties. A cogent feature selection method is expected to exhibit a two-fold convergence, namely the accuracy and false detection rate should converge to $1$ and $0$ respectively, as the sample size increases. As a result, proper method should recover all and nothing but true features. Empirically, the integer optimization formulation and its Boolean relaxation are the closest to exhibit this two properties consistently in various regimes of noise and correlation. In addition, apart from the discrete optimization approach which requires a substantial, yet often affordable, computational time, all methods terminate in times comparable with the \verb|glmnet| package for Lasso. We released code for methods that were not publicly implemented. Jointly considered, accuracy, false detection and computational time provide a comprehensive assessment of each feature selection method and shed light on alternatives to the Lasso-regularization which are not as popular in practice yet.",2019,arXiv: Methodology
Antibody labeling of the blue-sensitive cones in the retinae of teleost fishes,"Les caracteristiques des opsines visuelles peuvent etre determinees a l'aide d'anticorps specifiques polyclones ou monoclones. Au cours de cette etude, nous avons utilise un antiserum en presence d'une proteine conjuguee contenant une sequence terminale-N de l'opsine du pigment visuel sensible aux ondes courtes (SWS, sensible au bleu) du Poisson rouge (Carrasius auratus). L'antiserum reagissait en presence des retines de teleosteens peu apparentes, notamment le Poisson rouge, la Truite arc-en-ciel (Oncorhynchus mykiss) et la girelle Thalassoma bisasciatum. De l'ADN complementaire (ADNc) a ete synthetise a partir de l'ARN messager de la retine du Poisson rouge. Une sequence terminale-N de l'opsine SWS a ete amplifiee par la reaction en chaine des polymerases a partir de l'ADNc et eventuellement clonee en un vecteur d'expression. La proteine exprimee a ete purifiee par chromatographie d'affinite par chelation et utilisee pour immuniser des lapins blancs de Nouvelle-Zelande. Du serum immunise a ete recueilli et utilise au cours de tests immuno-histochimiques. Ces test ont revele que l'antiserum contient des anticorps specifiques a une opsine que l'on peut trouver dans les photorecepteurs en cones individuels du Poisson rouge, de la truite et de la girelle. Ces resultats confirment ceux d'etudes anterieures sur le Poisson rouge qui attribuaient la sensibilite aux longueurs d'onde courtes a des cones individuels et semblent indiquer que l'association entre la sensibilite aux ondes courtes et la presence de cones individuels est une caracteristique commune a plusieurs teleosteens. La production d'antiserums specifiques aux opsines SWS s'averera sans doute un outil precieux pour caracteriser l'expression des opsines dans la retine des teleosteens.",1999,Canadian Journal of Zoology
Non-Invasive Fuhrman Grading of Clear Cell Renal Cell Carcinoma Using Computed Tomography Radiomics Features and Machine Learning,"Purpose: To identify optimal classification methods for computed tomography (CT) radiomics-based preoperative prediction of clear cells renal cell carcinoma (ccRCC) grade. Methods and material: Seventy one ccRCC patients were included in the study. Three image preprocessing techniques (Laplacian of Gaussian, wavelet filter, and discretization of the intensity values) were applied on tumor volumes. In total, 2530 radiomics features (tumor shape and size, intensity statistics, and texture) were extracted from each segmented tumor volume. Univariate analysis was performed to assess the association of each feature with the histological condition. In the case of multivariate analysis, the following was implemented: three feature selection including the least absolute shrinkage and selection operator (LASSO), students t-test and minimum Redundancy Maximum Relevance (mRMR) algorithms. These selected features were then used to construct three classification models (SVM, random forest, and logistic regression) to discriminate the high from low-grade ccRCC at nephrectomy. Lastly, multivariate model performance was evaluated on the bootstrapped validation cohort using the area under receiver operating characteristic curve (AUC). Results: Univariate analysis demonstrated that among different image sets, 128 bin discretized images have statistically significant different (q-value < 0.05) texture parameters with a mean of AUC 0.74 (q-value < 0.05). The three ML-based classifier shows proficient discrimination of the high from low-grade ccRCC. The AUC was 0.78 in logistic regression, 0.62 in random forest, and 0.83 in SVM model, respectively. Conclusion: Radiomics features can be a useful and promising non-invasive method for preoperative evaluation of ccRCC Fuhrman grades. Key words: RCC, Radiomics, Machine Learning, Computed Tomography",2019,arXiv: Medical Physics
Positive definite estimators of large covariance matrices,"Using convex optimization, we construct a sparse estimator of the covariance matrix that is positive definite and performs well in high-dimensional settings. A lasso-type penalty is used to encourage sparsity and a logarithmic barrier function is used to enforce positive definiteness. Consistency and convergence rate bounds are established as both the number of variables and sample size diverge. An efficient computational algorithm is developed and the merits of the approach are illustrated with simulations and a speech signal classification example. Copyright 2012, Oxford University Press.",2012,Biometrika
