title,abstract,year,journal
AntiÌ‡k Cam Firinlari Ve Anadolu Ã–rnekleriÌ‡,"Glass must be molten in order to give the desired shape to glass, and the required heat must be maintained for a long period of time. Glassworkers seem to have not changed their pioneering designs of furnaces throughout the long period of time. The earliest glass furnace has been found at the Acana (Alalah) Mound in Hatay, Turkey (15th - 14th centuries BC), and a century after this, remnants of glass production has been found in Tel Amarna, Egypt. The glass production, which has a long tradition in Anatolia, continued during the Archaic and Classical periods, and reached to its peak during the Roman and Byzantine periods. In this study, the in-situ glass furnaces in some of the sites in Western Anatolia such as Ephesos, Allianoi, Metropolis, Tralleis, Tarsus, Nysa, Antiochia Ad Cragum will be presented. In addition to these, some of the sites which do not have evidence of furnaces but evidence for some kind of glass production (crucible, chunks, slag etc.) such as Sardis, Troia, Kaunos, Aphrodisias, Labraunda, Sagalassos, Side, Ayasuluk Hill (Basilica of St. Jean Excavations), Elaiussa Sebaste, Arykanda, Laodicea and Hierapolis will be discussed.",2018,
Birds in Texas Zoos,"As of 1 January 1996, of the 25 largest U.S. zoo bird collections (by species) listed by the American Zoo and Aquarium Association 0996), five were Texan. Two of these. San Antonio and Houston, are in the top ten. Collectively, roughly 600 species and subspecies of birds are held by the nearly 20 zoos, aquariums and wildlife parks in Texas. Since at least the 1940s, the San Antonio Zoological Gardens has been one of the world's great bird collections, at times exceeding 500 species and subspecies, and, in some years, being the second largest U.S. zoo bird collection, after the San Diego Zoo. On 1 January 1996, San Antonio ranked Number Five, after the San Diego Zoo and Wild Animal Park, the Bron,'< Zoo, and Cincinnati Zoo, with 1,014 specimens representing 219 taxa. San Antonio Zoo San Antonio Zoo is uniquely endowed with an artesian well supplying numerous canals and pools at a constant warm temperature. so that tropical fishes, such as tilapia, shark catfish, and plecostornus flourish yearround. It is only to he expected that there is a wonderful collection of aquatic birds, including such oddities as Horned Screamers, Straw-necked Ibis, and a Black-necked Stork tEpbtpptorhyncbus asiaticus). African White-hacked Ducks (7halassomis /. leuconotus) are the gems among 44 taxa of ducks, geese and swans. At the beginning of 1977, the two pairs, occupying their own canal-fed enclosure, were the only ones in any American public zoo. Of course the pair of Whooping Cranes stand out among the eight crane taxa, which also include one of the few proven breeding pairs of Hooded Cranes in captivity. Most zoos today display far fewer parrot species than they used to and it is rare to find more than a dozen or so taxa on display. San Antonio, however, holds more than 40 species. While it is, of course, exciting to see such rarities as Blue-throated (or Caninde), Red-fronted, and Buffon's Macaws, breeding Golden Conures, Red-tailed Black Cockatoos, and Long-hilled Corellas, it is also very satisfying to find serious exhibits of all three species of Polytelis, Senegal Parrots (with Jackson's Hornhills in the walkthrough Rift Valley Forest Aviary), Grey-cheeked Brotogeris, White-hellied Caique, and White-crowned Parrot (Pionus sentlis). Inside the beautiful Hixon Tropical Bird House can be found the last White-necked Picatbartes in the Western Hemisphere (hatched at San Antonio), the first Woodland Kingfishers (Halcyon senegalensis) to hreed in an American Zoo, Goldenheaded Quetzals, breeding Cinnamon Warbling Finches (Poospiza ornatai, Long-tailed and Lesser Green Broadhills. Golden-headed Manakins, Chinese Bamboo Partridges and many other species. Softbills exhibited out-of doors include breeding Lesser Birds of Paradise, a large flock of Yellowrumped Caciques (in the Amazonia walk-through exhibit), Malay Wreathed Hornhills, and Black-headed Gonoleks. The limitations of space do not allow me to more than mention such other San Antonio zoo species as African-White-backed Vultures, African Pygmy Falcons, full-winged Secretary Birds, Northern Helmeted and Razorbilled Curassows, Northern Greater Prairie Chickens (Attwater's are held off exhibit), Congo Peafowl, Malay Peacock and Bulwer's Wattled Pheasants, Masked Lapwings, and Salvin's Pigeons ( Columba oenopsreu: the same aviary with Andean Condors. Sea World of Texas Sea World Of Texas is located some distance from Downtown San Antonio. Though the acreage is. huge, the seventy or so species of birds are concentrated in several areas. A variety of waterfowl are kept with the colony of Lesser Flamingoes, one of the very few colonies to thus far reproduce in captivity. The rarely seen Argentine Ruddy Duck ( Oxyura vittata) shares a walkthrough aviary with Smew, Australian Bush Stone Curlew, Hammerkops, Scarlet Ibis, Kookaburras, and other species. The Penguin Encounter features large flocks of four species: Kings, Northern Gentoo, Rockhoppers, and Chinstraps. The Alcid exhibit in the...",1997,AFA Watchbird
Using data from an encounter sampler to model fish dispersal.,"A method to estimate speed of free-ranging fishes using a passive sampling device is described and illustrated with data from the Everglades, U.S.A. Catch per unit effort (CPUE) from minnow traps embedded in drift fences was treated as an encounter rate and used to estimate speed, when combined with an independent estimate of density obtained by use of throw traps that enclose 1 m(2) of marsh habitat. Underwater video was used to evaluate capture efficiency and species-specific bias of minnow traps and two sampling studies were used to estimate trap saturation and diel-movement patterns; these results were used to optimize sampling and derive correction factors to adjust species-specific encounter rates for bias and capture efficiency. Sailfin mollies Poecilia latipinna displayed a high frequency of escape from traps, whereas eastern mosquitofish Gambusia holbrooki were most likely to avoid a trap once they encountered it; dollar sunfish Lepomis marginatus were least likely to avoid the trap once they encountered it or to escape once they were captured. Length of sampling and time of day affected CPUE; fishes generally had a very low retention rate over a 24 h sample time and only the Everglades pygmy sunfish Elassoma evergladei were commonly captured at night. Dispersal speed of fishes in the Florida Everglades, U.S.A., was shown to vary seasonally and among species, ranging from 0Â· 05 to 0Â· 15 m s(-1) for small poeciliids and fundulids to 0Â· 1 to 1Â· 8 m s(-1) for L. marginatus. Speed was generally highest late in the wet season and lowest in the dry season, possibly tied to dispersal behaviours linked to finding and remaining in dry-season refuges. These speed estimates can be used to estimate the diffusive movement rate, which is commonly employed in spatial ecological models.",2011,Journal of fish biology
Day ahead electricity price forecast by NARX model with LASSO based features selection,"The availability of accurate day-ahead price forecasts is crucial to achieve an effective participation to electricity markets. Starting from available state of the art, we propose a forecast technique exploiting a nonlinear auto regressive model with exogenous input, including a feature selection mechanism based on the Least Absolute Shrinkage and Selection Operator (LASSO). The rationale behind such a choice is twofold. On the one hand, we aim to target potential increase of forecast accuracy by learning complex non-linear mappings. On the other hand, we want to increase the interpretability of the resulting model and minimize the effort needed to properly set up the forecaster. A framework such as the LASSO, capable to self-extract features from spot price multi-variate time series, might represent a very useful tool for industrial practitioners. Experiments have been performed on Italian market dataset, demonstrating that the proposed method can extract useful features and achieve robust performance. Moreover, we show how the proposed method can support interpretation of forecaster structure and it can reveal interesting correlations within the regression set.",2019,2019 IEEE 17th International Conference on Industrial Informatics (INDIN)
Compressed Sensing over $\ell_p$-balls: Minimax Mean Square Error,"We consider the compressed sensing problem, where the object $x_0 \in \bR^N$ is to be recovered from incomplete measurements $y = Ax_0 + z$; here the sensing matrix $A$ is an $n \times N$ random matrix with iid Gaussian entries and $n < N$. A popular method of sparsity-promoting reconstruction is $\ell^1$-penalized least-squares reconstruction (aka LASSO, Basis Pursuit). 
It is currently popular to consider the strict sparsity model, where the object $x_0$ is nonzero in only a small fraction of entries. In this paper, we instead consider the much more broadly applicable $\ell_p$-sparsity model, where $x_0$ is sparse in the sense of having $\ell_p$ norm bounded by $\xi \cdot N^{1/p}$ for some fixed $0 0$. 
We study an asymptotic regime in which $n$ and $N$ both tend to infinity with limiting ratio $n/N = \delta \in (0,1)$, both in the noisy ($z \neq 0$) and noiseless ($z=0$) cases. Under weak assumptions on $x_0$, we are able to precisely evaluate the worst-case asymptotic minimax mean-squared reconstruction error (AMSE) for $\ell^1$ penalized least-squares: min over penalization parameters, max over $\ell_p$-sparse objects $x_0$. We exhibit the asymptotically least-favorable object (hardest sparse signal to recover) and the maximin penalization. 
Our explicit formulas unexpectedly involve quantities appearing classically in statistical decision theory. Occurring in the present setting, they reflect a deeper connection between penalized $\ell^1$ minimization and scalar soft thresholding. This connection, which follows from earlier work of the authors and collaborators on the AMP iterative thresholding algorithm, is carefully explained. 
Our approach also gives precise results under weak-$\ell_p$ ball coefficient constraints, as we show here.",2011,arXiv: Information Theory
New Antenna Technology: Digital Wideband Small Antenna Systems,"""Digital Wideband Small Antenna Systems,"" a book by Joseph T. Merenda (with Introduction by Peter W. Hannan and Prologue - Henry L. Bachman and Alfred R. Lopez) is availabale as a free download at: http://www.arlassociates.net/Merenda.pdf/ .",2006,IEEE Antennas and Propagation Magazine
The socio-cultural challenge in public health interventions: the case of tuberculosis in India,"As per H. Graham, public health policies need to be reconï¬ -gured to improve population health and to address inequali-ties in the social distribution of health (Graham 2004). These reï¬‚ ections draw upon the fact that social determinants are central to programs and policies regarding prevention and control of diseases such as HIV/AIDS, malaria and tubercu-losis (TB). While there is ample literature demonstrating that social factors promote and/or undermine the health of women, men, families and populations, there is limited knowledge about the social processes underlying the unequal distribution of health among speciï¬ c populations, which in turn is at the root of persistent social disparities (Anderson 2000; Marmot 2000; Marmot 2005). The aim of these thoughts is to promote a better understanding, thereby a systematic account for how gender and other social processes operate in causing health inequalities in the case of TB management and control. While epidemiological evidence indicates that in low or mid-dle-income countries TB is more prevalent among men than women, studies show that this may be explained by gender differences in the social pattern of interactions (Eastwood & Hill 2004; Uplekar et al. 2001). In addition to differences in exposure and risk of infection, there is a difference in the pro-gression from infection to disease as well as in the tuberculo-sis notiï¬ cation rates in men and women (Holmes et al. 1998). Approximately three million women worldwide contract TB annually and it is estimated that TB accounts for nearly 17 million Disability Adjusted Life Years (DALY) for women with about 750 000 dying of TB every year (Vlassoff et al. 2000; WHO 2002). Not only may women have higher rates of progression from infection to disease and a higher case fatality in their early reproductive ages, but consequences of the lat-ter are felt at the household and community levels (Needham et al. 2001). As a disease of poverty, the social implications of TB are heightened among women living and working in resource poor areas, such as those found in urban slum settle-ments in Mumbai. Delays in seeking help that arise from gen-der disparities to access and entitlements to care have been demonstrated to play a signiï¬ cant role in Maharashtra (Vlas-soff et al. 2000; Vissandjee et al. 2002). Research in Kerala suggests that stigma has adversely affected participation in programs such as DOTS (Directly Observed Treatment with Short course regimen), resulting in poorer treatment outcomes (Balasubramanian et al. 2004; McMurray 2007). Social dis-crimination on the basis of TB disease status may result from various factors, such as perceived danger and contagiousness, as well as adverse judgments which may attribute the condi-tion to immoral behaviour and blame the victim for acquiring the disease. Social determinants of support and rejection in-ï¬‚ uence the ways that people in the general population without TB interact with people who are symptomatic (Narayanan et al. 2003). In Western India, sex with prostitutes and menstrua-ting women were perceived to be associated with the onset of TB, leading to increased stigma and cross-gender mistrust (Holmes et al. 1998; Uplekar et al. 2001; WHO 2006). Res-ponses to TB unveil the moral basis of risk and vulnerability to this disease, suggesting a causal web of interactions lin-king ethnicity, culture and gender as social determinants of health and patterns of socialization (Narayanan et al. 2003). In this regard, ï¬ ndings of a multi-country study indicated cri-tical links between the interests of TB control, gender studies, and the socio-cultural contexts of poverty, restricted access to needed resources, and interactions between illness and victi-mization (WHO 2006) .",2007,International Journal of Public Health
Exploration of the immune-related signature and immune infiltration analysis for breast ductal and lobular carcinoma.,"Background
In this study, we aimed to explore the tumour associated immune signature of breast cancer (BC) and conduct integrative analyses with immune infiltrates in BC.


Methods
We downloaded the transcriptome profiling and clinical data of BC from The Cancer Genome Atlas (TCGA) database. The list of immune-related signatures was from the Innate database. The limma package was utilized to conduct the normalization, and we screened the differential immune signatures in BC. A univariate Cox regression model and the LASSO method were used to find the hub prognostic immune genes. The TAIG risk model was calculated based on the multivariate Cox regression results, and a receiver operating characteristic (ROC) curve was generated to assess the predictive power of TAIG. Moreover, we also conducted a correlation analysis between TAIG and the clinical characteristics. Additionally, we utilized the METABRIC cohort as the validation data set. The TIMER database is a comprehensive resource for performing systematic analyses of immune infiltrates across various malignancies. We evaluated the associations of immune signatures with several immune cells based on TIMER. Furthermore, we used the CIBERSORT algorithm to determine the fractions of immune cells in each sample and compared the differential distributions of immune infiltrates between two TAIG groups using the Wilcoxon rank-sum test.


Results
A total of 1,178 samples were obtained from the TCGA-BRCA database, but only 1,045 breast tumour samples were matched with complete transcriptome expression data. Meanwhile, we collected a total of 1,094 BC patients from the METABRIC cohort. We found a list of 1,399 differential immune signatures associated with survival, and functional analysis revealed that these genes participated in cytokine-cytokine receptor interactions, Th1 and Th2 cell differentiation and the JAK-STAT signalling pathway. The TAIG risk model was established from the multivariate Cox analysis, and we observed that high TAIG levels correlated with poor survival outcomes based on Kaplan-Meier analysis. The Kruskal-Wallis test suggested that high TAIG levels correlated with high AJCC-TNM stages and advanced pathological stages (P<0.01). We validated the well robustness of TAIG in METABRIC cohort and 5-year AUC reached up to 0.829. Moreover, we further uncovered the associations of hub immune signatures with immune cells and calculated the immune cell fractions in specific tumour samples based on gene signature expression. Last, we used the Wilcoxon rank-sum test to compare the differential immune density in the two groups and found that several immune cells had a significantly lower infiltrating density in the high TAIG groups, including CD8+ T cells (P=0.031), memory resting CD4+ T cells (P=0.026), M0 macrophages (P=0.023), and M2 macrophages (P=0.048).


Conclusions
In summary, we explored the immune signature of BC and constructed a TAIG risk model to predict prognosis. Moreover, we integrated the identified immune signature with tumour-infiltrating immune cells and found adverse associations between the TAIG levels and immune cell infiltrating density.",2019,Annals of translational medicine
Grouping strategies and thresholding for high dimensional linear models: Discussion,"This is a discussion of the article entitled Grouping strategies and thresholding for high dimensional linear models by M. Mougeot, D. Picard and K. Tribouley and published in the Journal of Statistical Planning and Inference (2013). http://dx.doi.org/10.1016/j.jspi.2013.03.001. We first discuss how to define and measure intra and inter-group correlations, what their respective roles in the problem are and relate this to the quantities considered in the paper. We then compare the strategy of grouping either most correlated or most uncorrelated variables together. An alternative grouping algorithm based on the ideas in the paper and using hierarchical clustering and bin packing is proposed. Finally, we discuss if the construction proposed could be beneficial to the group Lasso.",2013,Journal of Statistical Planning and Inference
Die Tierwelt der Nord- und Ostsee,"WITH the fifteenth Lieferung (12 h 3) of this work the portion dealing with the fishes ends, the present part consisting of an appendix dealing chiefly with distribution. The fishes can now be obtained in a separate volume entitled â€œDie Fische der Nord-und Ostseeâ€. In Part 9a (Aculifera), Drs. N. F. Nierstrasz and H. H. Hoffmann give a good account of the Aplacophora and of the Chitons. In Part 11 f (Thalassobionta and thalassophile Myriapoda), Dr. Otto Schubart describes the maritime and sub-maritime Myriapods. There are a large number of the Aplacophora in this region, but although their anatomy is fairly well known, there is a lamentable gap in our knowledge of their development and life histories, the chief work on these having been done with species from elsewhere. The same may be said of the Placophora, although more is known of this group and the eggs of a few of our common forms have been seen. All the species are very clearly described and figured with details of the plates, so that identification should be easy, and the anatomy, biology, and distribution are fully discussed.Die Tierwelt der Nord- und Ostsee.BegrÃ¼ndet von Grimpe E. Wagler. Herausgegeben von G. Grimpe. Lieferung 15. Teil 9a: Aculifera, von H. J. Nierstrasz und H. Hoffmann; Teil 11 f: Thalassobionte und thalassophile Myria-poda, von O. Schubart; Teil 12h3: Pisces. Pp. 64 + 20 + 141 + 164. (Leipzig: Akademische Verlagsgesellschaft m.b.H., 1929.) 8.80 gold marks.",1930,Nature
'Actup!' Theatre as Education and its impact on Young People's Learning,"This paper was published as Working Paper 46 by the Centre for Labour Market Studies, University of Leicester. It is also available from http://www.clms.le.ac.uk/research/wpapers.lasso",2005,
Exploring the use of machine learning for risk adjustment: A comparison of standard and penalized linear regression models in predicting health care costs in older adults,"BACKGROUND
Payers and providers still primarily use ordinary least squares (OLS) to estimate expected economic and clinical outcomes for risk adjustment purposes. Penalized linear regression represents a practical and incremental step forward that provides transparency and interpretability within the familiar regression framework. This study conducted an in-depth comparison of prediction performance of standard and penalized linear regression in predicting future health care costs in older adults.


METHODS AND FINDINGS
This retrospective cohort study included 81,106 Medicare Advantage patients with 5 years of continuous medical and pharmacy insurance from 2009 to 2013. Total health care costs in 2013 were predicted with comorbidity indicators from 2009 to 2012. Using 2012 predictors only, OLS performed poorly (e.g., R2 = 16.3%) compared to penalized linear regression models (R2 ranging from 16.8 to 16.9%); using 2009-2012 predictors, the gap in prediction performance increased (R2:15.0% versus 18.0-18.2%). OLS with a reduced set of predictors selected by lasso showed improved performance (R2 = 16.6% with 2012 predictors, 17.4% with 2009-2012 predictors) relative to OLS without variable selection but still lagged behind the prediction performance of penalized regression. Lasso regression consistently generated prediction ratios closer to 1 across different levels of predicted risk compared to other models.


CONCLUSIONS
This study demonstrated the advantages of using transparent and easy-to-interpret penalized linear regression for predicting future health care costs in older adults relative to standard linear regression. Penalized regression showed better performance than OLS in predicting health care costs. Applying penalized regression to longitudinal data increased prediction accuracy. Lasso regression in particular showed superior prediction ratios across low and high levels of predicted risk. Health care insurers, providers and policy makers may benefit from adopting penalized regression such as lasso regression for cost prediction to improve risk adjustment and population health management and thus better address the underlying needs and risk of the populations they serve.",2019,PLoS ONE
The Iterated Lasso for High-Dimensional Logistic Regression By,"We consider an iterated Lasso approach for variable selection and estimation in sparse, high-dimensional logistic regression models. In this approach, we use the Lasso (Tibshirani 1996) to obtain an initial estimator and reduce the dimension of the model. We then use the Lasso as the initial estimator in the adaptive Lasso (Zou 2006) to obtain the final selection and estimation results. We provide conditions under which this two-step approach possesses asymptotic oracle selection and estimation properties. One important aspect of our results is that the total number of covariates can be larger than the sample size. Simulation studies indicate that the iterated Lasso has superior performance in variable selection relative to the standard Lasso. A data example is used to illustrate the proposed approach.",2008,
Analyzing Large Workersâ€™ Compensation Claims Using Generalized Linear Models and Monte Carlo Simulation,"Insurance practitioners rely on statistical models to predict future claims in order to provide financial protection. Proper predictive statistical modeling is more challenging when analyzing claims with lower frequency, but high costs. The paper investigated the use of predictive generalized linear models (GLMs) to address this challenge. Workersâ€™ compensation claims with costs equal to or more than US$100,000 were analyzed in agribusiness industries in the Midwest of the USA from 2008 to 2016. Predictive GLMs were built with gamma, Weibull, and lognormal distributions using the lasso penalization method. Monte Carlo simulation models were developed to check the performance of predictive models in cost estimation. The results show that the GLM with gamma distribution has the highest predictivity power (R2 = 0.79). Injury characteristics and workerâ€™s occupation were predictive of large claimsâ€™ occurrence and costs. The conclusions of this study are useful in modifying and estimating insurance pricing within high-risk agribusiness industries. The approach of this study can be used as a framework to forecast workersâ€™ compensation claims amounts with rare, high-cost events in other industries. This work is useful for insurance practitioners concerned with statistical and predictive modeling in financial risk analysis.",2018,Safety
A regression approach for explaining manifold embedding coordinates,"Manifold embedding algorithms map high dimensional data, down to coordinates in a much lower dimensional space. One of the aims of the dimension reduction is to find the {\em intrinsic coordinates} that describe the data manifold. However, the coordinates returned by the embedding algorithm are abstract coordinates. Finding their physical, domain related meaning is not formalized and left to the domain experts. This paper studies the problem of recovering the domain-specific meaning of the new low dimensional representation in a semi-automatic, principled fashion. We propose a method to explain embedding coordinates on a manifold as {\em non-linear} compositions of functions from a user-defined dictionary. We show that this problem can be set up as a sparse {\em linear Group Lasso} recovery problem, find sufficient recovery conditions, and demonstrate its effectiveness on data.",2018,ArXiv
QSS-dissipativity and feedback QS-passivity of nonlinear discrete-time systems,"Dissipativity and feedback passivity properties in nonlinear multiple-inputmultiple-output (MIMO) discrete-time systems are examined. Three main results are presented. First, necessary and sufficient conditions for the characterization of a class ofdissipative nonlinear MIMO discrete-time systems in general form are proposed. The classof dissipativity treated is referred to as Quadratic Storage Supply-dissipativity. The conditionsexisting in the literature, addressed as Kalman-Yakubovich-Popov conditions, for thedissipative, passive or lossless cases, are derived from the proposed dissipativity characterization. Second, some relative degree-related properties of nonlinear MIMO QuadraticStorage-passive systems which are affine in the input are stated. Third, the problem of rendering a nonlinear affine-in-input MIMO discrete-time system passive using the propertiesof the relative degree and zero dynamics is analyzed. Quadratic Storage-passive systemsare considered. The feedback passivity methodology is illustrated by means of a class ofsystems modelling different discrete dynamics with physical interpretation.",2007,Dynamics of Continuous Discrete and Impulsive Systems-series B-applications & Algorithms
The joint graphical lasso for inverse covariance estimation across multiple classes.,"We consider the problem of estimating multiple related Gaussian graphical models from a high-dimensional data set with observations belonging to distinct classes. We propose the joint graphical lasso, which borrows strength across the classes in order to estimate multiple graphical models that share certain characteristics, such as the locations or weights of nonzero edges. Our approach is based upon maximizing a penalized log likelihood. We employ generalized fused lasso or group lasso penalties, and implement a fast ADMM algorithm to solve the corresponding convex optimization problems. The performance of the proposed method is illustrated through simulated and real data examples.",2014,"Journal of the Royal Statistical Society. Series B, Statistical methodology"
Climate Change Is Not a Problem: Speculative Realism at the End of Organization,"In this paper, we trace the compounding and escalation of frames to try and encompass the reality of climate change. These frames capture significant aspects, revealing new contours and extreme organizational challenges. However, what if climate change is unframeable? We locate three ontological dimensions of climate change â€“ its unboundedness, incalculability and unthinkability â€“ that make this case. This means that climate change is not a problem that organizations can encompass, divide or draw lines around â€“ some â€˜thingâ€™ that can be recuperated into existing institutional, infrastructural and interpersonal frameworks. Instead, it is calling forth forms of organization without any precedent. We argue that the philosophy of speculative realism, specifically the work of Quentin Meillassoux, reveals climate change as a new World for which we do not have categories. We deploy Meillassouxâ€™s concepts which are non-human and rational to think through what climate change is ontologically. Meillassouxâ€™s work is characterized as the reintroduction of the old philosophical idea of the absolute, and we use it as a possible way to overcome the equivocal status of climate change without succumbing to despondency and passivity. Rather than a negative, overwhelming threat, climate change gives us what we call a bleak optimism: the realization that climate change has already happened, and that human civilization must learn how to die in a way that is a creative and just foreclosure of the Earthâ€™s organizational forms.",2019,Organization Studies
"Coastal fish diversity of the Socotra Archipelago, Yemen.","The Socotra Archipelago, located in the eastern Gulf of Aden, has a unique marine environment which combines tropical and 'pseudo-temperate' elements. Studies on the fish biogeography of the archipelago, partially framed in regional studies, have substantially outpaced critical elementary research on the archipelago's fish diversity. The present study seeks to close this gap and identifies the Socotra Archipelago as a major hotspot of coastal fish diversity in the Indian Ocean.Â Â Â Â Â Â  The archipelago supports unique coastal fish assemblages which are predominantly composed of coral-associated (""reef"") species, in spite of the limited biogenic reef frameworks. A Preliminary Checklist comprises 682 species with confirmed records and a ""Working List"" includes an additional 51 records, totalling 733 faunal records in 108 families. The family Labridae is the most speciose, followed by Gobiidae, Pomacentridae, Serranidae and Chaetodontidae. The species richness of the archipelago is the highest when compared to adjacent Arabian ecoregions. The richness of the Acanthuridae, Chaetodontidae, Labridae, Pomacentridae and Pseudochromidae stand out as particularily high, and the richness of several families is as high as or higher than in the entire Red Sea. The total archipelagic richness is extrapolated at up to 875 species based on incidence-based richness models and expert opinion. Inshore fish inventories, covering 497 species, found between 14 and 132 species per site (xÌ„ = 66). Site diversity decreased across the archipelago from west to east and from north to south. Total fish diversity was highest around Socotra Island, followed by Abd al-Kuri Kal Farun and Darsa Samha. Occurrence frequencies were very unevenly distributed and dominated by Pomacentrus caeruleus and Thalassoma lunare, whilst many species were infrequent. The fish assemblages are dominated by species from the Indo-West Pacific and the north-western Indian Ocean. The assemblages are rich in rare species and hybrids, and include a low number of endemics (4-5), and a high number of species with far-reaching and Western Indian Ocean ranges.",2019,Zootaxa
Produzione e caratterizzazione di schiume bidimensionali,"Una schiuma acquosa e una dispersione concentrata di bolle gassose in una soluzione 
liquida di acqua e particolari sostanze, dette surfattanti, che facilitano la formazione e la stabilizzazione della schiuma stessa. 
Un parametro che caratterizza significativamente la struttura e il comportamento di una schiuma e la sua frazione di liquido, pari al rapporto tra volume di liquido e volume totale della schiuma. Al tendere a zero della frazione di liquido, le bolle assumono forma sempre piu poliedrica e la schiuma in questione e detta ""dry foam''. 
Caratteristica ineluttabile delle schiume acquose, e l'instabilita. La loro evoluzione temporale volge irreversibilmente verso la diminuzione del numero totale di bolle e del volume della schiuma fino al loro totale collasso. Inoltre, l'elevato numero di interfacce liquido-gas in una schiuma fa si che la luce venga riflessa e rifratta numerose volte nell'attraversare il sistema: sono quindi necessarie specifiche tecniche di visualizzazione per l'osservazione di sistemi tridimensionali, altrimenti opachi. Si possono pero realizzare anche schiume bidimensionali. Queste risultano molto piu stabili di quelle 3D e piu facili da visualizzare. Questa rete di interfacce e anche responsabile di un gran numero di complesse proprieta. Ad essere sfruttate sono soprattutto le proprieta reologiche uniche delle schiume. Queste infatti, possono comportarsi come un solido elastico o plastico, ma anche come un liquido viscoso a seconda di come vengono manipolate. 
Le proprieta fisiche di una schiuma dipendono in modo cruciale dalle caratteristiche della sua struttura. In passato si e sviluppato un gran numero di diverse tecniche di produzione per avere controllo su di esse. Nel caso in esame, l'interesse e lo studio del flusso di sistemi bidimensionali di schiume in canali microfluidici in presenza di ostacoli di dimensione comparabile a quella delle bolle. Per poter fare cio, si e dovuta individuare una tecnica che permettesse di ottenere una schiuma sufficientemente stabile da supportare il flusso per tutta la durata delle misure e tale da avere: bolle di dimensione uniforme (altrimenti non sarebbe possibile la distribuzione della schiuma su un unico strato), frazione di liquido trascurabile (altrimenti la dinamica di scorrimento sarebbe sostanzialmente dominata dalla fase liquida), bolle di dimensione sulla scala del micrometro. 
A tal fine si sono tentate due diverse tecniche, che hanno portato ad avvicinarsi sempre di piu al risultato cercato, seppur con qualche aspetto ancora da chiarire. Il primo metodo, sfrutta due siringhe con le uscite connesse una contenente aria e l'altra la soluzione acquosa. Premendo alternatamente gli stantuffi si viene a creare una schiuma. Con il secondo metodo invece, si generano le singole bolle direttamente nella soluzione liquida immettendo aria, tramite un generatore di pressione costante, da un capillare di dimensioni micrometriche e realizzando cosi un gorgogliatore. 
Lo scopo della presente tesi e descrivere tali metodi testati e analizzare i risultati ottenuti da ciascuno di essi al fine di individuarne le problematiche e progettare ulteriori possibili migliorie. 
 
[An aqueous foam is a concentrated dispersion of gaseous bubbles in a solution 
liquid water and special substances, called surfactants, which facilitate the formation and stabilization of the foam itself. 
A parameter that significantly affects the structure and behavior of a foam is its liquid fraction, which is the ratio between the volume of liquid and the total volume of the foam. As the liquid fraction tends to zero, bubbles take on an increasingly polyhedral shape and the foam becomes a ""dry foam"". 
An inevitable feature of aqueous foams is instability. Their ageing causes a decrease in the total number of bubbles and in the volume of foam until eventually the foam collapses completely. 
Furthermore, the high number of liquid-gas interfaces in a foam causes the light to be reflected and refracted numerous times when crossing the system: specific visualization techniques are thus necessary for the observation of three-dimensional systems, otherwise opaque. However, there are also two-dimensional foams which are much more stable than 3D ones and easier to visualize. This network of interfaces is also responsible for a great number of complex properties. The most interesting are their unique rheological properties. As a matter of fact, foams can behave as both an elastic or plastic solid, but also as a viscous liquid depending on how they are handled. 
The physical properties of a foam are strongly linked to their structure. In the past, many different production techniques have been developed to control them. In this case, the objective is the study of the flow of two-dimensional foam systems in microfluidic channels in the presence of obstacles of size comparable to that of bubbles. In order to do this, it was necessary to identify a technique that would allow to obtain a sufficiently stable foam to support the flow for the whole duration of the measurements. Such a foam would also need to have: bubbles of uniform size (otherwise it would not be possible to distribute the foam on a single layer), small liquid fraction (otherwise the flow dynamics would be substantially dominated by the liquid phase), bubbles size on the scale of the micrometer. 
In order to obtain such a foam, two different techniques have been adopted, leading closer and closer to the result sought, though some aspects have yet to be clarified. The first method uses two syringes with their exits connected. One contains air and the other the aqueous solution. Pressing the plungers alternately creates a foam. With the second method, the individual bubbles are generated directly in the liquid solution by introducing air, via a constant pressure generator, from a capillary of micrometric dimensions. 
The purpose of this thesis is to describe these tested methods and analyze the results obtained with each of them in order to identify the problems and plan further possible improvements.]",2019,
